"FS","SS","FL1.LOG","FL2.LOG","FL4.LOG"
494,92,546,240,736
509,97,484,254,665
439,65,519,56,727
657,176,520,354,760
623,231,176,541,290
743,115,501,213,670
957,157,467,355,707
759,189,575,526,809
514,73,505,195,760
583,190,165,512,355
860,270,179,661,450
624,160,160,650,190
537,302,213,410,121
545,67,544,47,722
517,149,505,268,713
456,104,429,421,754
876,281,217,600,357
681,282,379,542,565
809,131,79,457,212
940,274,130,572,298
655,115,418,299,731
413,64,498,72,713
747,229,641,323,733
715,180,232,553,331
819,248,172,642,270
775,187,193,462,193
617,127,114,529,261
688,164,433,394,813
742,209,179,467,155
577,215,588,345,762
713,264,615,414,803
521,94,458,182,732
870,343,224,601,384
317,258,393,198,513
496,66,390,146,728
469,105,567,249,766
535,96,141,502,225
504,88,498,143,689
460,114,511,321,721
533,62,493,100,722
588,98,173,527,254
492,62,435,234,757
648,93,348,197,679
615,105,134,563,146
644,186,147,585,314
725,118,147,520,307
424,62,504,123,721
630,152,153,523,305
1004,283,264,599,487
589,195,151,373,302
647,225,142,549,195
547,93,103,519,169
685,218,156,554,319
665,166,159,470,277
692,258,239,558,309
386,320,375,356,609
867,438,252,642,290
494,235,262,473,402
861,218,362,611,555
440,67,503,225,766
549,96,445,215,691
549,170,203,537,265
325,193,360,465,528
454,66,367,173,550
577,114,265,317,786
653,122,582,241,781
508,60,458,28,657
589,128,591,91,725
596,110,533,276,814
571,233,221,341,157
460,118,82,471,206
412,83,464,160,662
697,157,132,522,208
601,111,488,187,715
799,238,191,562,319
657,105,514,122,731
645,153,546,288,843
730,101,74,591,317
437,91,377,663,228
610,208,154,464,242
645,192,210,440,391
686,158,159,538,289
894,196,203,478,292
784,234,238,548,343
653,112,586,285,780
520,129,478,303,687
359,80,544,248,806
374,59,420,123,698
644,138,191,518,346
518,73,568,178,737
581,92,658,388,810
826,233,242,553,377
439,88,434,265,699
560,115,541,167,703
614,140,126,559,144
571,317,259,535,383
468,64,118,587,167
631,88,443,291,711
635,186,251,465,369
489,93,536,310,749
745,234,159,466,214
613,109,391,360,687
735,197,203,554,303
832,171,244,421,308
528,59,394,186,638
678,192,180,565,392
750,215,165,551,407
808,288,139,540,274
673,91,113,505,244
599,171,132,511,348
816,233,102,577,100
742,138,216,505,206
430,81,476,92,713
640,422,439,363,649
778,231,244,448,350
744,192,184,474,236
583,163,580,229,787
407,74,477,195,687
452,147,144,427,164
758,126,511,222,720
350,304,434,506,603
686,134,176,451,291
520,94,124,446,194
608,167,539,159,689
661,119,528,246,735
474,91,487,183,746
474,62,434,157,714
577,140,118,580,255
479,105,140,566,198
425,75,538,217,690
437,92,465,114,682
559,157,148,552,380
979,209,221,552,345
689,230,224,469,274
559,76,359,126,662
667,201,104,563,244
662,152,185,550,317
926,194,200,498,289
816,336,245,601,428
921,318,279,577,318
511,92,437,302,745
413,79,484,126,757
597,146,151,611,401
581,123,159,576,180
563,121,418,179,703
562,166,486,385,805
648,197,541,519,731
827,148,155,496,251
660,183,510,373,749
516,103,672,238,703
676,158,574,436,726
616,117,440,174,757
452,67,517,141,668
579,269,209,504,507
385,86,592,326,713
540,116,158,580,287
660,111,204,582,298
508,150,669,138,814
509,100,82,503,162
930,318,275,422,431
516,138,112,501,282
953,162,136,444,167
861,255,144,498,203
578,66,604,60,651
468,144,188,467,352
907,332,231,587,419
390,91,557,128,712
607,83,405,171,695
447,88,464,98,718
519,207,196,522,372
718,240,248,484,234
733,148,548,271,655
438,85,419,73,690
672,397,11,164,213
958,247,226,539,351
716,142,429,440,815
734,172,89,518,200
658,196,191,599,257
501,70,33,591,126
629,143,182,488,189
850,246,241,549,341
536,127,514,134,684
765,127,554,278,714
625,129,505,311,768
448,96,102,623,197
772,205,214,552,389
574,190,523,376,801
771,201,180,502,328
452,57,526,12,742
776,152,194,528,303
543,131,113,610,281
459,75,507,198,718
726,191,513,379,774
421,64,349,492,145
916,175,163,521,287
584,285,351,206,315
491,76,477,50,689
873,231,189,580,408
523,61,330,68,723
800,357,280,567,419
659,154,150,498,175
776,208,187,550,352
582,148,154,531,198
840,151,196,534,304
659,174,171,586,426
427,108,434,448,758
730,110,200,491,213
563,155,478,395,680
517,95,509,305,741
385,262,271,280,409
803,140,134,483,229
417,363,395,358,472
344,227,374,249,576
434,60,482,166,827
589,84,92,407,241
336,158,30,660,225
782,211,162,560,338
762,161,506,477,790
988,170,147,571,212
549,134,125,209,193
523,68,532,127,681
726,208,147,543,306
523,114,571,314,752
663,114,455,295,665
397,64,45,544,191
491,142,562,332,776
432,57,558,83,671
502,95,505,168,670
952,236,215,522,440
449,56,277,108,627
496,56,455,28,733
700,161,174,498,235
639,125,125,598,322
760,132,224,578,404
543,71,478,132,753
359,322,383,351,584
442,106,479,165,765
692,222,178,496,252
898,255,246,541,430
605,109,128,605,214
991,185,209,556,348
501,96,595,122,755
789,240,227,574,486
911,292,227,561,445
462,103,441,336,780
496,72,373,211,746
632,302,192,595,258
649,251,302,493,432
466,111,462,130,750
516,206,449,380,765
683,233,635,493,731
696,133,179,494,111
661,101,532,127,619
846,223,593,336,768
569,179,200,584,369
682,134,143,533,336
664,160,214,528,404
874,281,226,580,331
622,83,543,202,716
496,77,501,153,758
390,100,506,259,793
452,159,163,551,221
618,159,564,588,844
636,311,225,586,383
455,69,78,478,209
469,100,487,288,776
516,76,362,104,721
668,255,245,613,434
806,160,183,564,384
661,135,118,572,178
587,121,205,523,285
560,71,445,201,660
574,106,419,183,734
592,116,186,432,219
926,199,153,583,350
516,60,507,75,732
866,198,95,537,283
518,218,585,486,736
447,94,594,240,709
581,84,395,179,681
563,404,442,343,605
859,250,218,587,244
677,193,206,567,444
584,129,455,376,841
639,111,407,223,797
523,289,172,461,233
460,121,184,444,405
470,147,680,361,813
624,105,134,482,229
772,166,129,500,174
311,183,514,453,554
422,67,145,596,139
863,244,172,492,229
702,126,178,513,326
458,124,350,46,627
490,65,405,157,688
483,75,421,159,705
888,311,250,580,412
790,138,126,582,354
660,165,565,378,698
419,82,62,598,208
395,47,499,182,706
875,266,214,593,397
444,113,66,522,363
768,245,203,600,381
688,132,144,571,333
734,238,164,476,288
541,77,385,137,719
614,89,471,270,650
889,222,162,585,344
517,145,174,570,360
413,83,525,144,702
630,302,187,592,365
871,202,193,594,405
715,261,162,547,297
692,105,23,569,244
604,133,188,326,154
433,86,501,180,689
502,118,545,225,757
665,169,209,559,395
572,117,70,625,272
787,215,166,558,195
407,76,71,292,292
414,72,497,148,718
696,148,148,438,190
573,200,200,424,164
1021,233,185,590,343
714,107,161,403,213
356,83,467,327,793
929,229,219,498,301
434,64,122,571,121
419,69,601,164,759
516,86,61,588,152
487,87,414,168,737
587,169,624,391,759
498,71,471,125,669
930,219,208,577,375
609,233,206,522,362
715,145,226,532,363
366,52,450,19,695
458,60,412,74,699
898,206,211,534,260
988,280,157,621,312
669,207,203,471,345
532,200,622,324,837
418,103,481,302,726
632,193,262,569,462
491,43,322,177,708
407,74,450,133,772
519,109,546,207,737
539,120,68,509,176
753,134,237,465,251
957,405,277,642,446
461,66,332,328,746
549,81,435,52,708
552,267,357,311,364
542,84,456,101,594
787,159,463,352,756
481,66,432,125,713
382,261,426,359,566
717,232,135,570,379
552,153,561,294,680
550,69,536,191,725
738,230,255,501,387
691,118,164,262,281
657,169,161,484,345
463,108,177,410,189
542,131,581,309,779
548,71,477,115,737
552,115,583,268,796
976,191,521,321,775
619,93,130,457,212
908,143,129,512,379
544,82,399,227,769
787,414,301,692,547
317,153,323,461,469
455,102,410,321,747
405,53,98,379,242
392,253,406,296,619
448,66,543,145,707
464,89,497,5,720
554,142,152,500,251
750,249,186,538,345
892,268,210,534,246
561,77,499,193,676
635,103,183,557,317
349,60,487,16,679
765,157,31,563,244
621,117,148,308,139
472,76,456,345,815
485,203,187,355,266
825,228,251,516,343
774,228,202,546,251
437,66,410,75,703
495,45,567,31,745
674,244,197,613,378
743,190,153,580,284
551,109,159,504,361
552,119,159,523,246
698,182,527,438,709
958,170,514,178,714
457,89,125,584,254
518,122,44,534,236
758,189,208,623,403
593,123,186,586,290
896,237,266,597,467
871,286,308,618,557
816,188,169,520,294
793,146,97,544,248
433,129,603,255,683
405,42,459,99,706
635,185,143,618,305
456,74,463,222,710
711,132,187,557,304
517,91,380,185,714
752,394,222,518,332
756,105,89,485,175
528,95,537,160,752
863,236,156,525,361
657,149,141,508,234
375,53,581,80,662
467,64,471,53,690
724,222,526,472,775
634,240,165,578,270
785,116,141,532,221
921,227,204,498,322
615,98,85,573,241
494,83,66,590,272
444,156,530,392,820
852,210,237,452,341
522,77,439,205,654
574,156,94,453,228
566,76,607,138,683
601,178,551,537,829
629,231,164,464,387
336,80,259,488,452
976,188,222,533,410
678,149,150,756,375
640,257,175,514,356
533,75,531,159,751
793,195,211,589,398
517,116,483,277,730
392,64,3,616,253
826,309,173,602,313
368,60,477,188,730
736,156,691,110,760
538,77,308,301,739
316,238,353,361,497
814,240,442,348,725
444,80,80,610,181
863,168,158,585,289
514,81,468,149,548
331,122,260,225,413
594,67,511,9,781
665,145,600,225,819
844,245,182,581,342
467,77,655,218,743
434,61,404,103,722
894,211,170,535,123
526,161,562,206,853
412,70,436,166,739
625,170,416,400,852
441,340,177,571,311
557,112,478,275,666
587,73,419,204,742
594,192,152,550,224
907,227,127,552,315
672,111,175,405,174
560,91,534,242,675
536,71,346,455,100
856,290,199,505,376
813,298,274,455,221
517,78,580,139,739
612,208,221,612,373
456,52,442,92,678
821,224,471,205,840
442,61,333,535,187
843,149,519,228,704
879,338,239,447,316
552,132,113,581,133
913,210,562,173,748
967,246,243,395,200
854,237,173,454,251
748,617,500,371,681
723,159,210,585,363
681,124,149,365,209
349,312,591,590,821
932,432,446,363,319
774,256,155,533,290
589,140,129,525,209
600,78,296,144,705
497,131,138,582,300
555,178,212,636,434
528,121,95,492,169
639,155,88,507,237
500,109,489,177,736
668,147,330,631,399
920,291,287,551,407
454,55,517,86,746
519,142,58,217,818
694,159,215,424,175
658,153,146,546,469
376,66,528,155,656
504,63,389,52,720
836,287,180,608,302
771,240,222,573,372
653,115,77,616,219
547,99,494,182,721
356,79,110,556,246
516,79,414,130,710
305,243,434,431,712
686,265,217,372,260
389,280,427,309,577
782,244,192,489,215
622,122,470,259,706
590,173,87,484,236
393,50,447,44,761
642,240,184,444,291
691,120,189,531,289
696,178,232,597,361
500,115,540,325,781
712,246,263,680,488
517,106,167,548,235
543,75,432,113,726
1001,485,414,424,401
605,97,69,517,234
305,237,347,469,501
605,129,460,176,755
537,72,563,206,698
527,111,532,378,652
799,247,513,585,709
564,99,505,313,783
871,205,232,445,290
456,133,459,348,774
481,79,500,143,660
767,236,190,583,358
490,102,154,552,380
420,42,494,191,657
514,64,392,119,794
462,68,492,167,702
739,153,104,438,246
553,199,170,481,305
502,65,409,152,658
686,131,147,443,213
500,76,431,140,670
491,124,198,456,206
894,173,407,235,719
743,291,247,390,258
622,97,190,492,277
810,195,212,573,326
792,267,277,638,467
907,226,174,513,275
449,67,446,179,763
818,248,224,574,241
603,117,132,483,275
392,38,435,45,689
482,157,168,483,329
979,237,195,525,353
399,89,544,281,760
601,139,131,640,302
425,44,450,68,725
671,164,202,595,271
313,204,441,558,674
494,66,91,467,158
616,77,568,82,737
494,91,554,256,720
956,183,218,614,274
756,123,187,507,380
817,223,211,423,337
595,79,456,221,762
488,57,527,175,731
561,172,615,390,887
495,85,516,93,739
783,177,213,490,285
454,64,459,160,853
814,220,574,551,763
966,276,222,510,292
574,128,169,422,232
826,152,157,528,257
426,73,450,136,756
500,112,192,621,221
625,204,241,603,398
612,88,537,230,717
583,170,496,349,648
607,244,218,451,266
419,57,506,160,667
423,55,536,97,716
957,173,176,553,230
409,66,414,194,745
387,72,424,131,614
606,92,507,289,673
903,202,249,614,496
812,151,166,515,263
503,127,424,375,759
413,94,369,221,716
386,49,413,119,698
679,179,142,489,256
672,251,146,477,215
488,136,167,440,156
514,98,52,560,266
852,183,559,448,758
731,162,152,485,85
716,227,220,452,380
648,116,150,573,256
572,94,356,254,687
483,46,531,71,695
558,104,540,217,758
452,96,94,641,148
934,199,213,521,342
485,118,431,298,517
764,168,179,497,308
325,277,467,351,707
791,180,188,515,309
663,164,148,411,297
420,66,513,27,694
483,229,216,549,291
570,171,668,467,811
431,55,366,135,640
623,127,128,583,354
735,219,188,572,317
411,240,385,286,534
624,98,551,248,721
508,70,501,250,728
992,133,420,201,673
876,239,587,401,766
804,216,204,534,232
833,178,198,454,250
671,200,680,474,793
830,156,255,551,305
527,70,415,2,663
496,103,565,261,777
526,90,498,357,776
633,216,576,309,771
438,66,531,100,748
438,81,461,356,722
541,65,371,180,777
636,211,217,576,333
659,82,433,143,683
729,133,116,528,245
721,213,594,505,815
573,91,578,285,779
675,85,539,212,767
454,88,425,412,780
832,177,193,548,378
627,133,197,548,328
897,164,177,458,193
452,77,146,602,153
732,246,158,609,282
758,224,191,451,259
520,93,141,607,261
506,123,109,561,234
524,212,244,589,444
575,81,390,294,747
821,181,180,465,246
772,199,189,556,406
863,287,353,206,269
537,402,458,328,628
476,71,94,501,149
535,81,425,369,733
481,153,458,335,718
682,188,147,516,220
696,159,266,499,432
604,149,176,417,342
454,65,521,348,717
472,208,196,498,308
472,59,476,95,804
720,139,189,488,201
516,86,521,152,664
743,159,149,384,267
427,147,206,307,307
450,89,536,159,681
713,132,466,220,759
560,185,184,429,183
604,83,613,136,755
491,81,511,99,744
776,191,172,546,366
643,106,520,189,751
762,209,156,430,244
522,130,155,504,140
608,226,212,464,387
461,141,449,309,744
600,433,462,470,623
916,296,226,556,370
660,118,125,443,186
471,104,575,42,713
755,229,230,470,254
337,122,569,194,705
724,131,146,462,246
794,273,225,492,304
728,273,251,623,487
663,129,126,526,250
995,324,185,643,438
833,173,202,552,386
690,125,552,149,673
437,73,388,143,665
577,190,275,608,455
781,223,231,512,362
547,188,202,538,417
806,241,264,557,379
535,128,88,413,221
688,157,200,510,314
586,275,193,532,387
1008,337,235,355,300
664,231,233,511,297
512,78,476,365,806
545,116,141,446,180
712,116,533,248,774
858,299,271,497,418
639,115,611,341,733
406,215,389,304,565
515,79,458,425,748
547,100,97,420,158
569,183,164,426,257
814,130,173,452,232
530,61,546,147,708
801,170,153,516,274
445,57,497,178,719
668,392,412,386,407
587,207,160,506,201
524,173,635,287,775
728,107,157,507,270
628,246,237,565,455
740,173,580,444,782
510,80,538,170,728
841,223,233,586,585
849,222,209,557,313
512,108,124,472,283
867,175,154,568,257
799,162,273,451,416
706,172,123,584,283
352,94,494,42,732
776,216,226,433,246
663,154,151,527,322
560,225,199,601,352
492,167,196,713,287
572,182,148,307,145
645,203,125,469,298
822,181,228,519,413
554,125,586,259,730
594,87,506,85,757
710,180,138,342,256
570,176,609,221,784
395,119,547,351,687
370,221,317,297,463
702,201,147,501,180
632,138,170,549,432
665,156,224,535,302
567,204,594,355,723
685,160,568,382,741
432,69,489,106,716
487,82,517,340,795
331,145,443,282,677
551,92,119,521,227
675,152,190,543,261
454,78,117,600,229
808,119,555,171,742
609,82,587,327,764
543,60,466,149,701
410,334,338,222,509
513,69,524,105,765
886,162,163,637,328
528,108,516,336,709
608,121,157,513,247
488,60,479,307,802
700,137,167,581,318
487,81,463,316,738
583,156,610,349,767
518,74,139,455,180
456,63,489,317,789
856,235,207,579,336
582,109,132,557,334
522,116,136,416,318
600,152,613,337,796
382,50,87,485,172
563,162,160,395,291
627,185,178,440,148
665,124,169,536,175
382,75,538,168,720
430,67,463,56,691
413,77,392,101,692
611,115,165,529,256
417,111,469,380,776
528,69,303,199,644
648,149,202,528,189
381,77,606,74,737
835,254,187,467,374
832,183,217,536,449
589,75,392,212,745
611,86,113,560,171
417,62,456,151,692
439,112,581,299,735
429,123,563,110,753
491,117,553,231,751
504,145,90,618,437
567,94,438,413,778
523,84,587,282,715
660,172,175,497,197
552,90,528,224,700
414,116,487,133,696
445,269,307,397,440
546,113,530,421,691
698,111,567,26,731
605,197,194,459,238
455,59,428,208,763
531,126,147,606,130
756,222,288,549,542
716,203,199,532,283
490,87,525,109,737
746,155,146,558,297
788,211,198,437,303
367,328,413,254,530
467,298,207,514,343
465,76,529,152,649
741,287,290,499,298
466,79,482,156,790
524,168,229,447,70
785,205,223,524,393
708,99,427,282,733
554,113,512,153,646
522,85,468,331,700
918,507,302,620,476
445,60,523,106,677
459,95,543,84,720
670,147,160,393,202
479,76,429,275,782
396,83,57,584,228
425,127,497,276,824
750,198,156,489,256
417,71,479,203,710
820,175,169,598,385
667,90,533,252,737
734,178,136,507,256
549,71,500,173,718
397,156,137,572,237
480,110,467,146,686
588,101,431,260,693
541,185,188,497,190
474,66,25,624,252
473,100,455,228,701
895,285,206,498,296
744,214,190,512,232
446,97,398,235,806
352,132,421,468,620
341,230,448,412,662
530,88,108,482,230
928,209,222,516,326
438,72,338,139,730
463,106,455,4,709
571,122,148,416,233
548,114,539,215,714
508,116,111,448,208
488,83,402,187,637
444,130,559,371,769
477,61,572,127,664
761,109,152,500,284
675,86,442,105,697
653,131,1,522,208
965,248,204,578,354
464,141,159,512,311
786,188,196,558,440
418,71,443,186,668
864,266,172,488,253
1019,241,174,504,347
988,277,240,472,324
349,52,451,180,720
716,240,200,636,429
943,280,175,578,356
560,122,171,474,174
586,78,581,112,605
1011,211,222,520,363
601,166,172,531,346
438,69,370,160,695
320,210,301,451,396
492,269,337,584,515
558,138,563,176,797
858,234,204,509,295
663,288,190,203,187
599,125,121,504,83
548,128,197,526,55
693,167,157,557,259
883,258,254,527,336
693,222,207,495,370
459,87,51,600,77
746,164,188,340,229
587,149,558,404,783
727,137,175,590,298
537,108,564,501,783
435,343,476,540,588
867,326,222,509,355
860,178,182,514,265
435,106,465,200,772
513,88,393,299,780
658,135,535,104,708
475,136,133,437,213
598,115,119,540,242
778,201,221,491,176
572,88,419,161,728
410,77,144,598,223
586,147,53,511,334
560,138,489,316,756
564,160,180,522,345
710,122,540,204,720
472,69,340,488,186
552,129,115,321,249
603,153,222,598,311
977,319,204,597,365
384,71,105,620,210
985,273,211,618,431
648,172,138,394,227
908,272,231,522,260
955,335,238,563,374
465,79,480,288,707
919,222,224,552,243
1015,409,640,530,783
550,171,150,599,345
434,85,551,437,771
611,161,197,440,291
452,134,176,335,315
550,167,469,201,772
612,136,182,527,314
792,254,215,589,189
792,199,614,403,754
554,87,549,86,774
418,50,454,73,682
973,229,185,611,356
874,228,256,478,361
443,155,546,452,794
430,113,153,361,180
380,53,474,122,651
566,82,474,93,718
470,91,70,638,227
887,175,198,517,317
781,203,181,625,370
491,78,479,362,759
641,117,120,531,273
507,74,449,147,668
572,56,282,240,679
756,238,214,636,347
699,100,80,522,119
596,143,189,588,266
534,99,574,160,746
545,123,559,401,597
555,109,430,223,714
557,143,622,242,781
681,268,155,497,212
617,115,124,542,225
507,90,118,431,129
629,274,326,260,343
458,327,405,302,589
462,380,456,595,625
585,237,168,555,410
534,130,169,404,85
530,62,549,184,751
538,141,137,722,325
548,103,582,33,721
619,474,476,599,690
547,85,529,128,617
530,84,360,187,702
552,147,181,500,285
836,198,199,480,292
708,179,170,522,360
531,147,471,404,757
939,216,180,600,213
535,185,202,434,370
488,79,424,194,657
428,68,124,553,214
570,183,599,364,769
580,100,522,118,697
413,63,162,417,116
527,86,492,98,725
348,317,427,302,604
536,56,410,82,701
443,89,508,153,763
815,190,156,538,249
610,122,161,261,318
774,192,204,494,323
579,194,237,402,303
465,72,472,188,676
585,154,482,514,878
461,78,318,167,688
871,387,300,533,562
584,97,114,553,256
601,239,214,557,328
908,152,184,588,375
773,241,214,573,401
664,136,164,434,172
464,94,188,625,301
502,64,526,306,680
514,77,412,135,592
657,133,221,423,200
983,224,196,612,354
494,157,173,469,239
836,167,209,455,314
668,110,479,154,617
761,166,449,177,757
514,109,469,155,684
596,212,164,497,433
653,127,148,582,345
765,215,172,603,315
691,214,191,529,298
970,461,362,263,215
622,110,181,367,114
943,177,432,316,718
600,167,604,238,760
494,81,516,158,728
787,164,221,516,419
1001,457,221,607,442
321,277,291,245,348
810,630,570,548,650
641,147,188,509,304
406,69,513,149,619
646,164,252,590,349
826,210,225,591,307
753,142,174,310,279
673,226,236,390,317
880,192,202,544,402
664,290,216,567,454
654,147,192,451,290
598,108,164,310,96
484,96,30,370,150
887,663,478,559,648
397,52,483,86,651
475,68,367,151,707
396,114,481,246,742
901,297,204,578,351
659,192,175,503,89
466,74,563,153,692
886,353,277,589,486
413,169,612,388,714
1019,255,235,518,310
708,223,222,460,375
580,96,160,549,37
601,167,80,546,193
813,220,106,527,280
450,101,450,160,759
687,191,159,644,360
428,294,416,282,597
491,67,431,95,719
684,256,235,581,454
403,49,521,133,594
516,221,179,487,320
855,205,206,506,432
893,289,157,541,358
627,124,524,390,718
509,138,533,436,834
398,99,492,71,660
438,62,516,60,715
974,235,273,572,325
620,98,555,1,695
501,90,426,57,790
307,217,346,381,469
825,210,119,564,329
965,163,484,240,764
824,249,246,593,371
344,69,577,44,719
616,126,138,461,301
728,235,109,494,215
474,88,385,292,751
472,85,560,283,656
560,162,196,465,165
336,51,456,144,720
614,127,142,463,300
854,186,167,417,299
767,142,181,580,421
711,163,247,611,446
473,334,344,509,371
852,383,255,583,413
499,107,149,384,317
451,57,382,177,741
406,56,558,157,725
684,173,226,530,327
569,215,214,426,308
613,164,133,436,215
559,116,158,528,140
688,276,201,453,219
700,183,212,541,294
971,288,131,545,271
637,166,178,424,184
533,82,37,577,166
704,169,172,502,303
945,305,274,578,465
489,78,430,481,704
672,123,441,368,675
639,228,220,634,471
499,47,506,32,642
543,41,473,34,685
654,149,187,568,320
424,82,384,123,733
949,180,501,237,703
986,309,221,491,363
563,89,166,316,167
710,137,85,523,272
366,309,398,382,383
480,119,558,508,839
384,104,161,615,89
341,281,260,270,278
936,410,276,597,510
500,79,93,569,147
447,84,569,133,689
886,444,276,417,367
527,159,175,599,286
625,188,177,469,213
692,213,229,491,233
404,66,18,540,94
524,110,168,564,217
739,317,206,609,381
835,260,226,493,329
465,122,629,320,852
763,177,181,471,307
411,67,402,135,700
578,134,153,602,343
465,80,419,300,734
862,104,494,279,811
866,357,280,473,290
533,145,562,439,878
447,156,147,440,100
560,85,136,546,223
609,132,163,528,263
669,110,551,222,721
718,233,154,449,210
846,175,180,479,261
791,233,241,453,237
555,81,592,177,652
460,68,185,541,175
740,120,241,523,257
982,156,197,566,300
771,212,226,596,328
816,353,229,400,285
524,104,672,385,756
512,140,168,431,338
968,254,629,531,728
871,170,223,522,322
785,111,532,43,676
874,170,137,446,151
1011,272,216,556,359
521,103,574,220,784
427,52,509,74,736
397,234,422,338,579
393,81,611,162,829
918,341,273,616,422
462,60,395,210,783
409,128,52,707,298
963,636,502,422,470
732,189,251,437,288
349,76,529,200,583
782,271,239,488,408
902,231,229,566,332
632,95,185,386,322
617,191,148,510,278
923,142,123,589,315
622,170,166,501,289
356,294,400,369,625
466,69,577,147,777
546,138,577,489,845
881,292,195,612,414
773,158,202,629,453
446,136,540,199,741
798,187,169,518,230
514,140,60,431,163
675,235,199,568,272
500,77,432,207,658
594,69,560,214,688
750,208,218,509,296
394,93,545,250,790
408,254,562,216,753
435,270,346,200,560
734,157,332,509,535
743,178,211,497,250
369,118,39,606,225
868,219,155,526,329
700,191,158,637,323
476,83,99,557,251
357,67,108,657,234
319,276,313,501,434
