"FS","SS","FL1.LOG","FL2.LOG","FL4.LOG"
431,392,294,309,415
405,59,112,482,62
491,79,65,530,195
702,225,219,468,173
538,85,67,496,121
565,353,416,329,557
469,115,138,205,219
693,141,168,640,177
571,189,236,570,238
565,212,200,513,173
685,219,207,564,188
567,191,159,127,154
506,144,160,534,168
603,124,194,517,186
560,144,176,625,272
537,99,114,264,55
280,199,371,334,574
452,323,296,282,250
407,107,139,319,248
628,153,161,206,739
332,67,156,349,76
286,157,115,462,134
536,313,257,389,412
571,168,164,508,25
425,66,63,315,119
777,307,211,641,209
460,107,82,519,114
642,171,156,568,232
538,69,519,182,746
560,132,93,553,125
539,99,157,571,23
478,85,13,437,55
549,140,430,366,697
592,154,197,601,233
508,102,572,74,768
466,235,249,241,424
618,127,166,509,247
772,170,147,642,65
389,94,616,272,718
389,112,581,405,738
422,326,247,413,381
482,177,290,558,171
646,642,410,382,480
425,87,128,555,174
461,119,497,352,783
361,68,237,6,719
408,126,360,252,671
536,81,562,366,796
783,215,151,508,207
417,67,568,255,787
444,127,667,310,826
482,112,490,139,731
488,77,562,210,629
549,333,305,262,435
485,72,24,544,101
845,278,284,672,350
312,107,84,259,113
605,190,158,671,163
426,79,362,14,650
527,93,117,520,123
681,161,162,547,235
495,152,153,605,221
367,62,90,544,60
553,136,163,596,247
523,103,423,572,721
570,562,273,270,344
579,607,285,221,292
469,107,578,561,760
670,147,165,566,214
321,58,43,517,10
411,47,78,528,13
464,102,183,536,148
603,184,196,564,229
457,89,48,567,163
569,97,388,213,717
506,72,439,39,723
708,216,282,543,174
445,151,173,557,182
624,219,228,613,218
560,383,384,346,386
765,241,193,670,227
497,126,95,634,154
666,188,166,578,177
707,164,113,515,211
475,83,108,557,209
748,343,354,485,490
510,110,617,332,810
655,123,179,523,226
670,97,111,498,157
391,157,652,295,804
468,193,242,414,324
913,234,235,628,371
502,118,194,461,159
629,179,289,60,731
609,601,657,661,843
451,89,315,244,690
644,149,163,668,213
559,98,53,437,154
725,212,236,587,230
776,217,271,538,241
553,93,136,630,173
808,269,284,504,229
549,147,193,527,164
616,169,631,445,864
496,94,334,17,691
463,89,579,332,782
803,572,280,312,311
359,61,531,246,695
497,61,534,381,750
348,168,290,259,294
679,241,223,660,368
716,242,614,480,749
419,92,357,154,721
561,384,275,238,279
503,91,92,444,163
594,126,139,525,170
428,135,276,543,177
661,157,149,638,304
356,50,549,111,718
727,508,623,683,701
560,150,178,507,182
476,288,208,169,245
620,150,126,584,170
440,92,94,529,202
542,125,639,333,841
422,156,563,395,765
372,97,89,545,124
853,176,230,607,162
475,107,280,317,587
552,115,116,608,163
473,106,552,363,795
545,225,575,263,792
699,73,544,425,680
556,84,55,634,179
534,135,162,578,90
465,112,550,351,713
333,126,223,450,184
520,149,141,675,216
342,88,198,375,152
481,207,267,309,294
545,85,547,19,729
601,144,172,644,218
446,72,181,396,175
519,237,453,326,627
928,215,416,653,461
507,124,164,272,414
447,95,381,203,737
472,82,568,356,735
596,128,575,207,693
911,223,187,642,138
698,186,168,607,216
550,215,187,620,362
762,159,157,677,209
1007,184,111,666,154
477,115,131,570,61
1016,249,244,641,450
1011,272,250,607,258
568,115,181,527,321
494,71,167,455,135
947,226,198,544,291
614,96,135,510,158
573,104,162,515,130
643,169,249,626,555
314,64,299,39,746
543,82,110,581,92
516,219,414,286,852
413,44,47,387,23
680,241,222,607,137
676,165,180,483,118
737,170,181,649,123
730,181,123,560,225
342,87,533,224,743
642,153,222,471,340
620,115,169,480,94
523,106,209,434,137
618,107,109,592,167
474,107,71,536,152
838,267,272,621,398
561,134,174,588,215
479,88,169,518,135
306,68,56,133,188
336,68,316,466,354
482,83,104,168,199
407,80,132,545,143
822,115,348,162,756
446,56,448,179,726
398,164,216,313,196
611,131,194,565,202
519,104,127,559,193
703,152,185,584,158
594,465,658,665,676
552,92,474,457,756
589,575,397,402,391
826,628,469,452,521
818,174,118,664,144
458,445,357,327,478
362,128,196,499,229
319,91,572,543,752
693,206,604,393,853
671,117,155,539,98
646,139,169,520,212
522,121,185,561,274
499,97,138,558,120
495,124,359,332,784
445,115,578,253,771
683,241,206,477,185
483,72,87,552,120
469,155,354,570,531
493,82,578,317,778
689,109,134,565,277
367,69,161,490,184
457,64,349,155,697
457,164,437,289,684
540,185,650,526,803
313,95,151,504,123
471,94,565,235,787
552,126,196,610,321
526,110,579,341,786
446,295,253,332,395
849,350,286,538,240
537,91,114,529,2
657,104,155,604,183
770,137,89,557,215
537,106,390,301,663
511,125,61,547,59
382,69,308,123,693
720,202,409,625,446
280,203,210,204,329
589,163,295,609,419
545,210,191,554,138
406,359,329,433,464
945,223,168,609,252
949,255,232,562,265
622,163,184,574,213
789,238,305,621,419
507,140,218,649,384
810,148,133,603,197
770,170,133,404,730
310,90,26,617,308
443,80,569,260,705
816,181,117,513,156
466,167,606,460,780
530,90,60,595,133
567,155,657,269,874
340,78,250,473,364
365,95,106,540,249
406,93,444,187,761
862,602,442,441,463
977,261,215,486,308
745,537,229,251,272
390,98,63,452,62
377,45,476,49,642
457,136,556,178,766
391,296,307,520,438
340,201,392,580,448
746,273,614,341,757
425,106,158,621,272
658,133,219,596,206
598,120,105,471,104
584,280,151,564,173
599,81,144,613,151
802,176,186,416,198
514,96,103,143,111
506,120,233,531,185
449,84,299,56,775
423,55,330,135,604
379,232,371,287,540
510,112,153,610,228
593,224,172,606,100
446,99,540,221,742
435,70,77,547,83
400,194,231,224,244
369,53,339,15,727
551,148,93,584,114
546,399,309,241,325
554,104,172,551,162
482,131,180,573,136
520,181,568,394,737
407,68,562,326,764
475,67,111,501,56
835,228,230,629,274
943,419,470,632,551
932,238,176,677,172
800,303,260,270,351
684,220,180,552,94
512,149,158,508,205
646,73,459,332,637
390,69,136,554,209
566,101,139,487,117
519,125,181,617,288
489,167,209,526,280
527,69,188,443,200
954,250,217,662,293
883,364,292,688,356
642,158,190,601,237
330,284,135,423,193
963,231,206,680,268
440,74,107,532,136
767,463,212,629,208
480,262,729,240,362
428,85,79,585,148
602,192,162,630,257
517,93,572,443,657
896,359,151,694,230
588,138,177,529,175
499,121,107,542,202
396,79,121,168,290
483,145,149,500,108
569,116,129,579,184
512,128,131,213,250
417,99,524,304,771
552,484,233,337,360
618,174,211,246,243
378,71,41,558,112
466,433,304,235,301
461,129,597,333,790
613,136,178,585,347
691,140,109,589,113
558,83,378,89,714
771,446,31,114,93
425,285,275,224,79
696,210,219,610,296
919,293,208,464,274
680,97,139,595,53
457,105,2,444,15
842,241,317,448,287
910,523,284,599,236
867,148,96,706,164
472,105,497,24,709
472,181,481,669,579
473,104,477,195,775
650,122,514,501,811
524,112,83,530,149
801,175,305,640,446
471,119,141,558,190
935,256,285,549,366
334,39,101,527,137
408,170,242,378,392
577,192,162,627,219
524,102,95,102,189
400,44,128,409,134
646,149,182,509,31
456,308,608,631,651
559,81,153,561,75
941,204,189,611,25
462,161,44,529,153
528,155,235,430,122
310,48,66,555,260
322,84,49,417,110
388,101,233,567,101
303,252,461,475,574
392,71,239,36,617
497,157,95,172,173
470,91,281,303,804
488,103,125,627,126
492,147,182,556,249
514,159,100,616,233
498,62,86,540,120
525,122,467,223,784
441,55,401,314,612
347,66,506,195,764
409,109,232,405,149
591,215,266,555,362
614,181,125,568,101
442,68,171,56,5
750,189,193,622,104
654,172,159,508,193
491,202,217,499,196
740,171,141,597,93
887,590,427,298,330
839,188,109,628,284
584,80,31,571,133
400,58,81,510,106
696,145,193,522,121
691,226,184,612,302
377,106,130,124,146
508,109,193,388,30
549,211,162,555,149
470,72,296,109,721
313,57,358,198,773
378,292,216,294,289
306,62,153,146,238
554,129,141,413,287
979,203,179,632,165
432,65,323,152,621
467,146,115,614,117
604,153,129,148,140
613,357,579,651,628
540,140,186,562,28
559,126,101,669,213
666,254,137,650,178
451,65,26,555,136
484,140,534,442,721
531,124,361,183,787
494,133,114,162,192
665,151,589,391,770
432,75,52,402,193
517,125,133,538,49
832,175,214,623,254
585,219,417,571,490
413,66,520,286,726
394,110,124,605,294
424,152,640,469,788
617,157,212,576,221
589,425,238,320,261
343,122,149,456,161
484,142,124,619,214
504,114,216,540,187
333,68,199,479,152
450,79,323,35,687
494,77,178,511,123
431,72,118,215,295
513,108,127,580,113
471,152,226,522,330
466,233,501,607,567
429,45,496,218,725
493,70,323,26,680
704,150,132,599,208
513,113,148,600,40
443,95,49,697,286
892,277,246,554,273
431,78,153,231,159
839,126,176,535,114
516,87,603,190,642
448,110,548,405,774
540,80,138,471,124
910,393,233,606,324
354,89,342,180,768
542,113,193,568,203
856,228,204,663,303
523,92,179,475,16
500,116,317,127,654
552,104,114,585,343
621,94,115,646,225
600,133,188,610,253
864,195,441,285,748
802,244,272,598,302
529,340,290,299,380
514,166,224,534,279
513,274,307,324,407
402,81,139,540,189
340,291,225,250,216
448,119,165,367,802
532,188,173,618,105
595,108,328,136,119
762,541,218,312,251
517,138,150,561,126
926,305,246,636,226
515,148,164,665,219
528,123,272,152,734
447,83,65,206,182
471,92,518,337,746
929,409,221,771,381
470,114,396,65,759
908,267,240,488,191
405,78,15,520,55
678,140,135,605,232
418,89,161,551,165
402,74,108,383,338
613,176,171,600,182
716,352,232,208,272
441,154,152,579,135
320,101,33,600,205
328,296,310,419,465
362,119,341,453,444
709,113,174,569,56
451,86,484,369,663
705,541,339,309,449
904,176,145,635,222
471,130,180,532,153
526,181,155,280,167
662,172,162,613,144
704,214,193,618,188
574,164,595,454,756
472,95,89,80,732
710,250,265,527,201
802,225,150,651,250
510,102,363,12,672
403,87,206,509,163
466,107,365,376,730
709,239,282,294,322
386,335,220,345,233
575,134,513,355,739
436,88,271,91,718
669,331,341,309,394
586,70,136,582,27
525,86,163,618,276
774,687,198,234,253
986,272,187,555,65
410,350,239,205,339
872,197,540,562,758
931,351,239,593,214
796,226,593,323,755
486,85,308,42,739
402,73,115,176,72
464,156,441,258,796
573,119,160,500,337
723,173,62,625,186
714,167,169,533,144
726,163,412,320,790
392,75,330,16,675
1010,320,479,399,737
560,103,75,569,23
721,123,156,571,179
882,225,143,176,310
583,170,529,500,749
763,186,252,470,233
516,134,190,551,302
513,111,450,172,760
424,142,146,569,100
501,111,378,228,704
424,75,362,47,795
781,127,69,593,138
311,137,216,480,185
799,234,238,571,254
482,95,90,312,100
376,63,332,11,714
459,128,101,298,214
638,150,189,553,175
553,85,138,581,236
588,150,177,596,111
614,162,477,83,859
435,107,312,282,759
467,112,131,503,92
465,113,211,615,464
504,120,198,522,274
295,112,249,570,386
362,66,60,535,138
450,111,305,211,787
539,132,214,462,160
712,254,172,635,159
552,107,202,502,225
704,147,140,540,129
586,114,67,583,163
544,133,158,563,90
355,145,134,104,199
425,115,180,549,112
465,106,151,283,109
558,195,100,537,106
732,136,121,624,263
548,341,213,210,392
406,64,259,455,186
746,128,221,557,218
380,105,111,601,133
328,90,137,173,153
518,458,462,332,689
697,130,241,535,274
786,217,211,687,410
788,127,88,607,25
597,136,161,576,164
442,127,178,613,211
440,150,597,298,748
563,79,38,651,181
550,63,74,459,158
692,111,130,568,175
557,93,130,566,51
565,133,387,58,687
748,94,191,486,210
398,51,143,395,155
304,79,298,133,443
402,86,515,342,729
505,138,119,559,49
434,112,391,149,771
801,583,190,198,216
632,124,130,584,150
641,555,229,195,200
648,533,415,390,576
543,126,160,565,147
546,129,121,583,136
470,89,137,53,105
448,53,271,515,228
410,71,463,99,646
417,89,109,92,199
372,64,530,230,630
670,161,151,602,155
542,86,409,327,702
381,111,277,107,146
443,84,510,180,717
463,84,71,569,90
737,153,188,619,198
490,104,146,560,208
361,60,504,254,695
474,86,78,192,22
606,139,121,290,155
411,391,222,237,236
798,148,540,398,779
453,64,480,104,744
630,133,159,539,238
427,96,379,136,641
444,72,479,215,661
694,151,153,590,162
657,118,109,553,170
787,291,246,626,349
497,98,182,448,85
429,94,564,142,739
462,134,162,322,723
461,123,528,363,698
589,99,149,530,54
507,117,160,473,196
741,73,139,523,103
696,139,188,525,319
489,112,147,519,181
347,63,21,338,208
915,314,378,305,383
554,493,589,615,752
533,112,509,162,713
661,144,149,605,159
451,121,136,529,63
475,107,228,504,211
615,217,273,573,232
615,142,134,608,223
676,307,284,685,320
639,91,375,145,647
515,99,51,362,106
713,204,148,649,278
985,257,195,601,237
498,109,102,134,176
402,110,576,197,722
559,111,202,450,140
427,77,11,590,221
773,159,194,531,227
522,82,24,567,26
448,85,360,57,711
512,122,108,593,233
585,86,585,191,763
762,238,200,595,76
777,654,204,212,265
692,271,463,609,530
460,151,175,636,233
1000,269,204,678,235
360,112,577,365,724
998,242,186,673,222
376,208,233,204,438
456,202,315,627,532
535,180,197,642,183
594,110,211,532,182
432,108,398,196,805
328,237,259,189,298
477,76,418,498,734
905,285,330,492,179
463,75,605,395,734
747,219,109,705,239
477,93,104,138,179
401,81,114,526,98
721,197,140,607,150
572,212,291,230,314
814,896,302,302,416
721,135,101,522,17
463,86,95,140,129
434,94,565,78,737
511,119,141,576,94
564,153,186,652,192
426,83,599,66,665
466,118,157,180,143
552,139,364,421,803
383,93,515,368,817
683,296,254,224,253
1000,272,213,657,320
432,63,202,288,668
493,156,110,550,18
425,87,561,50,804
371,59,122,447,161
898,817,190,196,223
600,200,201,530,218
412,119,157,568,180
685,90,177,556,189
729,127,144,599,190
745,185,225,550,263
686,513,230,198,346
573,389,299,307,392
560,187,205,564,41
925,250,346,478,248
481,91,142,486,134
419,112,127,506,143
679,538,267,271,266
838,242,332,570,363
364,297,220,193,309
463,127,167,554,181
388,112,45,258,20
742,195,220,510,107
355,219,541,654,603
430,62,369,14,603
534,112,610,531,730
443,103,578,316,658
491,131,263,434,292
508,105,524,419,688
451,112,438,130,651
431,84,130,99,125
429,189,196,505,171
343,206,232,201,282
461,126,415,239,756
627,183,159,584,92
597,148,177,584,230
307,138,234,177,359
581,107,180,521,90
458,82,102,464,47
817,239,257,682,407
622,114,196,556,193
347,48,22,467,149
416,102,108,180,177
787,213,191,642,227
384,65,78,396,95
777,185,239,571,206
914,112,128,625,222
482,115,547,262,716
392,118,647,605,800
606,185,129,569,178
652,120,199,591,93
303,153,236,176,360
462,255,367,259,325
551,93,202,357,89
970,318,304,665,266
661,183,239,528,182
350,283,256,194,258
452,77,610,291,759
678,141,344,281,809
383,124,592,369,702
679,268,261,626,142
619,148,412,140,803
633,244,212,617,223
474,72,144,429,80
615,244,183,581,208
650,292,266,525,262
408,269,299,284,329
1010,295,391,389,838
527,155,244,543,155
779,289,616,504,873
572,168,185,562,189
505,104,91,545,199
596,145,220,594,185
585,106,174,453,104
393,58,237,509,112
669,159,136,513,215
414,102,191,126,645
579,159,186,518,203
758,523,180,360,221
536,450,390,279,331
365,113,38,494,131
910,174,467,293,812
682,180,152,556,178
457,77,130,540,120
425,138,102,337,228
455,391,401,402,597
444,174,136,573,132
602,97,155,545,137
551,113,172,492,42
396,122,115,103,229
847,275,266,642,312
444,140,164,310,184
488,85,136,572,267
800,218,221,557,133
571,147,153,557,61
445,305,443,593,596
396,227,372,501,462
800,162,220,604,230
492,129,228,241,590
622,147,226,611,287
476,171,600,522,726
359,47,246,216,616
422,279,363,368,508
592,638,416,417,558
736,289,201,610,309
760,233,231,520,189
488,122,163,285,229
863,446,191,622,232
641,129,233,503,185
766,197,170,649,90
493,95,137,426,219
681,155,187,601,257
460,92,110,88,97
737,127,136,570,177
643,132,170,456,282
487,86,105,242,386
525,103,617,480,611
523,118,127,574,30
389,87,399,257,775
542,130,178,562,309
451,257,343,259,405
519,81,376,214,758
496,296,250,157,264
593,111,191,593,318
761,542,496,510,644
949,484,294,247,398
366,240,323,398,489
366,259,452,271,487
589,132,116,531,99
587,145,138,603,131
776,209,705,551,796
591,162,179,590,306
280,230,259,257,344
429,125,540,430,758
859,140,130,604,210
741,235,173,600,66
731,378,318,621,140
365,55,131,466,206
651,202,189,433,377
753,221,563,322,756
663,158,211,531,208
533,145,155,432,172
546,192,84,599,250
997,291,266,468,244
500,100,157,566,203
507,104,287,84,633
664,129,131,539,274
639,124,194,524,103
427,88,199,559,224
423,58,171,545,144
590,247,228,254,254
429,127,152,330,313
494,139,580,230,751
433,57,65,559,39
476,158,141,602,159
877,208,242,543,251
492,121,184,449,145
793,657,270,273,291
718,556,482,615,774
561,214,214,607,285
500,129,155,606,241
473,100,135,555,65
386,114,135,574,231
586,582,266,258,272
569,78,111,499,149
513,137,201,596,227
819,845,198,244,160
518,210,389,583,534
569,119,238,579,141
779,265,424,523,810
371,98,139,574,155
544,121,585,459,749
361,61,313,202,771
667,178,207,520,247
493,91,534,272,721
961,230,289,531,373
368,112,412,407,736
419,112,68,561,81
1020,619,462,719,612
961,226,175,618,135
312,101,345,272,792
430,37,75,400,171
502,92,123,581,194
463,58,83,490,100
376,91,173,257,164
533,81,314,272,611
394,213,263,200,328
502,63,136,111,625
729,745,303,330,342
376,61,578,248,760
413,287,572,662,657
401,242,234,184,307
552,164,178,525,8
585,166,69,493,90
863,665,409,400,431
714,171,164,596,126
580,552,190,199,202
401,93,642,119,697
341,52,450,138,757
481,112,106,488,76
659,204,630,524,765
447,92,589,206,688
818,786,441,488,795
910,190,163,669,170
615,141,162,629,266
540,137,157,547,302
747,729,232,246,185
594,550,564,613,636
533,101,166,539,158
458,64,101,423,136
423,82,420,244,586
466,101,572,350,850
515,171,21,98,21
555,179,178,517,117
420,87,549,283,745
956,504,314,672,455
705,370,165,143,227
912,291,270,676,214
899,580,623,709,803
561,112,199,491,191
364,91,64,356,201
583,229,231,505,210
526,119,618,463,825
466,87,267,141,441
485,100,79,120,149
916,592,231,200,262
475,103,25,554,111
532,144,575,572,702
477,97,196,418,192
420,45,111,396,88
791,153,251,535,138
773,156,295,317,752
805,228,236,617,200
448,89,472,256,724
346,288,222,410,358
463,88,350,12,730
781,528,279,243,327
887,243,633,451,775
579,134,564,547,843
440,183,170,548,157
549,96,123,602,150
496,82,336,394,722
542,64,99,484,146
817,240,176,584,194
637,210,186,198,211
959,346,249,663,273
676,227,564,477,794
501,111,115,552,160
504,86,481,227,780
514,208,209,575,148
467,101,106,194,192
365,201,387,323,632
533,86,149,581,263
702,105,101,571,126
459,66,199,599,395
408,139,403,211,481
496,86,174,509,171
643,173,192,512,109
383,68,472,9,718
349,56,27,408,148
706,244,244,576,301
479,108,112,545,85
887,201,281,210,840
462,120,402,622,530
513,71,250,245,626
507,110,323,277,661
889,153,386,385,647
924,395,235,355,328
478,88,658,303,738
828,232,374,629,449
540,136,170,506,152
646,204,243,574,178
494,122,575,271,764
333,113,230,485,36
490,81,103,592,133
778,173,202,636,56
532,112,532,185,709
593,93,41,628,171
543,540,288,233,325
952,242,205,579,226
492,206,198,451,171
639,113,104,593,58
595,163,237,556,138
479,150,545,510,739
354,88,446,523,662
400,139,497,291,776
471,188,204,591,210
477,91,543,357,810
498,488,249,144,315
741,228,219,561,230
584,132,209,536,211
401,77,89,579,155
634,107,142,555,148
563,78,86,84,159
1013,279,311,445,137
451,108,125,525,199
587,82,530,385,805
375,109,306,488,378
535,159,145,634,64
449,114,424,236,772
880,271,238,624,151
456,60,306,66,708
291,174,398,289,572
425,88,99,423,154
535,170,143,639,176
503,76,619,277,759
853,388,248,733,401
688,164,200,508,208
907,198,152,602,270
368,95,186,354,174
435,185,170,601,304
432,92,446,137,763
548,117,608,259,781
291,168,399,290,588
561,98,138,567,116
403,93,495,333,759
514,114,612,172,775
465,113,104,597,103
588,165,167,539,230
632,215,231,636,248
543,124,132,610,176
471,150,126,560,198
624,116,100,595,25
360,253,501,512,573
773,181,135,582,190
803,449,251,337,337
387,139,245,189,217
739,239,309,513,279
506,90,457,89,647
513,90,576,346,704
782,204,170,609,118
615,239,188,592,190
714,287,270,595,264
657,515,279,248,334
519,110,187,370,169
430,78,267,148,694
753,512,153,185,267
703,226,173,567,184
276,219,240,196,322
914,628,501,466,462
367,205,280,99,105
412,129,200,592,130
675,486,399,536,515
408,59,9,335,81
334,80,633,240,681
868,757,275,328,313
598,126,230,481,145
565,113,236,492,64
477,133,151,602,456
555,117,280,247,768
873,308,240,573,153
499,101,410,118,754
429,102,325,230,710
470,111,111,199,192
887,316,483,574,553
706,481,210,195,183
525,122,242,278,754
470,79,148,532,209
999,126,140,588,217
320,77,545,168,741
511,117,317,235,732
861,112,88,617,156
389,101,98,142,148
391,76,40,502,146
560,553,275,228,315
463,114,391,8,794
689,529,236,256,240
670,162,586,375,749
584,129,243,428,192
762,158,114,543,79
557,160,553,339,690
632,121,137,558,251
659,189,625,436,716
883,151,253,567,258
586,166,220,410,238
496,77,121,210,170
373,48,204,500,145
671,226,151,560,211
857,227,176,683,404
584,151,206,550,162
473,72,142,198,162
668,184,634,543,767
690,137,114,602,219
490,117,169,345,92
483,263,277,270,241
739,619,227,207,184
370,241,520,573,617
429,82,104,490,132
410,47,115,25,597
474,72,380,145,809
374,73,200,585,254
651,113,45,541,101
675,203,214,606,179
756,266,160,616,250
472,73,440,117,764
727,260,163,652,238
337,77,79,533,230
634,174,195,572,192
724,456,563,680,615
414,60,72,576,147
787,542,215,182,294
300,218,255,300,363
592,598,234,282,247
355,46,168,522,18
321,260,524,467,591
554,124,367,63,787
562,129,160,550,167
342,223,299,502,380
508,99,91,242,6
757,129,146,562,99
445,117,398,266,763
747,217,247,526,256
404,71,170,543,295
515,493,299,242,352
458,87,374,97,649
784,749,458,568,452
726,147,102,586,157
785,149,152,596,226
390,77,96,547,122
962,241,179,656,268
584,119,152,615,251
699,665,565,550,666
408,103,588,193,717
556,192,279,574,317
698,432,183,185,181
478,80,147,521,136
667,526,423,368,445
796,199,157,603,179
397,67,195,536,185
595,205,197,599,241
318,183,177,241,285
465,120,158,674,340
419,78,425,294,719
570,309,522,403,670
377,238,246,495,354
396,74,5,549,128
495,130,93,339,201
678,100,134,577,257
455,94,440,83,696
909,352,219,556,126
549,200,373,122,840
311,67,267,306,828
885,87,121,575,200
966,147,206,484,192
574,128,176,503,97
495,110,136,486,41
618,135,200,445,151
978,267,176,597,216
736,148,184,603,115
474,105,437,73,790
376,81,109,534,165
369,90,74,533,82
568,169,205,652,345
426,105,516,270,786
427,71,559,160,732
861,203,154,634,320
725,261,390,662,559
528,153,148,471,118
552,194,181,563,213
677,119,195,578,230
747,218,233,605,322
897,195,172,369,300
445,254,224,466,324
544,85,382,224,699
410,98,136,509,251
410,66,144,490,187
686,136,191,503,209
875,216,103,538,75
458,127,134,634,250
454,108,135,548,228
572,247,530,517,760
390,105,543,348,677
679,474,216,230,235
609,585,219,247,237
755,284,174,703,364
703,148,139,627,88
678,117,124,552,151
734,210,239,512,228
416,160,348,341,679
645,128,132,575,224
501,95,107,190,160
664,139,138,604,196
919,365,193,642,375
302,146,116,77,237
628,525,264,203,231
579,112,131,618,181
529,116,190,626,284
496,181,134,222,295
374,59,259,439,162
713,154,130,642,237
986,307,257,612,237
551,159,214,566,135
398,55,282,500,75
437,97,147,1,111
711,163,160,600,217
1014,259,484,609,673
369,52,81,121,120
666,205,200,183,169
473,115,107,567,155
616,594,238,223,252
417,234,427,272,516
631,126,250,529,175
579,240,317,530,340
475,68,73,504,154
456,343,263,220,357
642,125,164,552,24
614,233,160,579,84
745,115,155,573,147
760,259,261,542,280
752,184,257,615,432
543,151,165,571,285
466,92,556,431,719
740,136,203,525,131
601,89,75,583,156
414,67,532,368,730
818,228,232,615,335
739,237,219,687,363
441,71,214,543,312
470,125,180,522,178
555,125,284,592,321
713,211,191,455,227
964,200,169,635,196
788,209,188,636,156
940,694,357,387,532
752,222,189,563,195
374,124,485,130,726
466,317,430,436,581
711,159,197,513,166
525,176,188,523,180
575,83,103,499,142
494,93,517,230,721
903,170,129,610,148
870,375,206,440,235
580,264,558,428,828
817,174,172,615,239
409,139,215,603,204
543,99,191,568,120
954,139,154,599,227
350,234,250,244,258
331,93,78,249,142
737,203,175,663,188
580,128,360,344,682
875,341,498,260,210
456,78,579,116,718
686,181,607,326,787
699,198,295,524,209
454,77,317,113,726
307,51,8,583,28
469,106,394,28,777
925,103,86,535,157
424,83,71,475,247
866,232,171,631,234
430,115,162,561,198
535,92,354,422,715
701,161,151,625,328
633,144,169,689,163
945,683,590,554,646
758,101,122,644,232
520,241,141,560,138
482,70,131,195,203
505,77,55,542,213
607,249,167,222,377
295,99,120,373,112
483,77,166,335,343
455,256,254,683,531
486,77,381,211,795
592,111,130,571,100
401,281,237,186,322
969,157,150,592,271
511,141,170,406,102
481,84,574,133,719
336,140,123,433,142
678,147,112,604,233
521,127,192,518,184
390,73,57,532,155
437,109,87,92,749
602,123,172,516,150
490,113,136,599,219
467,175,190,571,112
544,115,588,346,728
503,116,49,548,123
474,63,159,115,48
555,161,426,462,420
481,173,477,580,682
679,102,171,565,183
594,92,142,564,94
419,104,29,584,151
316,91,656,97,786
349,55,179,501,150
468,75,602,356,757
932,385,266,515,179
640,190,227,569,142
523,106,290,2,687
304,112,234,385,250
529,146,146,540,99
505,91,167,554,259
488,85,583,255,736
497,206,119,644,109
460,114,403,294,728
727,162,164,582,254
737,615,432,533,620
531,86,381,249,635
650,165,159,606,190
760,276,275,643,390
927,345,216,704,168
734,178,176,529,211
367,71,236,99,711
298,212,264,246,404
601,144,205,594,159
548,83,85,563,134
743,511,190,182,242
485,70,73,598,148
364,99,533,397,725
673,209,238,663,323
776,196,230,204,163
570,99,164,609,101
470,108,381,109,743
662,212,209,489,333
483,65,120,584,43
575,93,154,609,186
487,85,598,67,664
610,120,394,254,674
581,547,205,89,191
661,139,131,616,216
746,169,135,476,116
