"FS","SS","FL1.LOG","FL2.LOG","FL4.LOG"
349,360,508,58,592
393,145,524,128,503
258,46,78,149,115
302,167,493,73,414
353,155,358,16,490
479,394,264,165,146
458,458,348,176,287
391,158,456,401,545
378,199,177,579,225
292,78,434,140,413
411,382,520,299,627
293,101,311,36,482
333,153,432,93,464
333,193,385,33,525
329,109,415,189,568
215,142,414,287,355
804,358,323,548,288
322,133,473,14,358
253,56,317,28,424
314,131,446,121,438
314,133,277,141,454
245,114,381,14,391
224,97,268,39,492
344,125,349,58,435
282,126,312,39,440
210,173,211,482,214
328,123,334,61,423
243,79,32,268,151
238,79,375,52,478
289,129,296,80,403
346,104,507,202,543
269,83,447,65,388
298,93,489,57,403
272,114,334,173,404
227,68,342,16,448
268,180,360,113,475
377,137,519,161,460
314,111,449,49,466
880,536,394,672,453
381,167,93,474,128
293,157,530,47,444
387,186,267,60,481
367,164,436,334,545
411,146,403,38,477
309,100,340,1,445
360,135,377,196,496
854,272,204,516,180
592,275,107,448,347
421,235,57,622,234
284,156,541,118,431
433,170,440,460,563
402,132,421,175,354
362,113,446,72,537
347,120,374,371,293
709,303,231,577,188
279,142,353,46,477
318,118,318,257,530
319,162,508,232,525
601,356,304,569,437
291,183,546,491,570
265,137,480,68,482
250,163,420,222,352
328,86,496,127,421
319,131,340,325,464
408,129,437,139,503
282,156,382,126,457
334,160,412,44,372
344,260,309,125,465
250,180,287,79,445
283,88,396,103,499
320,161,506,134,488
325,106,363,33,499
312,104,288,99,403
288,102,478,288,567
320,179,329,67,464
340,126,473,224,515
316,113,451,181,423
307,137,409,83,509
321,146,446,184,498
323,178,380,281,515
376,204,485,250,526
265,119,403,126,422
306,112,447,259,516
253,89,323,39,404
279,136,292,22,503
315,95,214,133,478
295,79,494,63,463
348,116,511,41,408
218,179,319,287,342
305,98,446,133,578
314,154,436,210,557
486,260,537,289,497
283,121,569,122,566
519,462,428,244,364
394,143,457,22,316
286,125,367,26,473
414,218,389,61,449
370,199,172,569,206
224,114,421,269,586
273,56,399,78,491
275,94,437,9,498
309,120,336,237,511
298,166,471,29,365
303,84,329,36,478
738,290,198,602,345
581,301,233,583,277
286,156,410,234,521
294,102,282,148,439
454,202,477,348,511
307,126,453,39,487
587,533,350,7,341
418,142,203,536,366
301,102,227,109,446
319,133,441,103,512
335,112,490,19,466
340,107,592,344,527
374,189,339,115,450
293,124,274,127,431
390,135,318,38,414
322,191,470,273,560
217,141,428,272,305
255,52,399,54,365
290,98,356,16,464
236,61,396,8,372
292,69,292,94,431
321,169,402,221,566
328,120,404,72,543
399,141,528,174,350
934,304,364,571,334
241,57,95,36,331
322,144,366,43,486
382,244,552,198,259
303,89,355,11,431
682,372,312,611,345
879,398,160,530,255
263,103,379,44,418
352,144,483,94,450
288,139,366,64,453
296,99,290,38,429
283,129,352,280,491
301,118,449,80,540
427,409,480,301,458
729,259,138,500,283
358,141,495,257,527
292,94,423,71,448
443,197,243,525,257
342,201,347,60,345
226,96,316,49,473
448,364,415,188,353
263,153,366,76,284
305,91,377,42,435
358,368,461,302,636
315,133,305,4,520
322,232,491,210,532
249,229,423,211,403
327,154,484,30,455
263,100,364,93,428
329,98,378,21,457
219,223,411,117,548
374,176,466,236,621
274,114,256,24,493
321,130,381,153,522
488,116,585,145,551
917,386,342,637,390
611,369,183,149,280
247,80,372,171,534
299,130,580,391,638
341,163,480,163,528
326,148,406,160,486
277,115,368,63,449
240,182,520,102,430
269,253,472,161,452
276,201,308,115,138
296,118,342,440,458
315,124,446,133,520
266,84,410,76,357
290,102,390,198,546
736,278,359,165,450
244,131,458,190,463
648,320,610,143,433
372,123,410,368,566
287,101,470,99,462
700,450,283,576,210
707,272,176,521,290
282,111,431,97,257
396,212,497,189,543
339,119,515,124,476
278,144,358,49,484
291,131,398,373,311
287,118,403,46,558
980,375,256,450,316
297,174,292,132,593
258,164,491,277,475
249,118,136,452,109
294,141,525,189,502
268,123,500,242,477
304,94,481,96,477
291,99,323,44,345
795,406,308,568,335
748,304,199,630,344
344,163,333,233,602
288,73,255,53,479
722,312,207,18,263
365,154,309,61,547
243,74,356,90,244
198,191,536,51,565
610,299,221,532,229
501,457,213,309,148
481,298,262,616,371
307,138,370,122,460
323,189,546,294,466
337,145,340,85,489
393,314,519,264,624
321,240,514,114,479
342,101,432,6,468
629,509,577,288,618
247,90,526,455,514
318,133,321,116,451
290,104,268,50,442
309,106,442,316,452
289,72,326,124,470
408,162,554,200,529
350,154,386,72,500
321,149,236,530,257
334,139,354,348,558
935,477,272,583,207
294,109,350,46,420
355,126,529,142,445
261,161,446,370,376
341,192,497,250,354
219,169,304,54,269
251,125,536,15,483
361,133,512,105,485
755,358,258,484,266
667,337,179,394,146
309,169,491,283,579
321,99,355,51,445
269,102,294,93,429
668,489,492,339,411
327,131,477,206,503
372,96,480,278,499
274,110,326,208,512
303,139,313,36,442
251,94,391,125,417
327,166,291,126,462
369,109,472,52,382
480,409,331,61,229
707,264,186,559,254
319,101,414,157,494
270,83,216,106,442
268,112,317,108,407
315,100,524,119,431
295,141,384,69,500
384,365,475,97,490
327,159,543,88,501
321,127,329,6,524
235,101,445,39,432
297,88,373,69,476
241,78,197,50,412
360,104,527,79,507
422,383,373,198,184
270,185,322,14,479
640,306,269,538,339
301,143,227,22,464
351,131,295,23,504
677,274,231,540,315
540,302,520,201,492
370,119,399,134,453
319,187,28,579,28
329,173,374,6,452
260,121,520,154,496
390,394,272,94,99
292,133,315,21,421
291,146,272,452,139
318,92,276,71,502
266,107,332,18,475
324,210,465,219,459
280,121,10,399,278
579,252,226,573,272
428,199,513,191,478
363,143,499,430,560
244,97,440,95,433
315,152,66,412,10
301,130,281,74,370
336,269,336,51,391
326,160,437,28,611
285,100,436,136,441
324,102,322,45,470
243,82,310,10,483
278,103,530,168,467
308,144,162,184,193
303,69,240,6,426
375,121,499,137,514
290,127,416,194,420
321,118,303,230,450
258,103,211,386,148
300,146,292,77,495
245,145,464,117,437
896,457,253,533,155
278,98,570,207,543
343,146,188,532,292
313,104,281,71,446
401,158,178,459,274
317,100,226,11,472
246,111,42,445,218
245,66,386,2,377
367,218,522,49,558
275,96,360,166,374
320,74,453,217,593
304,100,563,89,434
391,154,382,9,468
345,202,393,123,544
306,106,554,202,536
305,129,301,233,494
387,129,476,40,527
446,459,554,273,693
319,89,464,109,468
486,215,273,605,280
326,245,408,355,576
364,186,80,553,297
261,108,357,64,406
216,128,423,369,302
308,115,550,151,351
458,249,426,293,467
277,97,425,47,522
537,243,515,327,541
320,209,358,203,604
301,125,342,14,368
334,155,508,205,455
343,137,276,48,421
868,462,304,533,238
479,454,376,296,309
347,108,519,329,513
304,108,359,58,507
272,153,435,386,507
362,148,357,88,450
422,195,446,148,532
378,108,423,56,486
375,149,437,158,369
932,393,292,481,261
297,86,314,186,370
359,177,504,352,527
408,224,406,200,568
244,77,455,70,454
309,145,383,23,491
271,99,433,167,464
331,116,496,13,521
279,149,366,125,512
272,97,580,154,493
368,230,383,39,564
321,110,434,374,430
293,126,257,90,441
293,116,323,132,385
309,128,323,273,269
277,71,397,103,427
765,428,230,427,32
324,109,376,101,547
287,85,372,56,465
226,165,435,216,462
753,286,263,474,225
321,154,339,370,528
628,227,237,545,209
321,110,484,288,527
443,171,481,472,569
380,163,384,296,575
268,102,507,163,478
353,172,491,369,610
578,335,251,593,259
567,172,95,455,254
314,109,383,105,431
349,164,146,491,196
323,212,382,245,546
357,158,74,467,124
446,236,231,191,242
337,168,529,89,435
357,90,368,127,306
335,113,446,121,457
359,171,502,125,486
339,121,387,176,515
331,121,574,214,496
305,176,522,199,456
293,90,451,33,456
282,101,365,154,396
324,110,244,110,417
559,293,188,494,103
285,102,500,152,440
365,181,381,134,439
647,276,200,524,256
405,213,413,320,597
298,113,318,100,443
783,332,353,600,440
827,522,250,342,275
228,118,297,219,187
314,123,469,9,479
276,89,388,165,456
290,141,560,58,326
298,134,450,54,422
989,517,365,673,408
288,75,328,60,439
316,117,472,104,520
310,109,497,128,572
294,131,345,64,472
426,114,508,154,518
301,140,402,149,484
264,116,332,80,442
546,391,383,255,412
294,91,348,44,506
294,106,301,167,467
361,113,479,84,481
320,99,477,55,522
296,112,286,100,469
270,83,465,108,479
314,120,383,104,418
338,238,589,37,555
370,118,409,21,555
361,186,282,201,573
340,209,179,536,347
233,139,348,69,437
700,346,189,554,170
353,101,313,113,472
370,189,148,544,247
780,370,346,586,428
751,267,245,534,123
207,167,465,213,497
541,482,441,302,354
337,198,347,126,563
883,493,263,603,307
233,211,422,434,371
348,147,293,135,519
228,168,403,484,492
336,130,484,115,411
308,197,528,133,519
280,96,391,105,336
316,94,463,138,429
675,401,146,477,39
249,96,476,68,325
692,583,374,643,421
557,446,446,405,412
844,481,210,598,284
303,93,430,137,378
242,198,465,235,407
358,124,590,174,532
354,192,554,499,562
235,93,405,51,411
338,157,421,105,575
292,146,374,50,532
307,138,339,151,469
430,347,252,169,290
843,587,341,645,385
318,135,528,121,455
751,309,190,468,167
305,96,282,63,447
377,164,184,520,277
299,113,404,113,465
391,325,372,189,271
308,126,426,197,432
287,121,537,197,528
753,310,201,501,70
975,645,375,636,419
315,127,265,99,440
335,198,377,23,545
287,98,397,121,392
950,448,250,560,182
557,246,401,219,562
420,222,392,372,478
336,159,318,104,483
300,88,301,75,429
354,105,480,279,543
313,153,435,109,453
378,129,599,192,539
308,100,434,32,463
258,284,411,324,303
284,122,434,51,510
331,91,456,149,484
313,150,372,20,438
277,101,319,186,431
302,101,292,19,431
755,571,568,359,686
583,291,217,572,298
426,197,419,351,499
274,94,205,73,385
323,113,541,136,491
427,310,516,305,601
303,138,393,49,454
778,263,267,526,302
625,244,265,554,337
356,141,430,343,528
455,142,477,14,249
362,133,60,444,178
299,133,541,89,522
315,149,617,429,516
622,366,298,566,345
242,168,156,516,197
749,309,255,584,190
337,168,343,162,461
292,99,397,115,356
290,149,444,209,487
327,134,328,166,475
332,105,523,183,454
343,135,523,177,411
546,312,316,598,368
318,122,413,30,507
258,166,521,71,463
275,103,535,147,435
968,354,278,543,279
273,101,551,130,542
318,221,566,13,495
297,175,447,180,309
287,210,470,56,597
363,157,407,163,438
393,148,585,78,481
309,164,71,483,202
337,121,319,50,482
749,289,160,478,266
327,108,372,232,552
294,142,501,31,450
351,200,522,113,421
544,451,441,294,403
386,216,203,546,342
529,397,512,63,574
866,287,271,552,341
635,325,303,602,360
303,123,423,229,319
756,340,213,481,242
332,148,331,175,491
498,260,265,542,276
229,155,436,107,557
281,107,378,260,474
324,115,471,31,504
399,170,386,179,496
275,93,299,132,459
280,79,471,36,476
321,166,448,173,525
230,141,455,103,584
314,173,207,501,223
320,145,325,47,290
789,368,365,600,496
261,144,489,315,548
346,194,166,550,183
300,216,226,490,302
234,53,104,341,231
409,281,126,530,257
392,142,545,370,549
328,132,615,287,414
364,156,459,120,535
298,89,308,60,444
268,114,344,19,463
315,92,218,124,451
217,187,501,262,551
321,130,141,487,268
308,215,552,203,455
396,296,514,254,574
231,191,293,155,39
300,67,326,94,441
325,132,528,134,444
320,93,454,6,387
325,80,473,41,480
332,181,410,39,576
288,121,504,124,461
491,265,155,2,113
294,121,303,274,436
299,125,265,19,384
338,103,200,92,427
315,144,232,276,525
312,151,442,166,453
287,179,263,195,260
365,164,316,93,477
328,115,543,129,331
321,84,312,79,482
265,106,462,22,516
306,92,456,32,460
783,287,189,507,160
316,239,467,478,520
280,103,484,55,492
359,198,567,159,445
330,95,438,95,446
773,239,264,470,345
265,94,383,109,487
390,168,309,167,455
587,330,127,354,167
284,125,393,41,439
544,201,203,197,220
295,83,273,49,361
363,142,363,11,325
385,138,357,180,584
325,99,347,76,468
773,221,226,560,220
693,320,121,584,117
293,185,288,292,40
321,115,346,19,495
794,800,445,432,410
339,171,322,4,466
258,134,337,73,519
254,219,439,281,497
235,80,349,28,471
297,274,359,222,314
356,278,509,260,506
330,100,326,117,505
334,101,562,367,405
286,108,338,12,408
404,171,537,167,489
665,208,189,374,247
624,485,216,539,346
386,142,537,86,638
282,169,418,80,533
304,133,352,167,403
329,173,500,183,474
325,263,555,89,379
296,70,422,42,457
237,178,330,206,263
492,343,98,566,80
239,63,333,32,439
302,67,464,110,486
289,197,376,62,548
414,190,45,455,124
326,126,356,19,489
282,98,446,151,470
306,180,436,366,629
227,76,320,123,457
370,159,525,240,451
902,515,305,583,380
383,159,358,190,510
270,63,430,66,465
433,438,539,227,585
291,148,225,163,483
265,137,211,290,541
346,128,467,70,387
303,105,492,138,475
303,103,213,63,403
312,51,352,229,383
342,227,438,159,578
275,120,387,94,359
277,117,453,139,404
612,323,132,423,224
353,373,502,358,446
367,134,578,199,519
318,172,566,412,483
341,134,496,79,405
296,126,395,144,543
308,99,416,9,375
271,127,452,134,478
625,350,573,45,529
333,332,465,269,554
929,499,185,475,301
276,88,285,266,463
337,237,501,292,535
289,89,354,62,489
398,188,224,557,374
276,146,308,116,396
334,254,332,220,301
358,109,322,21,419
597,214,58,472,307
301,96,355,99,428
276,208,563,293,464
323,136,489,66,558
314,126,277,162,309
488,291,507,280,483
355,163,145,481,295
380,119,570,74,476
531,427,141,561,282
288,68,402,95,251
320,305,310,101,349
575,348,448,261,482
379,165,376,201,583
212,191,386,210,414
623,487,337,688,317
308,152,301,186,459
692,347,359,627,289
318,100,337,57,470
364,232,420,234,453
292,108,515,217,505
278,166,340,71,481
351,168,313,34,475
341,64,528,88,399
218,213,438,284,542
219,159,467,145,488
295,142,563,160,460
225,98,219,62,182
561,306,340,666,432
289,130,459,75,441
348,81,353,146,519
285,138,384,100,439
206,220,320,154,235
967,454,365,698,441
263,120,434,90,459
247,71,348,221,532
291,97,287,147,412
278,138,512,13,414
324,149,390,164,513
297,115,557,156,504
357,172,467,76,450
347,83,328,51,469
298,145,358,53,380
327,135,432,211,568
313,156,478,154,403
813,348,236,434,152
335,216,570,64,498
286,117,525,181,520
268,132,418,4,497
284,117,506,108,502
301,76,412,121,534
423,397,354,189,300
369,232,511,195,554
277,165,373,415,309
328,196,213,597,310
480,213,441,102,495
346,99,455,96,345
297,120,38,498,138
524,320,289,53,298
543,266,359,548,435
679,354,276,557,346
576,536,555,75,604
332,113,542,60,295
286,150,440,307,403
360,201,350,106,577
267,90,457,129,500
922,406,277,471,156
218,145,417,352,328
285,127,166,473,154
528,347,537,339,502
736,245,127,504,217
239,145,414,171,412
318,93,387,187,547
352,96,512,64,423
251,221,431,206,358
394,275,156,564,284
253,52,320,5,422
351,175,341,107,471
343,307,524,102,600
291,102,295,174,360
339,236,485,238,564
226,170,395,327,438
259,210,391,209,422
301,117,263,459,17
445,174,312,32,515
265,89,388,115,417
542,245,425,168,486
286,81,504,51,433
868,399,247,555,368
255,100,364,90,456
339,146,269,113,431
223,91,167,431,157
849,688,285,598,359
562,165,147,451,140
364,173,463,329,435
209,143,452,180,490
292,129,470,11,432
307,130,476,128,474
260,143,57,508,183
619,497,414,174,417
865,588,268,521,305
315,144,560,28,501
256,127,337,136,463
692,279,262,504,71
281,96,543,155,473
397,127,558,149,524
301,139,510,202,468
243,72,553,137,487
267,232,442,106,549
336,180,376,93,487
831,374,248,608,262
260,54,168,345,34
283,63,314,14,441
388,243,475,92,602
276,85,337,5,443
324,130,359,118,429
291,125,531,174,485
372,283,309,354,592
325,223,409,389,534
353,170,341,29,566
299,105,341,231,515
324,99,420,150,558
353,159,516,77,524
287,124,278,73,440
304,128,545,137,429
270,191,497,178,493
341,136,464,142,485
364,186,360,63,501
260,102,396,230,473
341,234,524,277,596
288,121,427,37,451
236,48,334,48,500
264,102,351,300,274
310,113,542,259,566
414,208,259,500,188
248,144,386,180,320
235,127,369,83,464
644,148,420,24,427
347,101,526,14,483
429,291,366,107,243
295,69,318,1,448
677,307,258,629,246
304,202,198,550,332
542,411,402,103,394
286,112,396,51,493
328,227,288,559,404
310,198,345,34,471
309,98,494,6,475
314,118,504,109,437
317,168,358,136,513
404,203,585,353,540
306,91,284,82,437
588,147,255,515,252
269,112,412,33,598
813,455,392,608,473
287,97,379,44,465
287,141,495,224,455
532,446,436,291,322
741,398,240,491,303
260,118,550,126,410
354,155,178,458,275
244,124,473,72,467
547,403,372,133,427
291,118,401,92,419
998,682,222,603,100
239,155,297,178,252
293,136,441,146,329
401,158,385,209,532
261,126,118,473,101
338,120,310,262,415
670,320,268,605,366
476,290,144,608,130
256,90,431,49,450
337,101,334,144,551
241,97,513,334,474
431,153,339,113,460
307,86,488,205,435
283,167,378,119,529
314,135,334,80,439
392,228,565,507,535
278,81,420,14,434
737,256,201,544,352
322,130,526,158,455
284,122,98,450,178
742,235,234,489,224
358,119,471,90,536
321,105,376,13,378
296,167,371,216,441
290,118,283,24,441
431,122,545,227,459
292,106,419,112,423
352,191,207,523,136
228,71,448,262,421
307,110,431,4,446
598,401,255,106,246
337,156,524,204,515
344,178,475,163,529
298,94,531,303,532
361,383,534,267,618
331,108,451,184,434
224,187,430,376,392
290,118,374,186,515
234,139,388,140,465
306,112,332,57,417
509,241,168,189,198
986,492,227,605,189
337,107,436,108,429
318,228,261,631,320
309,108,287,107,489
370,123,442,168,496
256,165,393,224,266
234,107,423,100,398
308,86,484,122,370
336,126,437,287,468
309,108,399,124,429
296,112,451,192,526
294,122,382,27,413
685,226,185,498,293
323,177,405,144,452
633,574,297,68,461
214,188,486,169,390
273,120,456,6,320
308,117,403,113,422
319,105,199,38,516
346,84,292,25,466
275,149,133,98,467
326,130,528,25,425
247,140,443,353,351
333,111,344,52,475
344,114,537,336,536
674,285,312,36,441
321,105,419,29,442
268,146,607,143,450
292,127,347,129,455
333,151,351,33,502
365,202,199,526,157
221,110,433,214,354
364,93,500,33,538
260,109,243,51,472
359,125,302,81,484
333,160,245,509,139
318,80,351,45,398
375,147,220,92,454
324,145,358,213,532
288,138,385,224,446
290,101,468,26,437
281,63,495,125,486
319,86,276,69,352
266,152,362,16,516
376,78,492,247,508
258,66,468,6,455
390,108,363,358,433
257,106,557,152,410
346,184,246,106,455
299,105,290,44,397
840,383,289,515,80
281,193,396,201,322
298,87,332,99,404
268,82,243,13,444
735,615,422,301,429
228,140,289,584,415
306,110,328,103,393
486,192,211,104,541
429,290,404,209,347
326,123,388,96,537
325,134,473,180,517
354,92,359,40,469
281,80,379,39,497
246,136,214,588,254
309,99,163,220,352
303,113,359,166,456
276,273,272,60,120
333,182,403,253,580
324,145,372,195,543
810,360,388,660,448
332,136,385,252,529
242,160,46,580,2
297,93,258,92,364
429,166,531,155,386
313,107,416,169,517
355,139,295,55,447
226,142,373,118,426
335,223,508,289,565
354,222,442,245,593
340,77,491,130,433
268,150,157,184,369
296,55,260,123,393
330,156,386,166,543
289,80,248,41,439
301,117,477,64,478
497,361,301,245,263
466,262,161,536,258
311,130,33,32,287
343,97,433,199,479
408,122,286,102,452
289,138,480,273,498
360,80,466,122,498
306,73,485,159,505
309,107,369,114,468
329,325,476,328,459
350,104,541,320,623
329,78,399,199,417
294,148,353,23,364
332,234,202,517,283
230,74,179,328,270
600,298,242,506,42
371,124,495,19,533
283,144,50,357,268
658,375,330,630,448
262,111,374,113,394
293,137,344,65,491
354,120,512,186,474
235,68,451,48,478
280,103,391,286,498
312,193,382,53,559
253,148,441,338,481
355,125,345,39,495
306,81,474,2,494
329,202,339,564,442
779,363,259,526,226
347,170,421,160,520
271,76,243,20,493
292,108,485,243,507
367,230,344,537,397
315,117,544,143,458
652,285,190,507,221
339,113,316,145,482
329,102,486,108,499
489,344,216,649,391
738,286,100,426,126
320,162,440,227,362
268,134,258,511,225
319,165,356,388,507
614,434,313,669,247
322,187,189,529,263
319,102,512,248,587
372,187,427,295,514
322,109,549,257,570
257,78,244,424,181
301,174,137,550,315
720,275,251,621,272
266,129,421,130,524
386,213,314,92,514
323,346,503,196,587
494,400,262,554,211
260,196,460,388,412
351,118,467,118,507
766,345,244,517,228
310,96,319,138,495
502,203,518,279,441
395,122,440,174,514
416,125,385,96,551
349,152,573,89,497
292,113,434,128,458
679,561,392,266,298
340,163,517,244,525
288,147,454,126,537
408,133,355,64,445
321,266,237,594,383
380,144,326,108,529
451,121,442,2,428
320,75,343,83,491
246,163,395,64,444
655,241,23,535,278
700,473,222,557,181
336,127,325,88,378
286,104,490,148,474
296,298,178,560,152
256,128,371,34,452
362,214,430,84,481
831,607,206,578,224
370,172,392,74,486
329,108,569,148,518
370,146,460,462,502
282,115,312,175,492
320,152,403,23,491
336,142,142,449,157
357,142,381,284,568
875,439,235,558,153
242,81,411,26,455
390,208,365,397,579
298,106,399,105,512
413,184,347,165,466
339,144,506,115,356
396,165,443,359,573
282,114,351,55,564
276,88,371,2,473
350,162,175,317,160
429,157,516,265,591
316,96,394,188,354
279,141,406,136,347
304,171,446,206,553
225,120,390,271,322
319,147,534,130,477
274,127,322,110,527
297,144,507,171,508
231,147,378,58,471
322,94,544,189,545
258,98,425,49,458
305,122,515,144,438
679,258,221,564,328
303,106,501,159,476
425,214,187,571,326
319,134,277,200,418
222,106,409,222,438
242,110,350,80,421
261,182,272,61,457
541,429,299,564,425
340,193,326,9,484
292,90,386,61,401
282,137,181,553,253
295,145,337,73,539
343,225,500,304,470
427,148,400,167,563
326,79,308,131,472
392,202,450,134,563
737,335,299,611,362
293,157,408,24,415
273,110,267,200,552
339,124,478,74,474
324,101,341,55,521
331,121,384,227,350
313,138,381,236,522
337,103,362,94,463
391,163,556,75,485
323,104,265,48,422
399,184,494,98,390
351,86,363,46,540
320,87,234,13,442
417,182,516,281,513
249,252,477,360,468
339,157,215,513,263
357,83,519,61,424
323,88,347,44,468
309,183,250,108,75
312,114,229,51,492
285,149,522,269,361
420,200,218,475,178
335,105,387,97,511
285,128,349,125,447
454,340,497,8,455
301,80,311,2,454
687,217,224,542,292
278,167,350,115,422
275,94,270,177,446
342,194,491,307,385
265,164,215,427,88
309,133,502,172,504
370,126,480,133,481
808,397,256,481,309
931,334,256,604,194
322,133,341,70,503
287,118,393,30,382
345,172,338,57,431
636,189,143,513,99
327,216,343,58,545
629,263,183,507,339
342,155,536,383,579
296,84,462,34,462
336,129,288,32,429
316,100,383,2,420
488,327,485,274,585
323,167,442,316,476
239,89,124,262,324
376,155,359,105,499
378,113,395,95,379
272,148,525,12,507
325,177,458,196,476
264,149,539,77,450
498,171,586,391,552
296,135,404,253,543
290,229,539,243,542
341,124,140,447,159
210,200,325,217,55
316,159,491,80,514
412,285,162,26,330
289,97,377,36,423
547,526,258,78,401
278,69,427,170,465
300,93,309,113,452
313,171,152,511,363
244,166,333,134,305
287,141,393,278,489
697,262,129,551,300
334,143,352,32,480
319,117,218,19,432
363,186,238,152,508
249,156,483,70,387
308,109,353,103,486
301,93,436,184,488
280,93,352,106,517
498,501,304,238,261
315,163,452,44,472
304,96,310,167,288
380,137,429,351,535
282,114,396,1,439
257,104,400,146,202
292,90,349,65,362
699,316,277,561,322
239,100,423,65,520
223,110,418,238,373
609,408,254,166,204
231,74,502,22,443
288,108,308,17,424
292,124,444,58,487
293,186,461,293,533
285,127,108,461,240
661,606,337,136,276
288,105,387,149,532
334,105,222,72,493
376,145,426,277,564
335,201,370,150,595
393,184,157,537,83
583,579,595,245,602
260,135,474,157,356
347,90,448,68,407
597,224,215,512,173
475,337,235,595,284
320,351,494,416,579
578,275,109,488,125
586,199,175,399,247
813,488,239,556,240
336,154,416,100,491
265,193,489,329,510
280,176,434,307,546
284,182,358,134,571
309,92,349,42,484
299,131,469,189,427
498,303,52,547,368
308,99,516,11,391
333,119,408,96,436
691,352,171,543,190
932,482,302,595,342
324,135,365,148,413
344,166,459,304,495
347,125,293,200,477
269,151,326,174,479
243,98,407,149,263
299,189,277,284,538
687,338,146,489,312
324,141,377,294,482
298,159,405,4,406
248,125,193,125,512
327,161,273,159,177
317,105,378,134,466
431,202,393,160,504
363,117,404,14,437
328,158,349,370,584
368,183,256,559,205
274,113,462,50,495
385,404,225,602,283
317,116,296,68,473
311,127,461,389,468
597,392,210,297,267
233,109,514,208,495
301,127,325,14,432
285,83,466,150,486
304,130,492,118,519
375,178,180,558,172
285,109,304,393,215
357,175,395,263,565
283,235,415,247,428
359,177,523,204,475
322,128,266,56,526
294,130,352,86,451
311,173,404,230,444
239,80,95,372,283
303,93,503,262,431
355,162,615,151,477
289,101,377,63,541
288,166,365,145,568
348,122,531,23,502
277,105,339,93,491
289,89,491,128,342
283,98,425,56,431
245,80,270,126,495
626,175,247,530,282
362,171,517,341,644
320,107,327,75,421
223,91,369,46,479
280,138,338,179,487
281,68,239,6,367
316,181,377,105,498
370,152,382,260,565
305,136,428,55,562
283,148,569,252,460
601,268,195,151,113
264,147,420,165,548
326,173,354,109,542
313,171,412,291,544
303,142,582,327,498
294,131,302,97,480
476,211,267,200,230
285,228,329,13,538
315,255,295,661,306
328,111,534,211,441
275,113,487,41,457
499,186,239,616,173
295,108,574,278,607
325,107,440,309,570
353,97,401,156,558
638,270,217,478,297
354,202,300,553,426
404,229,438,279,618
289,67,422,118,471
274,68,439,158,514
372,125,502,260,431
409,185,222,560,268
319,106,408,270,348
297,104,349,178,460
333,100,409,94,450
367,157,590,236,557
293,113,462,115,500
