"FS","SS","FL1.LOG","FL2.LOG","FL4.LOG"
848,316,458,612,541
755,159,212,485,304
756,158,190,548,293
750,214,168,608,292
636,213,331,431,397
925,195,207,577,287
519,173,528,412,869
331,42,470,45,684
977,372,668,596,837
635,136,203,516,100
998,199,411,603,615
893,392,219,595,374
552,95,579,344,850
786,148,112,550,193
361,123,752,346,859
809,245,471,468,844
509,60,568,274,736
629,130,577,337,838
783,157,207,527,337
766,169,224,581,364
341,56,37,455,179
593,132,534,411,887
603,135,180,343,145
774,155,170,548,292
636,153,127,438,144
868,317,541,637,628
601,140,208,562,227
385,57,1,494,186
314,142,492,333,660
911,219,198,462,292
444,43,16,447,97
687,177,503,522,794
849,352,646,526,825
354,178,365,336,535
725,195,189,648,323
894,299,210,534,237
825,226,244,554,253
611,328,558,277,399
536,119,202,523,197
723,116,17,499,181
740,140,187,537,131
709,272,206,639,321
491,102,540,381,804
886,209,222,488,164
764,222,219,423,294
992,158,208,617,235
574,127,191,506,282
832,292,557,437,831
848,238,148,541,188
706,142,566,291,860
743,241,228,489,310
639,194,241,653,337
517,167,639,409,809
763,251,206,528,315
963,277,175,682,293
543,103,83,467,154
941,178,174,558,202
695,161,155,379,175
546,118,614,366,854
977,364,251,741,446
764,158,202,524,104
488,72,658,79,717
945,278,226,637,396
1016,172,218,580,146
692,142,555,181,795
548,90,171,587,150
779,177,617,347,789
731,175,266,473,561
649,224,249,674,465
529,146,583,317,823
378,118,487,439,754
544,97,639,339,816
422,77,633,118,797
910,214,543,422,822
455,192,608,375,805
808,172,198,507,272
332,83,169,513,213
820,186,175,556,116
779,158,218,481,250
473,128,520,337,751
1007,280,546,504,897
581,114,143,562,80
609,206,587,450,836
355,192,358,318,547
776,171,388,637,382
871,271,260,600,352
916,191,149,533,314
720,161,175,462,160
793,166,233,571,196
844,154,216,441,180
306,91,29,596,221
337,257,389,392,561
1001,237,242,666,332
423,129,560,371,845
448,232,490,303,355
446,87,156,488,171
556,153,470,357,835
336,208,333,415,484
797,196,217,474,334
798,160,217,484,275
778,225,606,460,790
794,164,435,407,612
597,109,501,256,789
632,173,644,476,828
525,167,531,487,801
1003,227,231,524,296
481,110,458,112,755
678,150,492,340,812
636,146,187,547,358
570,162,193,505,281
660,166,205,438,211
685,130,207,436,192
993,251,402,563,475
541,200,535,400,861
428,66,512,219,749
773,154,192,517,421
1020,275,222,666,470
542,138,518,433,854
793,153,166,549,203
456,186,543,386,825
849,221,272,486,55
512,153,544,550,864
688,205,219,577,330
342,88,80,630,241
829,302,200,533,322
614,227,542,464,855
861,273,237,610,325
816,291,604,580,805
604,163,149,438,235
765,179,179,572,297
857,339,495,609,597
774,223,205,564,228
730,130,231,540,417
681,183,566,315,788
670,159,197,655,398
445,109,370,352,849
785,157,221,522,283
718,148,129,423,205
545,109,563,296,773
1022,252,227,633,259
895,166,264,598,375
485,119,549,408,815
452,65,522,2,670
814,182,184,490,88
652,131,170,497,264
606,166,594,408,764
738,178,194,605,255
872,215,308,529,348
533,117,479,239,667
833,278,714,467,890
950,220,344,506,419
544,93,529,208,788
622,95,143,526,209
912,270,669,502,837
835,205,222,659,292
662,181,181,479,275
361,54,53,274,82
448,81,585,315,833
860,151,193,494,174
734,233,529,674,774
969,315,280,605,300
496,115,628,157,712
861,178,265,544,234
533,169,548,465,829
785,151,211,614,290
994,231,274,640,250
430,131,493,500,839
1007,287,284,594,312
742,201,171,570,181
640,176,612,556,857
908,236,194,590,286
332,123,153,410,230
364,89,591,303,790
990,165,257,525,416
954,192,532,452,775
490,115,666,238,916
981,130,223,511,218
637,88,207,496,223
721,191,547,548,861
337,61,172,536,146
796,263,214,568,333
700,179,172,589,309
647,170,65,360,151
862,228,240,509,336
423,104,628,150,784
467,165,480,503,842
889,146,186,575,147
676,137,214,451,210
1003,232,227,501,228
607,176,604,587,805
328,185,277,302,385
890,261,262,583,442
430,68,562,133,671
372,44,514,1,750
598,186,209,567,166
608,227,186,507,172
843,205,191,471,193
816,145,152,507,186
870,215,600,474,848
508,107,330,190,257
534,173,142,493,198
493,204,233,485,278
1018,287,207,704,420
882,193,205,597,47
998,232,154,591,338
702,198,274,658,489
974,285,227,657,248
474,118,617,25,782
787,163,237,554,256
431,106,576,358,854
521,129,618,385,827
767,169,178,447,162
646,79,129,283,177
678,109,182,533,132
457,106,348,265,570
767,162,204,429,159
517,142,575,296,839
453,159,619,439,768
979,308,247,605,249
529,111,612,391,758
554,297,360,308,441
630,129,168,469,227
473,97,134,353,130
811,179,180,490,135
467,119,457,584,614
620,79,573,339,777
683,133,192,488,430
449,91,637,331,834
642,158,166,526,214
438,49,37,484,108
795,249,227,578,330
460,116,633,269,854
626,128,238,467,346
562,201,498,475,627
576,183,547,456,890
889,411,606,696,720
804,272,566,344,769
307,139,118,5,403
876,323,267,614,500
1014,353,400,617,461
694,158,559,417,839
593,130,186,340,188
596,180,124,447,183
770,201,373,527,472
1009,288,257,566,248
739,161,189,504,172
875,140,148,515,153
727,252,560,446,821
810,334,659,497,843
510,113,589,116,806
727,160,213,485,300
750,135,246,576,191
1000,221,265,529,257
943,834,551,583,513
520,142,425,542,579
506,115,597,427,808
502,172,606,498,853
462,260,474,211,371
572,177,550,456,858
431,72,627,99,795
542,139,498,520,903
644,134,158,546,256
340,84,22,14,45
615,148,243,595,378
480,199,568,373,812
955,264,272,477,377
991,265,319,569,323
910,256,158,516,234
681,128,152,519,92
894,234,220,473,277
872,214,315,566,303
378,94,173,468,20
729,120,253,566,371
624,161,639,557,839
439,74,523,257,739
663,177,669,388,837
775,631,546,580,500
748,143,184,539,309
560,113,117,337,104
596,241,596,509,829
737,119,208,582,228
849,156,178,456,207
638,207,196,625,278
370,81,573,410,816
736,188,632,425,885
736,344,245,652,360
811,271,608,542,872
467,177,438,411,791
484,85,689,346,860
476,136,571,383,788
701,166,536,345,849
987,371,235,603,356
456,112,563,433,876
604,114,576,229,839
949,214,151,625,205
664,186,210,551,172
722,178,273,409,287
516,265,473,273,453
910,202,302,523,318
692,243,200,517,73
876,179,237,589,232
721,236,606,474,849
399,107,678,367,827
790,179,253,429,263
494,147,497,277,880
578,129,192,541,274
858,167,128,533,88
458,96,564,223,832
720,129,195,444,146
586,389,532,376,379
829,184,283,460,333
373,72,86,534,207
932,214,203,478,240
614,111,569,447,731
672,163,625,334,854
601,111,201,514,238
566,273,437,123,288
1008,203,186,594,217
653,106,244,437,212
719,211,215,565,237
718,122,232,392,257
887,266,224,535,313
805,227,186,453,215
875,188,158,496,237
950,202,178,566,90
1005,210,230,491,179
418,102,543,406,795
795,248,591,159,831
680,126,163,436,170
992,292,460,443,637
536,137,522,378,866
769,184,161,453,228
928,173,155,426,148
618,148,576,482,859
329,43,513,183,762
669,233,530,385,890
357,56,347,95,565
363,246,360,524,478
902,240,284,646,352
985,237,200,558,128
603,124,675,403,847
486,71,623,257,810
946,280,297,618,337
471,127,193,551,210
551,285,232,633,345
427,90,105,458,176
713,210,141,499,192
582,124,178,406,164
822,218,224,421,293
478,126,532,288,777
973,168,204,450,267
689,132,200,511,119
521,87,116,433,126
996,186,213,592,235
948,170,172,553,212
545,61,545,241,835
795,181,215,482,300
724,136,219,546,357
777,239,627,415,775
674,276,173,596,401
427,109,405,330,530
882,292,266,576,241
668,190,158,488,243
818,281,618,480,812
716,132,174,525,230
571,126,212,272,153
485,164,495,390,776
331,72,82,580,160
578,197,540,437,864
280,162,301,478,433
925,376,720,605,861
534,82,107,505,187
399,69,603,286,782
608,116,562,283,817
436,131,154,421,153
331,51,603,80,827
704,170,172,516,177
857,234,165,535,279
971,241,362,650,456
328,212,356,484,592
716,181,140,555,228
1010,187,185,626,208
623,141,151,526,201
441,53,481,96,728
466,102,621,213,833
765,166,559,402,837
690,210,215,519,205
722,266,440,240,433
686,121,222,556,235
328,140,389,546,418
373,61,143,506,184
821,165,182,413,172
802,207,133,532,119
886,196,214,510,319
909,194,218,624,246
730,171,213,560,269
515,161,599,492,844
680,231,173,364,172
845,226,234,548,99
388,62,535,204,751
834,220,168,511,272
369,76,115,550,182
595,212,585,554,890
737,219,225,532,304
600,113,488,218,861
428,118,630,508,788
961,258,365,588,436
603,193,163,572,254
371,79,585,282,754
561,125,265,575,544
969,259,268,547,483
827,229,205,529,249
332,213,405,434,596
631,146,679,308,873
880,379,352,666,643
377,77,660,251,847
492,195,545,504,879
496,173,623,540,791
656,229,520,207,795
838,173,264,424,258
511,107,461,302,716
1003,162,158,591,183
821,153,243,521,181
700,134,218,509,236
653,114,171,454,196
579,451,473,393,625
738,201,228,696,392
600,120,177,594,158
835,218,173,480,244
743,163,197,609,340
579,154,624,340,831
792,126,172,396,110
881,178,226,620,202
639,154,166,479,185
791,158,238,550,238
669,288,644,456,869
484,105,110,578,299
336,80,376,253,754
915,282,285,621,246
716,178,222,621,321
313,122,193,229,165
984,243,193,542,312
555,157,291,462,401
830,266,327,676,586
367,88,423,212,770
795,184,431,607,442
1005,198,233,547,246
437,210,585,587,859
700,177,508,537,839
504,125,658,263,903
824,194,226,535,318
753,180,129,442,206
837,250,261,398,366
536,165,587,533,631
571,148,125,557,268
778,271,241,604,517
881,198,298,616,333
877,156,216,567,139
282,159,286,275,347
575,152,612,525,778
940,270,256,598,471
372,151,484,488,880
870,175,241,514,170
447,97,179,435,30
856,236,194,533,288
1012,124,491,245,806
784,162,216,393,193
425,175,448,408,890
481,122,543,346,855
621,206,196,525,315
664,158,185,436,219
374,55,92,503,158
477,399,242,604,224
693,206,242,529,221
441,112,689,352,850
605,81,170,359,188
328,148,319,310,502
672,157,264,418,233
496,98,654,387,850
818,220,262,427,407
695,246,621,428,860
457,99,481,99,746
624,114,151,457,165
653,145,165,526,225
704,122,143,472,291
460,141,497,512,865
438,107,439,331,781
1008,202,225,472,216
629,108,169,569,190
927,375,459,294,395
801,441,538,406,418
980,245,562,140,849
659,184,169,489,310
715,156,167,398,249
577,141,670,499,808
893,448,414,405,378
885,473,253,674,306
756,200,492,533,552
551,142,603,504,808
508,88,588,224,880
486,84,621,390,762
373,145,599,532,869
717,185,201,586,423
551,103,225,257,38
699,209,181,622,278
890,242,150,400,193
625,110,187,564,240
884,175,192,380,202
748,281,176,562,254
321,97,237,324,293
958,364,351,573,411
903,155,228,484,258
467,113,598,40,822
358,167,364,295,570
945,334,271,650,397
360,294,470,585,467
820,385,648,283,839
779,138,128,562,238
546,129,204,498,210
509,141,593,243,841
814,186,172,555,257
334,81,184,468,379
1003,179,234,541,262
937,195,246,434,189
684,143,178,539,138
584,192,125,622,70
586,170,514,415,885
719,306,247,603,493
634,156,161,501,282
575,125,567,401,801
464,52,516,20,752
466,216,355,452,519
513,103,483,245,867
892,131,196,514,216
467,64,564,145,823
452,124,508,435,818
926,183,213,481,259
576,131,525,467,794
671,203,200,657,234
927,233,247,546,200
838,158,215,576,225
321,73,134,555,227
735,160,193,566,243
918,160,181,524,176
986,197,535,487,869
638,127,129,549,194
700,164,618,368,891
620,131,684,298,861
875,194,198,569,101
557,162,123,560,175
532,131,169,484,160
952,161,182,406,347
697,144,178,532,219
1018,258,160,507,253
905,221,212,579,241
585,184,207,500,147
967,275,214,531,258
710,262,216,608,241
731,185,166,548,183
878,195,250,480,269
539,115,638,59,824
766,290,362,581,447
600,182,197,316,39
564,141,141,544,251
993,190,180,562,252
959,193,248,558,275
835,291,178,603,205
795,276,498,319,346
318,46,23,427,127
661,131,223,520,110
865,258,307,589,399
569,117,206,544,143
910,203,165,501,199
511,167,502,490,853
764,140,281,388,307
884,242,295,599,421
497,104,561,245,880
745,112,576,367,847
901,297,256,571,384
427,59,516,5,751
565,152,190,459,231
589,185,620,540,873
667,123,222,469,212
476,88,237,516,192
848,177,142,517,196
933,298,353,539,474
411,76,617,152,705
645,232,180,541,238
822,158,133,501,104
731,140,244,544,198
691,237,164,572,277
793,135,155,472,201
867,206,207,535,348
588,153,589,491,836
630,153,164,399,181
599,449,547,534,648
405,126,608,309,722
841,144,196,580,248
595,117,133,499,203
499,125,387,285,582
557,105,598,410,802
667,197,191,499,352
387,50,510,87,712
536,187,534,296,769
587,146,614,415,830
862,302,214,648,324
618,165,325,504,354
424,117,690,181,808
322,81,154,527,121
936,222,225,400,232
640,260,155,601,320
571,188,222,550,266
602,147,462,418,927
387,68,50,439,165
743,167,229,524,239
525,126,654,285,849
341,112,527,233,780
321,79,140,539,160
432,117,589,420,758
768,140,200,524,153
1013,262,232,561,333
794,203,168,463,183
625,178,186,454,218
903,180,227,536,157
872,202,172,516,287
765,125,167,517,240
875,315,309,496,347
805,114,205,453,133
479,103,573,297,801
770,196,586,441,788
477,117,674,532,777
703,157,235,513,266
816,225,178,535,280
789,234,151,579,198
770,224,217,443,219
582,155,678,423,823
690,273,251,574,205
331,38,38,469,161
461,207,558,502,843
951,274,301,660,378
642,143,590,435,760
411,133,522,469,842
573,120,521,332,793
374,116,223,595,258
540,141,605,354,786
962,199,175,533,246
361,87,410,265,745
495,130,595,267,793
718,144,341,481,301
681,118,202,459,82
761,189,207,423,212
868,228,607,445,808
878,226,218,578,310
568,80,129,407,169
622,140,149,391,155
393,235,386,435,548
688,165,193,486,195
516,93,170,322,199
443,300,330,291,478
673,144,194,396,230
296,227,404,350,591
453,87,537,341,740
781,163,178,565,195
630,124,204,494,121
700,192,191,471,225
528,156,461,389,887
308,63,338,196,480
615,138,544,380,824
880,177,229,526,193
458,110,100,509,176
586,191,652,535,807
914,224,235,517,236
619,209,590,339,813
606,126,642,382,770
541,147,611,331,777
700,118,154,509,170
359,85,41,525,270
519,78,577,110,768
664,205,171,559,250
948,184,132,452,239
440,125,687,381,817
767,131,197,407,304
595,74,547,62,841
541,105,182,461,200
898,243,553,424,781
754,101,185,494,209
556,98,500,346,821
793,286,593,577,891
622,167,559,370,746
337,40,69,522,175
965,256,205,616,243
727,100,219,550,231
634,248,621,508,898
316,130,313,318,468
577,286,431,387,560
734,195,186,557,246
790,588,602,446,387
418,184,624,375,879
691,224,388,626,469
679,146,189,504,238
517,150,717,445,782
695,164,347,518,423
633,163,174,423,131
669,154,143,499,288
679,197,543,388,782
741,140,256,584,317
996,143,284,457,284
498,134,145,395,153
768,207,190,473,279
423,271,387,487,525
605,398,601,430,828
873,174,575,360,798
906,200,181,560,191
889,188,225,428,316
741,122,537,181,750
560,135,394,347,835
655,192,147,517,193
702,216,522,398,832
642,182,373,600,349
711,147,412,484,824
593,109,194,584,144
513,92,461,350,794
804,163,168,194,153
827,357,589,512,874
474,88,429,404,749
839,190,218,473,301
291,124,342,373,526
529,120,236,545,305
655,137,28,541,181
644,188,488,599,353
435,116,583,396,832
802,182,202,535,175
577,362,536,220,304
549,154,537,169,773
851,258,210,679,388
648,228,233,479,304
578,130,622,241,847
859,237,180,589,285
485,125,401,232,575
330,67,60,494,262
818,303,208,587,274
479,105,560,426,812
986,220,225,542,269
580,171,465,377,859
528,174,172,511,135
576,172,178,475,315
893,238,225,570,399
547,111,124,405,104
567,106,252,504,177
531,134,465,307,821
731,140,281,490,187
307,90,159,548,128
883,150,178,514,190
564,185,143,445,242
730,161,198,491,159
271,186,336,309,553
863,181,366,503,362
484,261,77,146,98
641,211,142,625,356
680,133,211,462,41
477,174,598,389,805
448,131,594,75,923
929,147,201,517,260
835,332,190,355,245
554,373,382,337,480
692,233,205,559,335
430,156,581,351,860
637,455,548,284,407
327,118,304,309,278
880,214,169,546,210
826,208,228,562,121
770,328,332,710,591
836,256,609,548,833
462,72,576,192,808
853,216,215,426,230
517,126,593,333,796
692,536,614,485,458
404,265,418,413,600
691,175,254,461,292
419,138,226,517,153
844,188,255,436,231
828,318,287,530,406
732,491,209,171,207
701,135,121,408,139
735,224,365,581,363
736,163,179,449,234
971,193,242,499,157
760,219,591,450,824
904,195,193,520,211
715,213,515,479,778
821,229,310,535,367
543,272,445,341,400
526,141,128,563,266
551,135,591,226,786
754,280,602,288,823
485,124,594,481,821
608,199,615,557,856
581,148,521,521,867
355,66,152,388,174
838,157,187,405,170
518,83,68,378,259
682,186,192,483,333
766,210,226,570,349
634,139,502,398,900
690,244,151,215,327
882,215,246,698,318
865,191,203,529,205
749,266,696,542,844
629,92,185,435,383
499,110,594,199,844
656,179,119,438,190
820,178,282,503,282
745,154,225,589,267
693,166,197,571,265
634,144,647,381,840
350,143,386,408,589
585,127,190,460,258
843,284,633,645,652
992,177,234,587,170
731,157,166,563,209
995,181,248,581,158
323,50,61,385,162
480,117,576,166,829
354,74,607,84,827
446,102,574,145,854
669,110,182,479,117
880,785,694,684,892
935,296,608,545,912
580,125,605,183,794
460,182,517,393,859
580,139,169,467,181
822,120,165,532,188
735,145,161,511,221
333,71,121,400,233
926,274,497,437,419
579,195,166,627,213
572,177,250,645,348
312,89,118,446,162
748,138,159,531,308
490,109,634,232,797
629,115,128,460,186
583,99,196,444,176
405,104,198,599,357
498,113,583,333,793
542,97,548,454,849
598,192,172,463,279
671,172,251,586,158
766,173,138,456,198
769,119,212,530,168
667,191,611,340,736
570,104,192,429,216
464,105,199,468,110
917,270,183,538,229
308,89,394,319,556
755,637,439,698,630
568,121,191,417,126
833,205,181,527,286
792,152,212,451,152
624,164,167,580,229
523,103,145,440,162
595,307,572,668,715
354,94,185,403,178
951,290,266,596,289
360,92,496,525,507
463,158,204,399,178
798,151,194,512,139
396,73,512,128,740
673,218,623,596,826
963,219,191,607,201
422,103,524,405,820
730,199,145,444,201
784,167,189,506,196
954,257,219,441,211
411,60,91,460,157
895,245,71,628,228
474,127,654,347,871
360,84,496,270,794
808,125,490,116,782
666,129,161,403,369
441,56,537,236,790
775,179,589,402,835
572,73,579,38,790
523,174,532,467,828
796,244,362,562,472
611,144,204,332,202
966,192,210,609,303
677,202,238,392,165
412,80,613,172,788
744,137,184,565,260
856,181,504,392,812
728,182,172,564,291
664,210,176,519,296
600,178,143,542,174
298,169,330,304,497
682,160,194,464,438
571,137,167,605,251
805,211,237,506,242
703,161,213,580,244
533,77,176,476,64
555,220,94,527,239
886,247,199,588,475
981,267,167,482,298
840,206,427,567,442
343,138,500,472,838
609,139,657,246,842
476,95,607,265,746
454,127,562,309,799
521,105,621,359,807
848,148,184,541,153
723,172,264,543,280
921,302,595,442,809
678,171,643,360,850
790,208,351,587,468
568,157,590,440,792
499,110,198,384,96
1013,231,234,590,287
790,200,190,444,191
456,101,415,412,857
679,209,186,482,250
625,163,502,476,665
447,153,522,395,836
756,136,229,450,177
636,148,194,398,383
311,87,154,434,252
826,160,153,475,210
621,124,105,390,134
436,111,697,331,789
623,232,172,441,222
647,154,211,571,324
428,102,582,256,735
537,221,579,388,840
461,86,578,251,778
790,266,203,495,223
999,228,203,499,135
605,128,628,466,735
650,160,557,363,778
426,112,679,478,823
539,86,622,197,827
598,164,171,537,234
515,195,646,503,770
548,130,328,587,287
869,198,210,424,210
438,176,526,300,824
537,126,184,519,262
983,369,567,636,609
588,199,117,556,155
697,130,232,587,169
729,160,211,594,336
487,104,613,294,732
346,97,170,591,260
591,143,133,450,145
605,190,254,574,362
479,136,621,487,715
568,286,640,701,675
928,178,175,488,275
482,123,621,435,821
712,120,176,519,152
596,119,160,528,29
671,156,588,389,843
328,187,365,458,348
668,145,145,540,251
588,96,551,431,834
605,112,185,297,221
476,212,191,503,222
552,173,560,510,893
843,370,396,620,501
475,62,569,123,780
826,169,256,507,213
853,195,147,641,316
804,150,179,522,152
573,162,515,469,830
881,359,432,330,382
688,138,210,519,91
959,323,218,583,318
516,80,127,643,320
771,238,628,447,910
671,163,212,531,275
880,222,181,531,329
413,127,560,106,783
1020,208,161,513,278
572,186,317,505,428
655,208,603,497,801
794,142,116,442,193
502,103,657,295,836
627,140,157,481,200
563,152,602,518,832
700,159,227,461,182
667,247,206,369,264
978,209,149,549,159
477,129,550,303,796
446,78,506,150,812
342,220,349,423,453
437,144,458,485,869
516,159,615,302,821
401,256,340,370,455
610,103,163,487,88
681,139,167,356,161
537,136,490,492,896
667,154,157,519,325
381,102,201,673,464
523,86,641,321,817
448,157,329,335,430
846,418,596,407,416
979,157,237,448,279
515,152,674,467,812
313,112,337,309,550
590,133,185,500,247
480,76,126,486,192
699,214,162,679,303
592,120,122,521,160
654,203,604,451,864
846,124,183,518,193
589,112,553,426,881
855,173,217,549,255
749,130,181,462,258
855,204,217,497,255
709,182,638,380,783
535,128,138,415,226
456,83,577,300,757
473,351,498,442,688
952,476,208,746,326
356,57,109,534,194
814,397,595,482,878
768,166,197,483,181
975,646,535,455,435
832,228,299,602,375
773,172,251,457,198
737,168,237,431,226
719,178,182,579,260
978,195,189,557,147
485,134,560,306,862
809,181,153,559,197
640,149,230,559,260
678,154,181,512,176
755,124,153,579,248
920,436,201,180,344
690,105,153,518,276
324,92,178,533,208
888,182,309,560,317
874,173,198,516,185
694,319,524,187,260
618,143,176,469,143
420,93,613,245,817
535,176,276,557,375
1021,386,225,744,396
780,243,296,623,512
532,85,577,390,794
505,92,224,433,239
638,116,637,430,787
484,135,684,536,883
865,152,215,412,178
469,110,444,316,613
449,274,349,446,376
423,233,430,385,618
822,177,227,576,106
1013,165,193,413,240
892,160,229,547,265
808,207,179,582,180
796,240,252,595,368
452,353,478,321,415
520,87,539,423,753
680,120,183,528,149
745,145,195,485,196
436,47,528,98,777
473,142,643,348,757
542,189,643,521,821
425,131,584,419,788
960,307,212,649,362
814,159,211,443,202
445,270,345,561,650
625,252,453,229,340
445,83,515,142,787
776,140,155,477,208
734,198,581,524,789
437,77,391,259,795
448,104,621,495,807
1004,270,674,380,823
745,185,515,366,845
735,171,187,489,148
489,127,505,419,746
913,185,369,521,419
451,94,600,116,760
629,392,645,626,756
385,64,536,248,719
404,68,630,247,759
763,130,260,463,163
413,149,391,302,571
354,115,587,408,798
908,249,261,609,291
601,117,131,521,227
638,130,168,417,210
535,100,191,498,282
505,167,584,472,736
618,183,496,510,881
866,173,137,559,200
520,127,516,527,826
456,111,529,340,790
474,149,570,211,937
481,122,642,450,791
885,227,215,624,306
630,167,648,306,791
484,145,561,418,855
767,152,195,571,213
677,93,222,508,293
728,130,200,405,175
682,168,179,636,266
478,50,486,74,728
506,115,565,218,839
455,163,562,277,843
775,258,226,577,239
797,180,207,581,356
900,245,215,626,317
884,205,283,561,356
574,144,594,439,883
760,142,95,507,181
830,206,203,654,227
375,102,660,304,878
439,52,498,13,782
886,174,229,531,255
873,260,615,272,864
617,137,401,545,356
614,93,150,417,189
359,46,70,214,149
836,152,180,542,188
742,230,209,569,223
987,190,252,635,199
986,186,241,512,171
549,118,703,298,844
668,124,172,484,274
978,278,683,366,903
941,226,113,106,386
673,151,132,484,149
682,235,645,576,876
427,58,515,54,715
621,111,464,194,891
964,198,240,410,285
702,193,566,280,727
738,171,205,405,239
697,210,539,399,853
800,174,122,468,168
1003,321,255,532,383
500,73,358,232,546
837,154,226,592,310
811,236,495,264,761
803,114,189,546,168
863,212,225,501,254
558,97,686,283,852
650,188,231,536,303
1015,294,544,412,860
556,151,500,498,881
461,216,416,519,588
654,146,631,422,753
421,116,442,147,676
680,199,203,525,224
712,129,227,425,273
689,401,439,322,423
767,156,159,545,232
762,138,179,437,140
924,248,201,543,319
670,172,558,403,826
649,129,202,579,229
757,302,664,672,887
1007,216,517,471,730
403,129,223,486,188
524,115,695,391,807
555,132,127,323,71
876,182,180,524,157
438,133,684,562,844
584,151,196,488,210
330,237,469,586,584
688,172,181,462,307
612,258,368,586,493
665,251,185,511,318
850,262,189,661,230
624,296,196,600,320
479,62,552,176,782
617,140,138,463,150
667,150,129,353,153
399,77,127,114,275
527,140,577,411,781
902,281,255,408,256
299,148,271,261,436
959,323,223,645,338
991,198,285,579,228
425,79,408,306,739
801,250,147,647,279
737,128,190,540,208
615,209,234,547,292
506,129,583,458,830
633,180,107,579,270
743,181,151,551,245
