"FS","SS","FL1.LOG","FL2.LOG","FL4.LOG"
295,304,339,281,309
276,136,488,87,595
883,888,258,377,183
289,127,550,267,561
354,114,396,118,505
356,332,456,286,468
805,287,146,297,93
434,108,488,10,494
869,399,216,414,128
266,130,510,172,517
769,555,517,383,500
332,166,474,113,453
492,250,402,122,546
303,161,487,162,577
348,216,371,77,567
260,116,392,346,393
840,758,593,356,628
383,191,468,83,486
373,151,513,128,355
443,325,482,281,465
293,87,3,450,170
955,426,272,261,222
332,150,446,11,516
254,247,301,514,390
1004,303,295,377,288
303,96,516,42,489
416,140,562,248,607
330,213,317,92,494
363,122,475,96,484
329,114,425,134,501
695,533,597,319,636
975,407,255,395,239
223,218,408,84,475
822,421,231,369,293
376,150,529,212,460
353,154,65,402,142
562,615,558,349,561
272,111,239,466,104
295,226,178,497,179
254,129,254,436,175
379,176,534,97,553
571,311,264,361,336
336,102,454,10,530
525,111,492,39,532
291,125,119,414,317
330,160,416,119,497
420,160,549,345,569
367,389,468,301,467
208,167,379,498,494
412,193,167,328,47
204,182,364,421,456
358,152,215,377,175
376,188,501,125,531
357,169,301,102,456
334,362,474,199,457
370,218,189,549,39
295,170,489,413,622
674,280,308,119,235
375,196,498,196,539
329,105,441,49,501
303,101,540,185,485
406,219,533,243,592
386,396,554,487,638
355,128,487,63,495
440,223,249,91,353
286,149,428,396,400
547,609,378,235,344
367,151,454,102,498
745,319,165,387,212
378,141,280,163,461
976,705,372,549,347
411,154,573,142,502
315,281,445,207,477
587,294,540,126,591
912,492,180,271,251
403,153,554,84,521
465,467,542,381,495
318,177,199,438,254
727,557,282,319,125
355,238,507,92,570
818,277,274,318,350
824,516,324,391,390
1009,798,306,458,218
746,598,217,386,229
319,160,447,151,625
524,141,555,220,602
340,57,476,76,457
300,143,144,316,149
286,106,483,63,523
558,401,412,583,395
276,126,433,64,536
531,182,564,182,587
360,142,488,118,495
321,116,21,328,212
267,70,28,190,225
373,161,484,235,566
219,145,381,306,324
337,124,22,439,86
341,101,243,119,262
281,106,93,441,224
335,171,516,226,455
417,117,551,96,517
943,473,329,376,332
299,256,388,221,379
904,391,157,211,344
395,207,435,176,22
598,275,225,344,226
426,165,537,97,474
312,63,480,87,440
318,167,564,432,653
320,135,540,31,485
667,660,53,171,211
640,337,217,389,140
879,346,154,163,136
311,303,469,282,443
506,178,459,369,569
273,113,530,32,528
318,218,199,499,281
369,150,216,306,211
859,322,297,385,354
333,142,440,86,525
318,122,545,152,517
287,113,348,50,470
365,167,548,87,476
367,201,327,201,494
296,114,463,14,497
324,141,432,124,492
312,114,481,107,500
351,92,239,169,481
314,178,58,501,100
277,80,388,69,456
666,663,192,80,230
475,228,527,326,526
307,265,472,234,479
325,321,407,26,406
263,62,419,30,525
220,129,552,121,600
330,91,417,173,494
337,185,346,411,66
347,119,478,154,517
368,165,597,445,585
470,213,387,403,438
388,274,454,188,434
383,170,363,64,552
302,188,451,290,591
290,112,212,88,212
590,180,238,323,82
307,128,514,67,500
348,74,71,390,182
238,136,529,151,512
206,181,145,187,299
325,115,200,448,212
634,467,315,24,72
334,163,439,313,541
361,135,429,359,524
358,125,77,372,78
264,89,558,42,536
450,154,621,205,492
1021,527,284,200,87
522,569,236,201,248
284,244,492,278,416
623,648,282,365,331
393,136,361,43,492
502,326,243,394,309
443,420,387,136,103
380,306,409,54,444
365,191,495,334,508
293,205,433,17,557
352,208,418,341,622
816,326,208,360,119
333,130,536,148,516
748,430,350,410,299
966,835,306,405,344
938,404,499,415,365
683,330,238,238,273
362,188,381,212,554
363,114,538,2,529
542,203,531,87,545
349,145,452,176,477
771,385,228,375,242
298,260,427,287,444
753,354,138,625,136
369,162,72,396,192
365,129,328,148,428
345,229,553,151,512
328,117,426,42,480
289,103,537,86,501
361,125,544,9,537
381,121,457,53,575
373,131,509,99,550
392,193,264,499,280
399,128,452,37,526
367,128,406,65,466
268,160,511,252,495
854,275,119,243,121
360,193,617,457,593
307,168,133,410,174
974,505,321,438,234
377,151,413,86,545
267,244,446,180,423
919,336,312,316,257
447,319,521,351,663
423,451,317,377,230
368,128,547,27,466
758,526,346,540,313
344,197,527,120,464
682,467,235,350,86
278,168,283,442,229
220,142,377,44,270
313,132,409,65,467
269,93,512,9,520
411,181,448,64,474
270,122,435,33,435
310,67,515,103,480
316,168,540,167,543
345,168,420,482,562
280,107,442,366,539
359,163,543,208,488
399,264,445,426,519
270,138,459,49,475
507,210,425,179,501
462,520,545,373,544
282,202,484,66,622
626,483,339,203,293
230,80,428,81,512
393,287,550,132,450
796,335,274,440,289
431,169,555,99,564
378,158,481,85,542
567,264,89,505,252
1013,500,215,382,6
422,182,369,169,481
743,382,323,301,107
314,329,238,206,166
345,190,159,524,261
421,202,383,305,491
365,72,145,219,270
303,319,454,169,560
393,122,440,122,572
351,169,142,228,222
347,90,552,132,416
286,118,539,357,576
263,172,359,196,360
1021,402,302,367,353
820,501,311,288,190
356,137,444,70,503
277,91,523,70,460
259,159,51,446,368
499,267,507,187,504
349,298,466,164,489
373,274,219,410,30
433,142,423,122,407
255,55,435,140,418
386,213,547,97,563
771,534,337,481,382
299,84,508,151,436
811,329,272,293,114
271,108,72,340,105
244,219,299,392,362
570,340,240,187,200
229,132,387,207,408
454,471,485,388,453
412,160,190,370,33
634,261,495,455,489
289,118,490,167,501
378,193,448,454,639
816,441,246,390,108
435,157,457,39,523
253,191,360,529,483
326,193,470,277,551
232,144,555,108,505
314,150,435,187,551
373,130,447,134,425
430,201,325,550,404
381,103,438,39,557
476,216,487,317,437
455,508,558,363,543
963,844,435,550,565
334,131,181,356,127
346,141,497,231,596
844,275,160,387,205
469,267,470,149,609
847,326,253,358,372
809,333,353,475,179
477,537,287,191,184
274,140,119,393,220
951,477,234,388,290
748,198,585,139,641
604,411,180,326,63
327,171,412,121,397
330,130,492,120,497
340,121,478,79,530
327,170,452,46,539
361,154,527,122,472
627,169,382,155,156
601,553,272,276,380
756,465,239,437,166
243,78,247,402,134
284,158,292,400,298
434,229,173,236,182
345,307,467,255,441
994,368,234,423,245
404,218,529,260,575
401,190,178,448,214
240,65,472,53,508
255,88,540,7,498
283,280,510,333,518
257,152,378,328,393
317,230,524,346,626
365,290,295,88,262
654,374,246,302,197
426,224,502,175,640
327,239,331,55,400
284,144,382,159,530
395,152,394,103,531
387,180,311,419,350
1010,538,271,444,54
821,503,271,245,71
459,332,369,37,504
317,302,478,297,452
278,149,507,76,476
248,52,275,206,156
928,595,346,424,293
222,126,475,228,518
697,366,119,360,250
505,220,395,122,440
403,357,489,328,458
283,130,507,18,430
320,194,369,167,528
396,213,374,215,536
334,206,269,138,416
308,112,527,124,543
272,173,567,274,527
290,113,319,84,523
291,170,444,90,555
339,95,504,260,497
400,165,463,82,434
321,198,435,214,371
294,156,2,356,214
296,132,416,93,468
908,436,197,331,132
222,206,447,258,387
338,89,460,32,452
540,301,318,235,265
315,110,447,158,515
877,237,308,214,320
977,671,348,398,445
367,239,170,108,297
227,100,190,382,237
258,168,355,180,267
347,160,73,365,232
368,222,239,561,406
352,199,375,307,466
294,92,277,153,335
435,131,495,81,540
317,139,258,425,303
330,170,205,450,227
401,175,503,179,531
847,299,352,509,337
451,218,443,188,585
454,223,536,46,538
389,173,479,271,526
261,120,230,466,228
372,309,562,475,541
370,154,577,120,518
683,340,231,391,306
534,267,219,353,301
607,391,226,433,315
717,502,474,451,468
325,96,404,174,381
575,150,484,105,533
322,140,210,407,140
438,425,522,284,564
1018,457,284,353,282
813,647,185,414,304
385,219,238,465,109
387,165,518,82,550
278,102,172,378,272
315,111,431,78,458
568,572,209,10,200
757,219,494,27,583
365,193,334,208,266
846,424,301,391,231
341,153,551,191,551
345,196,461,113,498
403,396,441,284,441
270,206,355,196,46
335,182,219,394,153
800,563,390,563,414
307,232,597,171,559
292,137,242,316,256
227,96,401,23,490
245,153,534,269,615
513,323,199,170,132
295,304,443,276,390
252,82,433,23,517
426,281,452,255,424
300,259,461,107,380
370,304,452,126,568
286,212,313,400,477
265,120,463,46,459
237,216,394,28,542
269,127,184,413,197
453,373,515,406,528
829,346,267,305,282
220,169,390,82,470
604,542,303,200,277
768,614,387,140,343
709,342,266,383,234
344,134,447,39,506
288,104,517,190,561
327,204,384,189,450
301,296,399,294,501
352,209,435,192,470
432,100,487,70,501
386,237,384,344,494
240,121,451,59,412
364,130,542,28,478
549,368,509,278,623
415,261,499,549,490
265,129,347,227,189
360,179,474,101,518
839,687,415,232,269
430,220,404,5,622
313,185,510,46,539
339,136,549,340,483
306,183,371,111,285
276,197,497,218,606
241,180,378,208,315
411,165,508,288,580
532,92,516,136,445
404,258,228,419,169
760,424,334,319,217
741,407,278,325,54
593,390,279,150,311
324,154,432,115,512
327,140,542,200,547
425,150,530,206,515
754,409,284,387,153
257,224,454,227,466
291,230,331,24,252
347,123,535,295,553
670,272,269,392,236
305,124,256,196,456
897,468,238,384,271
955,487,294,371,337
396,207,132,315,91
344,168,540,13,595
215,157,244,321,395
612,501,489,332,463
399,142,485,46,569
342,181,323,423,322
328,352,493,557,601
355,196,501,272,546
242,99,227,398,191
233,199,471,211,606
249,208,416,262,377
218,106,477,300,541
738,498,233,393,186
334,319,397,243,367
447,383,451,230,411
247,231,412,166,431
253,251,428,181,405
516,459,235,88,298
327,158,416,25,566
311,146,523,108,489
351,205,478,379,559
676,370,249,315,262
302,126,505,193,564
966,456,387,325,339
973,427,239,417,291
316,205,357,91,463
380,134,114,433,148
307,93,429,142,463
806,521,152,401,226
536,483,216,21,165
967,569,330,555,415
240,240,389,200,352
361,161,532,81,389
762,433,276,346,263
198,173,458,201,513
854,814,235,311,208
246,107,478,97,489
717,439,283,383,198
327,130,510,117,564
370,144,481,54,478
415,249,500,231,505
879,471,251,354,70
326,136,449,148,604
592,499,329,498,318
817,634,375,226,423
323,102,547,170,573
881,377,229,323,45
479,364,275,251,232
333,94,483,92,491
332,119,313,66,461
354,212,535,142,620
506,318,213,147,252
408,205,561,66,420
580,394,20,325,248
293,153,580,255,622
413,128,491,61,439
396,236,438,129,435
206,189,426,123,426
642,477,93,340,217
334,189,471,275,574
261,253,403,208,411
280,129,454,5,518
342,87,499,28,440
355,89,106,378,96
378,104,467,79,500
286,240,409,118,586
853,614,327,333,337
1014,767,107,537,297
319,157,473,322,530
374,278,367,53,235
372,196,449,282,676
1016,585,291,308,280
829,359,210,219,176
845,767,320,281,338
571,427,185,344,257
222,146,266,202,294
436,335,467,210,462
285,103,437,181,487
235,182,302,192,305
360,99,401,7,429
339,129,540,46,450
326,178,164,404,210
324,121,486,40,499
329,86,473,230,475
486,279,384,203,254
341,146,500,23,510
354,143,477,101,544
366,124,197,499,273
308,106,446,23,454
355,216,470,368,536
702,394,312,311,180
912,526,279,450,85
421,182,483,279,518
740,443,246,550,264
369,336,346,249,274
464,300,287,329,229
295,143,358,153,496
286,227,225,275,370
408,163,565,173,583
765,309,284,406,426
406,374,507,336,512
668,609,412,579,458
899,394,281,381,311
266,118,155,235,221
533,256,129,182,345
732,570,320,470,270
327,109,49,104,187
265,205,403,88,359
859,603,558,300,517
309,110,335,55,341
665,585,327,389,334
831,604,292,410,404
290,67,476,63,455
393,125,565,122,569
371,156,433,80,510
376,167,478,172,245
315,110,386,132,455
328,122,418,36,552
262,227,442,93,417
274,81,486,46,490
271,149,100,399,156
245,218,506,217,483
983,646,395,353,427
243,93,159,174,79
281,124,356,52,504
252,97,237,420,251
664,653,317,149,270
459,206,510,249,561
320,186,516,8,422
375,144,481,38,572
359,183,488,258,553
995,333,260,369,229
889,578,419,554,473
759,341,214,308,203
992,624,179,394,194
324,120,195,157,157
328,177,137,497,329
693,618,243,376,173
279,219,509,124,503
320,149,516,11,400
975,499,301,448,345
387,196,550,79,508
929,405,242,457,297
940,560,274,390,232
403,190,464,130,428
830,460,310,508,434
276,127,501,186,522
369,78,431,37,473
315,163,310,406,130
577,226,209,402,63
252,97,529,128,508
546,348,154,354,229
447,154,460,51,378
285,191,165,427,68
749,358,298,450,314
371,244,400,468,620
326,155,430,332,590
478,169,538,44,581
687,478,186,426,231
408,346,392,239,303
285,182,224,203,246
414,114,467,63,527
363,124,386,31,511
401,240,520,202,615
765,201,219,304,186
910,302,311,423,356
528,355,243,510,353
345,188,499,478,539
367,79,408,195,458
875,456,403,425,410
311,129,511,85,547
317,148,344,148,231
686,357,265,418,229
341,147,583,59,451
279,223,484,254,543
969,431,217,410,373
436,337,473,325,437
635,313,171,343,196
289,55,424,35,481
248,95,457,142,497
363,190,502,171,429
289,95,469,69,470
605,367,311,208,282
315,89,453,75,436
468,165,474,119,552
338,271,392,187,394
967,581,181,355,211
671,511,324,508,304
325,168,220,346,251
560,481,350,266,383
526,528,358,202,306
370,194,501,15,602
711,389,250,261,210
307,114,485,71,514
596,419,252,199,308
309,195,393,311,560
966,770,254,338,189
462,230,216,421,275
416,188,544,271,572
903,467,182,318,165
628,620,400,452,437
856,681,354,340,240
347,182,459,102,399
398,148,487,279,567
364,159,390,117,551
330,89,447,92,418
734,388,218,344,172
333,134,557,113,564
352,101,463,38,515
518,208,399,116,426
224,101,202,215,232
337,205,523,269,539
598,301,304,389,92
371,181,488,80,518
296,102,459,265,503
297,261,341,174,348
314,72,452,35,567
319,143,373,19,489
368,122,480,158,508
374,139,159,294,175
638,297,251,414,170
391,405,512,323,548
267,247,416,136,532
533,297,516,203,457
254,138,558,157,524
560,335,447,156,594
434,361,42,172,234
555,290,219,444,272
349,83,514,106,422
851,335,215,324,116
698,349,325,420,395
735,479,272,319,43
369,166,513,145,535
334,117,524,57,517
387,200,313,428,102
889,559,329,448,79
891,737,437,629,573
266,101,506,173,439
891,434,339,424,313
588,292,335,119,379
647,355,294,349,265
317,96,492,179,427
217,123,369,166,368
240,230,306,456,342
324,118,456,338,517
438,173,109,471,193
867,395,271,351,315
997,599,150,323,335
372,184,393,288,578
731,416,277,407,329
349,192,353,124,385
955,507,274,226,308
336,114,508,95,444
688,601,345,565,314
343,138,461,138,474
427,163,397,60,421
326,116,209,357,125
787,458,221,338,257
854,345,207,438,242
636,646,271,139,303
442,352,335,167,242
240,133,441,90,387
432,91,494,80,483
351,118,502,126,496
873,529,282,324,203
306,125,536,339,568
476,261,547,547,599
735,508,260,419,298
345,328,370,340,324
938,508,243,300,38
409,169,319,170,508
725,486,182,381,198
648,440,515,191,584
846,621,272,379,298
387,137,485,189,529
371,190,489,368,590
377,214,513,501,597
829,383,237,349,36
387,408,482,311,463
378,214,585,217,606
307,151,135,373,97
500,190,518,214,501
343,83,116,161,136
220,203,453,254,411
869,744,352,525,388
222,123,524,119,606
734,646,556,293,532
971,644,370,353,283
276,267,297,232,323
289,87,493,113,518
293,235,189,384,228
401,218,425,293,516
309,121,555,133,551
353,107,441,33,569
370,122,467,370,594
345,207,571,159,532
463,133,150,332,60
364,208,502,306,536
676,273,212,287,61
634,678,582,427,575
242,175,410,363,376
712,702,616,270,553
366,365,364,174,486
277,240,435,203,375
253,236,408,42,497
307,297,458,5,545
365,207,433,62,525
295,83,156,460,268
335,79,531,132,477
230,111,288,100,272
281,148,512,68,538
642,422,203,263,243
361,151,484,67,559
358,179,552,375,562
888,495,218,377,179
235,93,318,170,226
354,360,338,323,349
352,142,531,192,520
361,141,188,348,188
565,268,497,399,617
210,195,376,169,316
301,177,542,81,584
290,93,524,86,498
349,217,142,338,228
580,329,246,387,203
316,114,205,401,188
395,321,491,247,447
421,443,536,309,555
878,348,227,293,161
333,135,505,166,508
359,200,351,235,478
804,336,211,355,268
362,387,246,184,304
266,238,453,207,422
365,148,125,338,149
358,186,486,162,554
356,224,36,318,45
247,156,269,216,167
313,86,419,89,479
625,690,258,220,310
384,182,577,329,570
963,472,316,453,223
321,143,104,365,119
282,122,445,151,533
713,289,231,437,216
753,272,246,321,297
324,129,526,96,520
299,140,219,471,32
509,564,533,341,542
333,180,476,92,480
411,162,501,51,555
249,147,179,386,314
219,196,373,88,338
632,486,538,293,575
401,400,498,256,500
853,706,584,283,564
774,347,318,339,396
373,215,56,487,322
242,103,492,115,498
354,184,113,320,160
399,112,483,154,444
306,152,474,137,532
627,725,198,254,79
296,148,502,167,557
391,137,377,127,524
259,235,508,207,475
281,205,100,442,294
427,361,503,195,530
556,304,256,304,109
276,75,489,38,482
248,103,564,144,569
333,124,309,44,455
943,661,212,434,192
240,233,433,172,364
390,155,497,36,507
509,280,360,384,376
289,98,502,45,522
340,113,67,197,93
380,179,275,97,504
1022,717,351,329,326
335,115,243,336,168
299,229,521,225,446
475,423,320,138,246
305,79,448,46,475
742,417,325,330,335
708,389,263,332,262
459,285,546,473,612
321,109,269,446,213
479,342,338,295,365
707,459,275,366,284
732,760,394,395,381
330,117,456,125,519
953,452,349,434,421
335,142,42,184,163
273,73,435,36,346
451,346,541,580,606
237,199,329,346,390
235,139,574,174,576
372,140,411,197,519
369,236,333,279,540
862,791,356,320,348
569,350,362,185,309
356,216,378,290,584
414,114,503,114,495
317,175,547,294,649
399,225,315,157,437
364,189,420,171,542
286,262,371,197,185
652,658,179,390,188
417,280,350,323,308
371,179,548,251,539
398,223,486,337,625
223,204,445,192,426
373,216,601,60,516
672,304,218,347,319
303,295,453,284,382
801,401,180,332,241
252,110,494,210,548
395,162,439,28,587
390,191,180,115,271
256,77,442,45,414
545,462,408,319,591
345,172,204,441,160
673,340,248,263,223
330,97,486,115,458
446,237,454,127,464
340,221,526,502,561
238,96,499,73,441
358,127,497,351,512
417,122,407,78,494
948,425,357,373,372
438,192,551,104,492
689,227,418,155,536
343,179,514,431,554
684,592,544,494,643
427,147,388,76,487
338,120,75,437,106
370,111,480,243,525
340,111,493,166,498
393,134,180,387,163
446,431,490,297,458
414,177,511,55,515
271,224,129,363,207
355,121,54,354,190
345,174,36,209,283
392,193,470,335,552
386,218,459,216,578
344,149,245,402,411
220,113,396,189,460
830,347,136,299,167
343,170,212,437,75
358,204,545,427,565
286,104,86,411,168
351,125,510,101,504
783,337,313,361,92
399,148,301,456,354
340,125,497,120,509
679,641,186,158,90
389,161,489,113,422
299,110,541,51,580
385,176,484,132,466
267,127,527,18,527
291,121,485,310,548
359,152,92,383,140
249,167,118,464,236
366,103,582,221,460
378,159,533,138,595
733,465,388,626,449
400,150,488,70,559
361,146,493,309,542
556,274,165,264,314
745,452,313,125,200
322,151,573,102,413
234,103,540,19,561
630,418,247,425,316
701,286,231,426,297
854,575,327,425,416
783,415,253,387,314
335,152,339,157,380
219,211,407,116,482
529,194,536,183,472
267,90,483,37,471
211,136,386,197,274
515,235,562,178,611
496,184,234,558,274
831,430,233,309,247
291,204,202,387,253
232,63,19,164,151
204,166,348,158,352
402,303,340,336,385
341,58,406,67,438
419,143,475,278,490
565,451,520,211,466
876,505,243,300,281
660,287,189,251,194
235,89,200,170,230
256,78,420,149,533
360,146,221,453,280
399,137,411,217,520
375,144,240,410,248
638,514,520,393,468
899,562,227,292,133
816,509,348,499,336
341,207,252,407,198
291,272,386,219,403
471,144,501,103,538
306,292,444,142,492
323,189,526,24,544
244,85,424,345,609
997,672,287,378,295
788,422,298,336,196
256,260,412,177,382
266,107,420,159,496
305,208,489,433,589
743,418,259,412,130
612,447,180,292,190
204,184,257,66,317
287,124,190,323,208
999,458,314,433,324
335,177,417,127,453
1005,549,238,285,236
295,142,531,148,513
292,294,438,187,473
345,110,443,204,527
360,124,231,368,185
381,182,345,179,450
205,164,349,161,352
363,164,282,571,366
292,147,477,264,482
346,163,475,385,551
312,139,454,279,549
203,197,363,211,327
388,112,434,166,481
399,183,293,504,391
286,149,387,412,445
401,210,519,275,532
856,429,149,304,253
660,388,257,321,334
506,190,486,186,455
392,332,475,430,504
386,175,529,126,510
449,306,547,449,623
538,262,96,392,34
716,492,235,290,269
440,147,477,170,481
369,190,552,343,565
370,203,49,382,265
350,161,485,381,521
337,102,450,163,483
748,676,272,245,290
276,107,571,203,504
285,89,120,223,174
350,221,518,346,602
308,147,503,51,512
300,319,468,233,483
357,139,590,66,436
354,95,383,56,418
654,494,484,387,591
342,366,488,242,481
939,516,286,321,180
960,711,315,410,304
360,238,601,81,513
342,167,538,92,545
253,45,448,143,489
333,101,270,446,286
267,134,415,153,464
217,142,98,433,78
283,117,286,218,315
398,152,340,282,573
809,482,282,446,88
236,82,322,354,365
332,194,626,464,591
371,152,431,93,501
290,95,454,127,512
329,144,119,238,179
356,192,221,217,232
402,389,344,212,315
312,139,484,380,572
290,125,563,230,485
803,391,278,453,280
288,218,440,133,513
945,519,326,440,304
774,420,267,199,210
233,164,404,97,438
329,304,488,212,499
319,139,544,267,387
558,316,252,100,314
734,390,394,461,459
348,183,392,207,453
515,497,520,286,543
232,117,520,181,476
749,418,409,523,485
858,436,243,458,308
495,226,475,52,562
443,185,471,388,552
276,200,555,127,598
695,693,107,88,265
341,353,497,281,448
406,122,556,129,438
312,161,126,365,124
317,227,435,230,431
928,505,346,395,293
358,166,497,129,545
747,390,246,430,242
284,159,306,347,257
948,480,214,395,102
207,143,393,216,325
780,710,272,357,342
739,336,242,354,172
942,368,322,457,382
603,297,302,365,249
251,194,364,203,324
960,458,145,389,264
312,149,546,30,514
418,119,506,211,519
626,443,378,205,349
297,189,557,272,595
501,289,412,236,395
433,209,476,447,564
402,423,522,366,565
297,100,580,28,510
368,146,446,24,330
293,196,524,438,597
816,662,431,665,404
600,671,219,232,298
255,131,422,222,504
361,310,398,39,562
709,265,584,34,584
384,405,543,303,538
934,400,297,354,276
871,418,212,330,32
486,518,489,328,479
956,554,309,423,27
239,240,460,299,422
806,357,240,323,161
572,546,176,415,301
680,457,268,265,266
662,734,230,127,254
957,559,302,395,285
778,776,351,632,402
290,135,433,118,618
290,131,559,32,485
423,231,146,123,256
275,181,535,197,548
261,152,455,137,561
401,321,429,195,380
364,129,418,147,568
247,135,377,354,354
943,802,547,337,538
270,83,446,17,529
626,591,552,285,563
895,517,313,418,346
342,160,504,117,496
640,282,278,32,256
310,79,414,53,517
705,353,230,339,292
800,259,290,175,314
295,93,353,63,505
374,144,311,36,277
355,245,456,192,455
263,88,443,94,469
402,242,451,1,484
379,231,442,239,551
405,185,438,106,533
394,194,110,393,91
824,364,332,504,382
363,116,422,246,544
438,120,133,371,150
400,335,220,410,14
281,118,454,49,468
378,155,519,192,526
680,740,126,363,239
659,317,365,116,534
969,668,432,437,363
226,184,350,172,408
256,74,487,137,430
295,141,510,160,500
319,138,546,302,542
477,259,334,125,245
716,508,279,349,310
324,203,138,394,206
295,113,448,200,532
892,494,312,257,330
484,200,382,256,537
240,210,413,401,179
225,205,378,103,302
307,146,176,341,378
371,323,462,283,452
892,283,269,189,166
361,134,509,98,513
343,151,454,154,495
379,147,163,211,189
367,109,556,81,407
291,101,482,237,558
340,150,524,89,538
932,330,117,313,217
779,644,430,531,480
728,712,278,239,298
314,106,483,82,472
304,154,318,472,168
679,355,240,401,275
235,179,435,269,359
324,146,459,106,511
371,184,549,106,540
317,82,434,73,546
329,66,561,140,449
340,169,422,2,522
301,116,488,14,533
320,109,425,234,466
388,182,452,170,538
942,507,387,444,483
633,271,228,302,283
252,99,283,53,418
941,587,253,433,332
270,136,182,452,231
918,477,204,372,295
357,114,480,56,560
219,157,328,301,371
350,151,481,180,440
699,548,411,551,497
264,174,552,244,538
290,126,436,142,550
598,681,572,384,524
375,85,498,18,501
974,504,449,355,333
639,659,417,313,395
272,115,208,404,213
233,161,458,161,569
946,675,183,457,301
282,168,526,222,530
749,655,336,331,345
373,164,459,22,554
330,189,564,176,514
302,122,198,327,157
391,164,532,94,516
300,146,486,37,489
452,180,467,338,608
259,105,199,378,368
269,98,452,35,515
379,148,188,355,197
740,319,286,265,342
509,230,536,199,506
691,447,212,395,186
300,175,507,181,526
675,286,249,375,78
329,159,526,171,582
277,210,423,191,472
394,180,448,81,511
377,210,434,246,581
884,435,277,398,281
245,166,533,325,534
367,184,485,113,404
769,686,288,404,245
315,117,566,163,499
583,424,657,165,474
807,544,274,393,236
792,670,357,189,336
205,153,411,175,293
820,547,208,430,79
294,156,193,423,283
257,99,457,49,511
369,363,437,290,446
374,148,469,309,492
333,250,502,391,642
285,190,134,231,159
694,581,330,475,358
336,333,398,192,358
599,273,261,436,154
491,339,476,405,599
375,74,466,79,539
387,256,439,263,555
607,691,234,36,228
525,464,391,520,469
245,93,442,257,572
696,455,381,418,424
770,493,398,505,396
280,136,444,224,551
660,407,171,148,76
771,750,142,63,83
410,126,434,6,472
339,141,501,51,504
804,302,1,309,226
344,149,530,187,512
415,208,475,265,563
359,123,555,127,559
342,191,491,419,535
367,148,438,109,560
366,110,313,23,491
472,131,576,231,569
447,219,542,102,479
430,347,541,122,565
954,459,285,513,270
222,121,182,265,245
895,409,269,465,345
297,147,499,290,487
343,221,458,353,549
225,162,475,299,503
326,90,444,194,557
406,83,428,116,511
375,139,440,200,546
322,145,109,373,96
245,251,441,182,487
223,208,401,169,428
358,129,432,129,426
608,301,268,277,296
1021,606,288,456,253
319,222,425,5,496
361,107,467,239,549
361,174,537,58,535
452,270,498,472,640
855,408,236,463,283
331,85,554,226,508
634,298,569,8,526
374,115,425,55,535
352,101,481,100,483
343,158,345,198,526
377,193,564,162,546
239,123,71,244,268
315,120,471,81,580
273,139,488,42,475
463,225,622,76,530
212,198,388,232,381
342,114,482,239,663
405,183,193,494,61
635,418,215,335,213
318,127,575,244,619
315,98,455,125,461
280,108,92,431,30
296,115,504,84,527
309,118,556,26,478
413,451,344,277,227
481,463,483,335,462
361,151,506,135,457
408,454,464,135,455
229,149,422,135,386
450,118,466,8,550
912,372,281,368,202
311,105,430,30,439
953,586,234,438,180
363,207,392,142,566
311,91,417,29,543
324,120,444,116,378
351,192,129,477,287
507,278,245,421,216
335,159,450,51,477
