"FS","SS","FL1.LOG","FL2.LOG","FL4.LOG"
402,171,211,319,245
881,719,393,447,497
529,107,582,228,681
454,70,24,342,210
778,755,371,396,385
405,126,227,115,341
469,71,140,579,186
361,73,364,164,684
530,127,559,294,748
587,84,617,211,695
491,132,85,544,213
371,61,512,273,814
476,128,130,560,268
500,56,64,444,159
502,119,141,493,154
452,274,265,481,265
586,115,532,273,744
614,513,326,294,342
572,417,502,524,545
396,108,67,535,200
427,251,313,429,361
423,81,126,531,133
506,93,34,603,201
411,84,75,412,164
476,92,527,54,778
463,94,41,611,120
379,63,479,209,695
446,114,63,555,232
609,130,138,535,241
540,95,586,208,584
541,274,294,353,300
476,114,328,580,269
512,158,219,638,288
499,84,584,175,793
446,83,520,196,751
779,640,373,411,403
489,116,603,304,817
449,123,140,569,273
500,90,61,535,110
530,93,450,79,795
730,130,127,484,158
577,389,470,530,512
622,103,159,454,269
563,145,467,130,671
694,713,367,374,425
479,93,60,541,156
534,97,432,221,772
773,179,182,528,303
707,620,421,411,511
530,113,580,235,721
447,302,304,370,311
533,86,65,515,135
466,77,564,219,622
345,139,448,238,741
598,88,100,523,149
520,137,588,293,662
605,145,132,578,335
449,62,78,508,182
656,102,434,160,630
411,79,21,584,97
556,142,613,235,690
619,587,377,449,413
401,68,76,465,181
519,184,228,356,277
600,119,98,629,188
426,85,64,513,166
565,158,367,190,756
545,68,605,258,709
484,87,491,65,661
427,47,435,209,723
534,474,345,328,364
590,121,580,237,699
565,195,583,284,761
842,261,193,219,179
520,98,475,212,705
428,282,311,355,335
461,88,484,186,646
532,155,354,163,895
628,126,163,544,296
480,323,285,282,312
804,913,528,364,743
444,101,181,574,355
481,67,30,503,137
422,78,11,442,77
760,636,480,523,634
548,110,153,486,68
537,445,321,312,367
657,573,319,457,345
714,770,310,293,336
778,81,492,220,798
413,76,449,55,696
754,508,425,456,483
525,78,90,397,162
492,73,541,256,638
512,87,607,231,669
700,587,316,289,340
551,139,538,219,710
440,56,98,467,97
515,255,330,487,420
424,66,479,19,746
540,457,376,421,421
575,143,450,211,709
405,87,517,119,761
509,128,553,232,698
445,79,44,508,242
870,855,378,355,426
616,614,309,302,360
622,93,592,252,697
461,204,226,363,265
569,493,306,268,347
513,82,513,171,535
628,177,167,498,233
442,71,491,125,703
554,347,289,320,313
699,573,340,485,413
469,291,319,351,342
437,297,377,376,333
528,207,347,420,387
529,374,450,489,470
548,154,151,552,322
502,92,103,515,182
525,82,254,495,128
531,85,397,102,737
581,77,486,198,675
347,133,598,149,656
476,85,549,238,713
475,294,287,508,310
428,259,310,518,339
438,116,629,234,812
516,167,150,660,332
737,628,356,344,401
481,74,102,520,211
407,50,559,181,716
783,166,648,321,724
537,100,541,233,620
642,145,133,507,108
457,170,171,522,356
357,66,104,143,265
482,102,360,525,138
448,121,158,596,139
462,81,455,171,672
703,460,291,230,365
387,51,93,223,178
550,120,438,181,712
397,80,56,533,131
595,126,87,557,287
901,285,153,606,393
534,269,283,270,349
467,91,104,522,102
518,141,155,598,257
679,574,414,514,482
460,82,469,213,769
739,514,353,454,355
505,81,573,159,592
479,82,486,37,678
578,72,540,227,584
518,344,227,208,301
878,631,339,326,403
372,57,68,425,170
502,104,627,230,715
597,516,369,444,387
419,126,580,166,764
568,97,536,217,738
491,73,449,94,704
921,759,365,394,423
426,222,308,371,325
603,116,567,155,698
470,84,544,187,606
454,123,660,329,717
370,53,135,462,181
536,77,506,38,627
513,346,342,350,388
487,286,332,392,335
443,242,314,378,366
534,65,562,157,702
520,77,7,552,177
552,352,334,298,394
611,578,320,302,364
975,720,339,320,423
396,209,206,170,249
454,64,454,159,686
475,73,101,238,128
430,65,41,433,185
585,87,584,243,674
416,238,236,323,275
626,217,265,634,408
735,716,436,359,609
797,117,505,220,675
501,77,73,616,127
740,499,342,405,419
715,648,345,328,397
584,559,327,299,365
442,71,57,537,185
852,694,352,320,381
471,85,479,179,669
355,76,99,481,217
764,850,537,658,644
808,868,427,352,463
694,734,409,407,429
562,98,151,514,207
402,196,239,390,222
444,312,263,482,340
507,356,270,246,310
495,83,140,546,226
622,581,326,323,403
570,121,566,253,750
471,84,120,416,169
489,224,261,400,376
549,84,524,236,703
604,181,646,404,739
463,100,19,589,272
550,98,127,491,219
405,186,177,170,251
505,88,499,167,692
707,766,316,298,324
608,446,458,505,543
517,102,480,153,618
452,93,462,107,771
516,65,510,149,662
573,371,311,436,347
487,120,622,181,753
591,103,593,261,735
456,346,247,398,268
523,92,118,547,227
440,93,95,604,308
607,552,312,285,356
872,729,405,501,574
396,86,546,216,709
536,50,464,161,625
760,639,300,287,345
643,535,413,407,494
524,96,413,55,683
403,250,261,336,286
499,90,582,155,667
382,209,286,342,322
385,167,159,182,215
624,611,426,476,477
555,440,266,226,298
531,69,526,210,579
426,104,44,518,154
489,108,500,103,732
363,59,559,263,743
535,304,328,481,443
859,351,484,513,523
882,844,372,358,486
606,121,180,561,274
478,114,84,523,234
422,96,488,132,745
422,273,197,199,256
510,112,492,1,600
456,342,236,247,270
460,99,85,605,232
411,233,244,513,360
576,401,137,86,187
519,91,80,472,173
496,77,487,148,705
380,131,118,176,45
353,88,203,526,504
428,154,168,586,257
618,547,332,303,355
462,60,540,248,572
530,86,519,217,590
585,80,61,517,207
565,92,569,148,600
374,92,502,237,593
405,136,155,569,331
506,170,618,216,754
538,115,539,244,759
610,129,623,184,763
444,50,407,132,619
534,64,537,148,571
467,118,507,148,778
392,97,588,146,674
553,189,660,314,796
425,52,36,434,81
618,105,64,566,295
547,445,372,439,341
635,613,381,369,460
584,264,580,379,755
440,240,364,413,387
652,91,677,346,816
418,232,208,185,278
769,823,406,396,446
743,790,527,352,644
574,164,650,309,771
534,64,529,263,701
436,250,288,458,435
552,397,298,255,331
549,57,567,147,632
566,398,338,495,404
430,103,583,176,748
488,150,643,299,709
615,597,338,283,312
507,291,242,228,265
392,137,210,541,330
554,73,480,75,665
461,98,154,591,99
636,646,412,441,433
668,536,286,227,351
833,748,486,626,706
512,126,632,212,721
435,62,125,585,271
722,748,522,544,564
350,161,255,310,292
563,156,121,588,239
686,133,271,154,718
895,220,633,240,850
451,85,524,205,749
687,546,340,282,411
500,152,569,263,727
465,96,102,529,97
470,144,279,410,308
513,432,388,340,517
538,104,126,577,267
365,69,58,506,230
497,108,500,227,737
561,477,304,288,350
428,123,346,82,708
558,98,570,45,677
389,111,532,235,756
569,437,391,519,477
433,73,398,215,660
813,729,396,449,515
526,57,27,452,196
484,116,184,599,406
505,96,569,247,735
550,237,266,415,307
537,75,649,249,654
415,269,331,406,341
551,117,96,619,191
508,353,234,253,316
440,77,57,469,172
590,488,358,336,362
681,155,559,102,659
566,126,679,384,798
403,211,261,491,245
671,118,533,210,798
448,66,561,178,698
391,64,39,191,246
560,61,483,119,627
503,305,290,239,338
467,80,545,135,750
695,518,436,440,719
435,72,633,290,707
415,232,247,349,252
570,165,488,251,750
741,822,438,501,378
597,113,577,236,695
630,151,158,613,381
392,196,246,448,299
486,120,595,289,794
473,74,36,404,138
511,436,301,406,355
683,641,361,366,424
575,469,283,268,298
411,55,474,159,691
646,308,345,348,387
612,109,533,356,682
787,238,168,219,281
771,392,426,395,715
375,77,183,435,527
776,440,278,257,303
439,223,285,344,301
529,129,569,203,650
653,626,402,405,506
566,70,517,210,707
514,75,90,366,61
562,76,506,175,573
547,97,489,260,622
506,84,414,214,722
757,668,386,333,675
536,94,478,161,610
451,126,468,145,721
590,164,147,511,187
510,89,485,96,719
539,277,326,467,342
599,449,413,424,412
403,170,537,237,801
417,57,56,297,176
551,393,287,272,295
839,628,380,502,381
488,319,353,451,375
630,399,271,249,301
663,341,350,439,362
429,132,434,172,725
439,314,251,215,269
514,93,91,551,257
389,138,260,377,301
590,91,534,91,837
495,89,64,582,63
629,525,314,306,355
483,65,577,246,651
479,94,520,70,699
531,84,112,546,189
499,97,547,6,678
519,170,169,619,364
560,121,97,542,114
604,96,570,207,590
853,962,460,472,538
484,135,573,220,670
513,120,139,466,247
647,551,480,464,636
486,84,193,516,180
431,68,315,163,610
451,101,490,191,671
732,588,503,459,573
584,148,102,692,312
577,155,474,245,600
549,144,574,289,814
519,190,573,181,700
424,70,31,495,218
501,81,128,529,167
462,106,441,175,645
560,410,290,286,305
867,938,374,355,445
615,382,409,421,446
434,75,427,135,690
548,118,634,293,682
506,138,73,558,73
427,241,260,365,240
518,80,50,282,188
538,108,502,89,758
562,442,315,286,338
450,195,220,177,271
452,85,144,434,203
501,101,541,315,798
496,374,288,288,324
615,449,255,280,338
373,77,498,84,728
471,92,82,323,196
538,231,391,523,475
934,754,423,612,580
525,445,352,428,387
486,336,268,240,270
534,140,580,214,757
482,56,497,131,616
766,714,531,490,783
467,44,48,468,89
645,592,335,329,362
399,142,312,333,310
401,226,294,376,270
761,860,451,519,479
640,345,291,360,305
510,69,518,199,613
783,107,121,570,229
489,249,250,328,296
855,815,375,366,423
460,160,492,206,749
481,62,499,112,684
471,147,549,233,722
414,133,591,233,739
480,68,472,117,682
448,91,37,554,172
638,371,315,451,401
530,63,458,173,627
458,87,588,113,776
668,193,185,608,326
446,273,217,198,258
890,806,538,632,667
519,112,151,614,201
732,303,368,382,344
481,68,546,91,603
511,389,360,345,374
532,306,317,371,352
545,72,563,159,716
458,316,277,257,325
611,81,415,197,680
481,132,636,268,770
677,327,280,223,296
496,77,473,126,710
528,240,257,381,321
428,68,512,89,583
602,476,298,300,351
502,70,481,165,758
692,627,298,332,375
546,104,586,398,792
556,136,63,509,281
539,449,297,294,337
508,100,624,305,656
506,62,507,74,748
440,91,600,185,717
442,280,267,234,268
593,103,596,234,755
512,157,566,173,712
347,157,188,216,237
509,165,183,510,319
555,431,273,232,272
864,142,127,580,292
503,378,339,324,355
551,89,552,156,696
358,104,259,213,335
549,226,493,398,666
523,103,455,318,790
696,643,423,484,492
583,262,509,213,704
630,334,472,532,543
500,74,564,113,675
485,86,81,604,259
411,187,287,389,289
687,237,323,461,366
413,48,190,97,364
486,69,127,480,135
664,368,303,430,332
508,79,523,6,772
489,109,163,492,266
514,90,508,220,737
451,72,71,457,147
480,92,461,258,816
484,299,256,224,322
483,347,368,460,392
430,144,573,271,716
434,108,455,162,767
584,486,295,240,359
456,99,500,147,603
529,109,463,100,565
554,107,565,231,706
615,577,358,338,420
493,102,496,201,726
436,217,315,416,375
504,282,278,416,316
592,155,181,624,285
403,84,109,543,334
555,348,323,378,329
562,151,165,651,354
940,933,509,508,735
573,348,264,236,324
641,639,335,315,358
585,537,361,364,362
598,524,326,444,365
484,140,221,515,396
614,598,322,314,345
716,535,298,292,322
586,451,370,401,371
468,61,491,145,717
487,90,567,236,641
638,91,532,167,647
795,855,420,428,452
531,389,309,307,283
467,106,146,602,269
482,94,146,469,303
475,85,65,474,158
557,96,558,186,701
588,138,468,170,699
469,232,306,374,347
516,126,116,529,210
469,359,270,265,268
561,451,405,462,432
513,100,521,170,755
406,246,294,372,295
444,68,450,149,762
518,94,67,580,80
531,102,94,403,183
956,113,527,239,713
591,101,132,530,197
504,163,452,214,887
414,53,109,569,241
604,255,267,212,426
475,102,77,593,213
403,81,605,171,689
603,492,361,351,600
602,381,394,465,406
403,223,245,222,381
622,501,477,604,605
624,528,362,457,441
365,96,270,152,630
437,120,238,302,242
595,106,524,130,679
496,134,113,584,269
534,161,213,394,214
605,131,518,216,766
518,90,511,205,717
365,44,43,480,60
467,94,183,579,348
438,298,373,438,407
592,491,299,284,313
581,462,280,261,359
518,118,484,68,641
472,288,241,262,238
817,172,150,650,279
649,177,608,260,762
511,280,291,343,278
488,98,555,164,664
608,476,463,533,588
419,67,85,495,128
731,217,294,221,441
474,272,338,405,365
755,668,347,323,374
548,166,535,319,747
555,314,210,162,270
630,70,586,273,748
399,70,82,222,181
500,322,356,366,354
458,117,482,112,808
431,136,128,525,210
550,374,373,400,471
479,112,471,217,642
519,60,358,50,619
675,162,191,574,336
502,215,260,449,275
410,107,474,85,687
456,151,673,358,700
553,119,514,168,693
463,57,476,113,681
474,92,509,241,715
479,353,493,449,803
529,69,525,94,694
630,167,504,171,730
725,567,325,325,417
536,381,435,364,610
752,578,491,542,649
516,115,98,624,197
457,113,536,121,801
628,267,337,494,574
867,781,369,296,544
768,656,363,344,418
501,90,515,177,624
688,474,325,333,391
403,72,447,152,766
541,77,541,228,647
449,90,567,259,597
468,123,553,248,627
530,75,559,226,649
620,297,311,357,350
988,638,328,380,382
627,596,355,329,346
698,634,419,411,429
503,62,14,425,142
461,78,42,435,182
456,72,529,129,629
698,530,448,352,622
512,78,578,206,740
385,75,454,172,680
463,92,130,573,299
442,76,512,161,689
640,168,107,501,118
850,184,255,573,428
388,71,136,353,232
645,183,124,541,179
511,120,604,265,658
478,230,335,394,361
492,315,365,436,532
454,72,596,190,628
534,469,325,482,469
469,174,240,137,376
608,580,390,380,429
517,96,542,140,688
709,597,518,559,582
592,148,629,250,672
571,215,364,358,403
817,278,231,563,361
581,281,323,389,356
572,138,573,229,788
503,86,116,540,282
556,99,105,610,148
481,170,535,245,769
500,364,274,235,254
497,76,552,210,646
474,84,112,454,181
550,111,124,530,231
637,169,542,301,860
474,71,544,205,693
698,745,366,489,486
374,131,453,227,696
480,212,203,401,299
528,72,578,191,624
493,63,548,202,719
531,95,94,498,280
400,50,399,185,600
405,67,159,623,268
761,478,343,286,506
612,502,323,317,344
491,114,535,184,672
457,53,73,444,169
470,171,544,185,748
564,171,467,263,716
543,188,603,172,692
498,141,597,94,733
615,568,516,452,584
637,643,298,263,356
549,145,457,348,848
865,915,480,559,562
391,92,152,277,157
766,822,381,346,403
639,99,111,445,157
408,210,298,374,311
469,72,214,593,216
472,358,388,435,401
499,255,309,258,459
496,261,242,226,235
508,346,249,211,301
763,109,536,36,642
443,218,329,424,298
385,92,454,161,740
503,85,600,212,785
553,96,138,460,279
566,92,571,269,769
519,100,178,538,184
491,376,533,443,692
536,135,535,173,666
511,397,255,224,299
506,216,312,202,449
642,491,344,407,336
448,103,576,314,717
504,122,641,262,725
374,82,568,263,698
840,787,475,504,522
522,98,593,263,797
474,78,497,365,650
412,91,370,166,678
573,363,323,423,365
477,125,597,257,702
553,438,269,249,313
639,172,617,199,706
635,67,493,132,706
537,92,106,526,138
504,88,535,222,776
475,347,314,437,348
549,448,327,314,381
683,645,303,300,358
479,63,82,434,133
527,109,612,202,665
445,60,540,173,666
647,116,95,522,189
439,308,263,479,273
471,63,37,307,59
571,149,489,382,747
460,62,173,523,88
539,81,495,98,668
436,63,32,404,191
524,66,152,224,328
817,909,345,331,416
485,91,509,53,770
481,150,111,642,279
714,160,106,505,180
447,96,565,267,720
621,178,140,495,298
534,67,82,544,236
491,122,465,225,672
539,102,600,228,825
787,557,352,601,411
779,683,399,302,574
481,124,76,518,133
437,54,91,437,187
425,77,59,499,324
510,149,608,348,837
496,60,576,105,779
457,59,556,180,640
510,377,240,185,278
533,153,569,360,737
509,149,132,565,239
571,73,59,493,245
619,74,572,173,703
420,70,122,516,239
647,179,655,255,761
514,85,542,192,742
496,111,102,637,311
554,322,239,210,273
496,143,102,517,220
554,445,356,410,407
859,658,336,304,371
536,128,110,623,240
473,77,90,317,67
748,738,341,303,410
515,104,543,355,682
442,168,331,192,467
968,800,393,379,463
603,557,412,425,451
478,134,482,201,806
445,105,574,263,763
542,118,146,591,233
480,126,580,250,747
491,346,267,258,308
628,43,546,112,674
739,115,546,164,727
911,925,434,424,465
533,101,530,180,739
705,488,456,543,510
404,62,541,162,704
473,92,153,477,294
502,419,377,456,388
560,466,300,267,330
433,84,4,615,257
686,156,528,154,730
448,90,491,116,741
506,75,445,196,722
538,409,369,469,368
744,642,384,509,446
512,186,578,282,569
716,332,380,380,426
523,94,103,522,162
523,116,648,393,654
545,91,462,229,684
547,73,462,111,651
465,104,600,290,720
463,89,90,527,60
549,102,514,159,705
445,84,488,155,739
387,50,70,464,93
657,116,94,542,217
518,438,297,404,331
593,106,598,190,713
591,544,344,319,381
519,116,591,310,836
644,115,99,535,222
417,69,58,552,187
443,56,344,112,660
478,85,446,156,648
499,76,586,199,674
584,131,78,340,136
618,535,402,435,469
556,118,491,141,723
574,97,521,23,770
447,309,239,222,284
486,110,630,225,740
445,318,298,386,301
521,94,48,480,31
468,82,385,100,761
600,526,349,271,498
416,222,224,216,248
432,71,555,309,639
600,490,338,424,382
572,164,590,248,740
529,98,490,171,719
529,275,294,312,387
582,516,348,356,373
693,112,125,497,133
418,164,546,237,651
676,98,82,552,270
436,64,24,432,4
599,139,105,465,77
494,96,156,537,243
495,134,582,261,791
453,67,115,538,246
623,127,123,510,259
828,628,300,289,345
400,64,64,469,151
678,719,540,321,749
563,315,482,518,584
411,67,513,159,691
511,90,449,111,605
521,372,243,211,302
509,143,78,499,248
471,63,6,595,186
537,446,343,332,642
403,90,271,526,395
553,96,465,103,631
830,484,391,467,414
579,447,270,215,310
540,98,442,202,669
468,366,280,270,330
602,458,325,286,395
486,67,479,163,677
530,135,627,246,645
450,87,102,455,120
969,911,354,324,407
505,99,564,301,676
536,480,330,547,372
596,359,342,427,376
430,287,299,280,362
626,202,175,473,391
698,595,493,517,531
885,904,421,406,516
596,135,96,462,154
756,721,310,289,299
548,70,475,92,661
362,186,295,409,527
509,92,47,500,93
485,125,455,283,707
510,132,482,173,723
486,82,542,335,670
455,275,357,492,392
486,371,396,401,490
350,113,244,527,507
575,451,264,253,316
697,693,336,318,389
566,109,164,486,270
511,65,501,131,668
484,69,529,205,702
771,847,437,425,511
524,110,178,562,353
800,847,562,359,648
378,193,203,249,195
594,478,292,322,419
630,611,415,658,488
538,130,167,607,304
527,390,171,193,517
609,517,346,350,350
608,594,330,295,350
487,104,554,148,799
967,621,476,416,652
543,106,509,219,761
501,110,157,533,236
510,122,130,581,230
475,93,62,526,171
378,142,362,394,401
522,76,75,405,222
506,93,87,492,193
600,93,573,214,624
517,140,146,616,381
353,118,118,464,196
504,404,302,428,338
676,101,63,456,191
559,103,528,158,726
620,551,518,517,682
723,106,625,370,647
532,367,217,198,312
557,115,606,177,669
625,446,307,302,314
382,59,73,491,56
468,84,84,440,204
587,434,307,415,341
657,665,364,350,416
534,476,248,188,318
469,63,51,264,252
533,115,633,286,665
425,52,77,274,215
602,158,128,567,259
423,86,244,407,114
669,449,323,273,498
421,104,401,43,743
474,360,392,410,478
492,96,124,507,282
420,112,76,494,279
557,484,258,196,300
656,127,135,536,308
569,156,166,569,428
494,70,523,188,630
498,71,556,182,620
680,98,581,286,786
436,309,345,401,391
472,121,207,402,199
531,70,145,535,65
445,93,545,203,713
558,83,473,149,600
512,380,264,235,309
486,74,583,135,606
497,75,520,98,751
492,369,335,390,389
524,440,352,365,381
499,314,255,187,282
929,187,153,481,286
715,572,422,454,465
530,167,85,594,245
583,421,242,236,339
545,89,546,221,742
363,186,402,427,417
495,80,462,189,717
494,54,594,188,689
486,69,482,212,554
427,255,318,322,383
470,81,76,607,274
538,59,552,189,540
770,852,352,331,419
498,98,127,565,283
678,422,304,266,335
594,97,105,486,89
472,92,608,242,749
506,81,125,462,112
498,123,161,587,302
432,206,232,399,228
482,346,385,439,405
846,605,440,520,459
441,60,480,183,634
445,123,152,514,256
456,73,13,474,126
669,676,413,308,549
620,134,607,250,761
642,455,297,251,323
532,120,414,68,648
522,73,381,97,612
568,97,565,255,738
992,921,469,519,553
544,93,126,493,253
522,59,485,144,694
831,749,462,520,480
469,193,305,430,342
829,849,366,333,481
500,69,31,577,187
475,82,545,193,642
418,260,257,218,236
567,282,361,240,653
579,100,575,201,777
780,580,510,534,540
546,421,321,280,391
515,424,266,195,271
671,684,420,417,447
445,104,452,178,704
562,85,537,314,754
495,75,497,153,531
815,660,356,332,370
386,79,24,517,223
439,281,384,400,449
475,227,509,392,747
597,124,30,557,234
547,319,398,504,526
827,806,501,339,706
596,71,447,196,699
462,154,587,267,699
540,281,290,367,360
624,564,316,267,348
635,509,370,371,372
