"FS","SS","FL1.LOG","FL2.LOG","FL4.LOG"
377,145,176,481,330
291,115,281,330,217
274,117,614,107,561
356,186,444,69,495
420,170,538,249,485
561,505,239,23,339
802,698,212,496,272
552,160,429,440,482
386,232,314,447,297
368,118,551,159,533
462,186,192,470,202
369,168,213,497,237
713,451,243,497,203
665,663,375,351,371
385,327,413,427,375
702,673,253,338,360
741,762,243,457,249
719,454,92,483,189
508,238,133,352,92
398,208,412,329,299
328,166,552,141,469
368,185,448,168,495
623,470,171,480,128
453,159,438,41,537
407,148,417,427,469
828,652,423,532,452
424,150,524,179,573
744,294,214,423,188
836,605,384,535,438
314,119,519,460,402
467,395,283,470,344
745,364,176,352,1
514,168,342,379,526
233,125,149,377,247
637,329,165,458,148
574,419,232,499,212
286,83,371,177,473
379,102,495,121,325
765,285,260,488,195
536,300,219,479,250
654,304,7,393,162
381,112,466,118,499
403,134,416,196,389
299,107,9,490,252
901,488,167,533,319
307,86,556,293,397
373,119,528,55,546
687,402,133,452,102
399,127,441,170,545
494,352,247,491,233
831,412,242,351,157
544,455,255,387,267
276,180,412,14,492
740,306,250,318,234
426,208,446,148,453
684,323,272,429,89
534,225,205,392,18
758,431,215,381,187
299,92,486,252,482
343,119,413,416,419
429,125,391,211,434
924,433,309,594,403
543,443,422,534,341
454,100,418,183,383
392,148,356,142,545
239,47,313,359,287
313,120,443,68,484
540,148,508,63,371
708,354,239,519,284
461,386,183,363,230
976,412,306,522,348
330,115,459,376,515
303,162,425,299,379
810,415,188,467,193
966,824,153,328,290
420,115,511,303,565
730,346,475,120,436
397,155,345,151,406
521,387,186,277,120
700,485,201,373,147
274,89,465,199,430
435,230,360,5,418
874,580,325,584,281
769,304,168,400,195
374,87,386,394,409
630,455,313,325,272
611,321,88,409,158
289,139,446,265,440
508,239,148,418,168
338,147,497,63,409
717,339,162,477,224
447,273,454,299,397
325,111,502,258,550
501,167,530,10,494
326,245,467,226,434
380,172,612,182,575
600,276,167,488,186
785,561,264,366,83
337,103,446,303,476
695,674,140,465,318
355,192,588,207,487
752,747,318,141,96
521,400,255,295,76
325,311,514,33,513
316,119,339,108,457
335,142,260,86,507
571,332,176,476,277
746,433,202,400,159
676,384,207,405,181
325,119,479,76,291
547,413,235,342,100
898,382,161,485,312
866,779,367,168,404
855,528,74,446,18
484,189,422,131,512
602,212,258,508,130
629,275,268,417,292
725,315,195,345,211
919,838,336,380,283
567,335,320,408,409
346,137,374,77,392
636,433,187,375,272
641,455,294,419,320
316,78,338,282,417
373,198,490,230,511
868,367,201,436,258
386,141,536,191,517
329,105,175,240,393
965,739,263,482,155
317,77,443,163,293
269,73,491,198,405
310,70,276,210,443
618,435,240,490,277
628,322,247,453,246
344,125,303,390,435
672,449,179,444,176
622,375,175,483,296
673,405,268,332,23
561,382,163,319,105
401,135,236,63,534
315,111,549,106,621
872,564,286,456,183
558,301,61,436,40
687,276,216,436,180
245,101,518,213,487
562,305,193,303,66
708,277,181,443,215
707,525,245,516,275
601,318,244,383,268
684,359,232,301,117
387,219,442,170,406
264,136,379,216,335
428,193,445,164,427
823,587,209,409,180
522,279,311,109,418
336,201,290,335,169
816,482,178,383,97
866,363,179,431,11
604,311,277,423,296
346,125,400,164,509
963,730,321,465,280
438,305,84,510,245
967,413,243,397,216
399,158,412,251,360
783,518,247,233,203
389,143,411,404,409
548,324,307,385,84
745,577,227,426,152
351,243,412,88,273
498,279,167,415,75
340,105,188,336,301
439,100,501,68,468
756,229,147,408,100
1022,865,649,540,601
826,466,58,422,188
666,237,196,373,323
293,249,464,189,522
373,155,566,145,513
326,272,354,319,370
344,144,21,437,208
411,117,543,211,350
354,136,409,52,476
366,112,178,420,376
317,121,225,256,425
385,134,550,398,267
470,316,223,512,262
282,99,465,223,461
338,105,512,280,473
356,118,131,286,331
546,229,221,450,212
700,473,274,543,246
545,494,79,420,72
374,175,345,135,383
376,139,535,292,479
747,597,226,382,131
319,69,114,380,369
314,67,403,252,409
380,122,189,120,463
658,508,214,467,251
748,165,77,403,135
323,92,354,315,451
390,183,555,168,498
353,109,288,297,316
390,120,539,210,496
781,352,225,358,151
283,90,562,147,473
757,590,227,399,262
811,406,189,354,137
288,142,417,246,407
584,174,120,408,76
287,115,71,450,153
495,287,475,262,413
770,388,334,433,356
336,92,296,300,368
411,133,500,28,448
712,269,508,302,520
261,94,508,338,388
774,375,209,511,254
433,83,518,270,370
943,684,280,471,271
434,98,583,70,440
331,99,428,212,451
566,339,245,408,274
845,761,317,409,297
429,201,466,210,508
370,158,253,184,392
259,96,515,198,464
500,162,461,44,499
346,96,355,152,395
634,126,505,316,505
665,428,258,425,212
400,146,416,381,438
383,138,382,397,389
832,648,291,505,288
227,89,127,6,14
721,341,101,493,260
875,733,306,538,212
448,147,500,323,410
706,349,196,391,258
383,180,490,245,461
284,58,414,366,380
589,380,211,425,198
300,83,434,370,384
330,199,480,426,427
313,121,257,353,237
360,149,567,366,422
414,202,515,352,503
556,548,201,342,122
483,424,394,259,322
304,71,213,381,182
814,695,274,512,190
455,175,492,119,482
548,256,215,465,187
747,353,660,369,455
616,382,220,397,189
477,219,220,439,279
351,113,348,281,519
387,193,396,402,307
296,145,477,122,521
633,603,199,189,268
471,409,260,499,185
665,303,245,425,274
556,163,185,204,268
337,81,479,211,482
357,178,545,113,466
640,610,309,502,358
707,443,243,360,158
307,84,338,63,378
850,704,226,495,89
731,379,246,481,134
654,361,140,484,260
814,545,242,478,65
301,111,474,169,536
355,187,319,360,308
700,380,92,399,135
325,83,356,356,276
670,303,92,320,190
648,508,200,419,171
921,498,290,399,219
703,429,179,434,238
354,274,403,432,351
417,121,447,160,525
282,156,486,248,325
617,553,234,255,210
662,333,170,511,244
584,375,40,367,242
498,160,565,87,400
849,507,256,457,338
550,334,179,347,215
584,446,194,503,215
376,235,455,166,445
330,207,360,385,417
630,820,174,133,132
540,544,312,366,171
885,470,250,433,192
588,442,148,362,261
402,156,401,376,302
331,173,504,116,493
937,521,281,384,195
582,592,338,339,246
1017,531,290,564,274
829,484,245,395,237
699,469,296,362,209
392,368,455,199,474
379,125,221,326,334
377,148,241,276,212
661,356,13,481,231
661,335,230,253,92
725,351,602,192,318
407,184,601,260,489
276,68,412,213,349
337,116,222,248,426
389,181,448,52,521
317,136,520,320,384
604,282,245,349,152
588,383,302,577,204
770,486,225,446,232
529,312,158,440,199
361,179,459,424,340
221,107,469,359,378
909,455,302,303,247
319,117,521,248,499
523,389,104,537,131
842,361,157,428,249
508,286,501,405,409
325,116,539,85,477
632,208,152,397,124
275,143,247,448,417
390,172,551,436,352
930,683,225,513,283
971,397,229,393,169
307,230,451,315,433
387,232,372,424,314
350,190,285,422,432
619,688,188,417,194
369,160,453,307,257
702,267,208,405,242
340,176,354,251,421
317,325,266,150,113
717,490,468,605,451
548,163,561,236,557
671,382,179,4,137
294,111,428,56,575
713,336,154,489,66
480,338,446,177,519
712,347,250,401,240
640,553,258,460,160
382,216,456,129,479
669,414,182,414,206
761,613,278,452,253
630,470,249,365,292
259,100,506,173,476
617,324,254,515,215
744,566,175,352,307
293,63,334,436,416
324,92,450,22,275
443,189,564,182,397
917,557,254,384,106
405,107,445,393,400
338,134,395,279,231
675,215,549,67,527
327,160,330,353,273
424,191,431,387,315
418,408,389,414,204
703,438,225,352,201
340,134,402,220,343
603,405,237,314,190
629,317,109,479,72
367,98,367,111,429
356,172,509,106,413
672,438,284,515,337
526,397,194,356,152
847,468,241,367,288
792,450,186,455,164
1009,614,306,440,170
348,206,266,371,220
717,286,176,438,130
463,406,265,488,256
444,150,515,158,485
320,91,548,67,407
291,101,543,75,464
284,81,474,165,364
382,143,14,445,182
332,200,286,124,323
721,332,295,489,252
761,439,224,173,193
771,411,168,495,180
271,34,309,340,382
413,153,612,125,416
417,215,554,455,510
660,363,228,429,265
348,167,374,411,244
246,119,494,72,558
330,110,265,312,273
380,83,279,111,397
678,301,166,423,230
386,209,367,449,328
491,369,212,451,343
329,128,258,436,235
650,501,255,403,241
918,635,446,194,382
802,861,309,375,254
416,275,440,433,321
629,292,9,475,232
404,211,431,347,273
688,760,271,392,197
739,455,272,436,158
790,406,247,405,297
688,424,340,133,485
336,152,505,318,443
566,195,434,212,439
470,332,240,507,324
581,270,31,346,233
333,149,285,312,68
360,104,311,201,389
387,159,223,388,280
347,161,84,63,286
322,237,390,403,113
657,271,158,374,277
274,73,417,72,376
343,104,446,306,404
813,318,222,542,283
282,70,260,170,328
723,450,302,340,299
944,519,277,587,359
839,482,280,525,323
595,218,232,328,79
736,379,217,428,31
697,457,272,367,236
375,226,329,322,242
332,156,337,340,197
376,99,432,303,511
572,269,238,471,161
244,170,242,394,403
666,445,202,418,240
339,274,310,451,302
320,188,392,95,425
345,194,291,353,93
742,344,203,510,236
610,192,140,316,30
367,79,431,198,351
559,229,200,490,322
345,176,452,29,512
288,107,256,331,362
230,92,168,157,416
500,193,583,72,529
821,547,297,341,300
383,111,445,60,517
532,343,340,297,302
359,205,509,257,563
254,101,392,205,377
444,176,386,460,414
385,97,509,262,358
501,463,303,338,183
799,337,211,434,292
644,405,36,418,75
582,703,247,14,313
466,183,222,520,272
581,316,234,479,195
325,104,445,122,468
363,122,352,297,322
522,268,103,524,68
357,221,332,292,85
851,230,189,295,195
556,376,177,440,268
476,152,492,372,174
737,354,248,326,239
768,312,185,371,157
766,443,269,175,156
562,349,198,431,240
667,279,141,399,249
318,49,64,292,113
370,153,476,362,530
652,581,424,594,486
652,293,235,305,104
614,452,298,423,254
743,401,275,484,359
448,422,353,317,177
348,112,487,210,396
943,704,208,391,252
377,147,566,108,523
314,116,381,32,387
415,129,501,362,567
324,159,522,100,393
370,92,535,73,501
772,446,252,334,276
504,455,186,146,122
293,123,511,341,549
421,146,391,415,442
721,493,274,406,199
575,406,357,519,460
795,334,242,359,125
467,139,120,418,37
919,351,223,306,193
861,334,248,343,155
641,282,249,203,50
284,113,463,413,433
415,200,524,128,511
355,224,243,449,258
358,116,364,148,492
723,461,199,495,192
294,114,480,115,549
333,128,443,181,450
805,322,165,370,292
723,615,264,485,286
602,264,235,419,244
308,136,330,407,323
508,336,233,430,280
745,333,130,421,29
363,320,481,399,256
657,339,245,283,248
570,263,44,461,210
667,337,203,373,248
350,353,463,402,274
329,140,530,117,502
564,344,90,386,130
308,110,467,344,182
861,266,259,332,223
458,329,490,155,318
892,516,240,323,199
681,503,236,468,228
449,234,472,151,485
250,165,293,105,292
460,182,562,317,580
343,71,442,339,79
619,348,134,447,225
363,198,156,501,306
519,394,241,348,206
333,254,434,235,539
369,172,436,396,444
587,144,241,348,240
899,663,290,469,298
596,376,158,348,81
435,138,474,204,347
342,190,107,496,349
446,239,409,388,286
753,280,237,359,109
312,89,457,343,453
246,87,265,155,247
415,459,248,354,204
333,149,508,372,475
354,237,456,366,439
289,164,338,179,430
434,118,503,194,568
339,71,393,267,220
331,112,101,142,400
391,159,460,166,479
290,110,356,358,346
850,475,231,408,164
616,573,303,500,158
337,94,580,42,453
359,146,444,48,548
524,352,250,293,55
716,276,122,335,182
826,413,191,387,257
630,417,267,457,44
440,220,637,132,448
360,235,438,168,442
326,101,554,219,503
428,203,554,60,491
617,434,604,206,484
262,118,447,295,533
370,141,261,149,50
843,429,236,221,151
678,290,167,416,246
353,77,462,68,398
535,167,197,428,136
345,109,557,164,467
529,219,467,403,152
391,160,328,401,497
450,324,436,326,96
558,358,260,478,252
337,123,494,214,517
755,431,251,355,277
630,414,224,413,248
369,106,246,181,429
524,408,220,502,178
808,402,193,352,78
296,127,376,94,490
871,608,313,573,344
475,297,130,312,146
858,744,282,306,106
694,818,212,426,119
613,278,199,239,228
312,201,436,118,596
418,190,362,27,526
366,126,430,125,395
498,234,162,422,300
298,69,162,355,148
351,132,236,234,467
836,416,200,500,267
397,483,404,369,144
736,291,227,351,314
425,214,440,374,253
906,613,309,519,365
552,360,427,413,213
806,390,154,462,186
625,231,145,349,128
361,227,450,141,508
337,120,272,354,184
725,517,161,425,238
666,299,135,526,290
322,84,372,423,317
778,459,215,353,180
607,306,158,375,279
270,88,281,255,1
596,241,200,372,192
296,171,438,388,222
958,765,285,535,115
358,113,484,73,478
366,143,533,5,494
357,169,469,296,492
364,145,564,319,366
447,242,388,473,336
390,99,524,175,485
831,595,316,432,129
545,513,174,533,342
785,389,302,570,297
438,261,570,98,534
614,252,75,389,2
669,578,266,526,323
507,361,204,459,77
301,134,308,139,526
658,515,245,490,258
713,616,329,381,11
343,116,441,70,435
310,75,449,198,469
575,323,117,249,222
849,382,254,330,92
625,464,215,475,116
752,365,530,439,538
732,478,220,484,254
727,464,196,423,111
281,113,607,19,510
571,228,199,449,189
393,286,389,336,216
807,349,248,368,140
375,180,378,236,358
596,433,338,391,304
539,226,102,149,19
690,554,262,404,261
775,374,191,418,171
756,408,234,489,186
409,110,395,279,454
501,356,204,384,261
377,183,303,34,280
412,354,549,197,543
307,148,315,387,120
665,211,104,305,179
836,516,256,541,352
317,200,393,470,441
426,136,509,222,503
1016,723,289,581,254
519,395,252,445,4
734,489,202,397,10
356,101,269,253,326
297,111,318,269,177
803,524,256,366,155
461,263,115,448,188
574,466,130,217,220
375,117,568,95,399
304,87,192,169,282
464,211,138,227,129
544,228,184,403,202
310,170,475,158,501
779,533,335,273,329
606,379,67,357,129
915,472,188,508,2
995,707,367,538,387
343,117,287,112,369
394,187,539,142,529
346,131,304,298,506
730,308,262,458,326
318,98,431,102,507
932,757,273,534,391
525,151,457,58,438
360,183,454,435,310
765,479,248,401,309
398,244,384,18,409
605,408,245,467,292
803,379,214,397,9
824,589,315,342,254
1022,617,279,331,213
763,294,200,220,85
324,60,277,275,147
859,432,169,361,165
420,176,586,76,537
301,102,476,418,435
271,144,480,156,505
359,148,375,372,320
397,133,456,180,510
356,203,381,375,3
906,323,237,427,233
289,69,214,5,245
894,556,293,581,328
357,103,318,128,398
702,441,230,366,245
275,50,364,104,449
767,388,274,510,263
400,132,369,305,182
833,556,235,418,118
479,213,243,303,265
632,199,478,369,402
337,279,344,380,306
461,204,450,450,362
383,211,404,247,425
474,141,481,283,464
408,404,148,117,42
505,288,216,278,113
548,252,583,146,435
785,381,217,371,176
798,583,281,569,232
371,380,368,260,100
302,105,345,129,405
329,115,382,294,363
646,340,235,405,147
344,140,411,329,511
456,358,147,401,37
538,333,219,371,204
389,236,526,167,433
913,431,315,363,287
566,313,111,409,208
617,274,198,396,153
365,129,472,122,492
791,315,238,461,263
715,380,97,273,159
514,266,120,219,138
419,342,501,355,142
477,185,606,186,516
768,556,268,481,293
716,448,160,372,140
257,108,369,148,468
405,295,484,101,499
528,218,64,372,57
477,459,290,435,223
380,343,352,393,141
610,363,164,386,210
949,603,291,442,193
433,117,466,221,511
318,111,418,302,437
527,289,596,127,532
429,363,158,550,263
909,346,176,442,48
598,286,133,436,188
405,372,312,241,246
581,543,222,447,181
471,284,157,408,258
372,87,400,377,512
289,80,273,417,372
243,98,335,435,336
593,446,211,417,225
241,92,2,345,166
348,124,268,377,461
324,125,264,315,374
466,145,539,7,536
391,306,428,416,259
526,369,197,389,58
526,244,550,203,497
570,203,176,459,201
450,388,256,492,324
867,458,274,300,68
729,291,227,505,326
305,65,318,282,216
663,378,264,559,319
365,147,488,261,426
269,74,475,284,466
757,435,200,497,251
745,283,211,326,269
403,138,347,454,379
497,295,253,511,329
458,140,553,271,332
343,116,535,301,396
979,453,295,364,256
336,164,517,286,344
395,134,489,427,219
329,154,412,128,513
745,517,275,455,249
404,132,352,256,466
307,190,249,274,141
229,124,305,429,392
314,146,280,394,188
964,535,585,457,546
569,449,226,408,187
832,473,293,562,349
350,161,327,442,306
638,589,220,563,113
525,331,278,439,345
307,93,173,131,324
339,147,346,112,440
292,175,414,413,409
467,318,520,426,289
844,451,221,423,265
484,151,501,208,516
386,85,392,205,283
616,350,171,357,225
453,157,350,389,434
324,92,424,103,334
520,513,288,359,268
337,86,403,143,294
342,116,515,419,384
374,315,465,106,513
462,301,277,222,154
873,621,248,487,216
355,380,186,135,175
783,328,269,311,196
688,462,281,321,39
357,147,323,267,232
507,342,33,413,184
553,317,168,463,214
317,98,415,82,455
311,103,432,311,317
478,204,505,392,383
572,276,175,42,257
433,174,492,465,440
351,118,393,264,391
286,50,358,328,106
320,170,398,447,383
467,289,226,459,225
486,98,422,126,375
314,84,428,230,452
331,168,324,394,105
385,358,218,446,1
385,189,253,349,32
586,655,299,179,292
269,85,448,312,57
278,71,364,293,428
677,375,190,437,72
328,174,332,129,427
368,224,292,479,238
318,61,412,273,242
626,382,234,366,265
904,703,394,477,510
248,106,438,379,204
586,180,318,213,185
309,93,135,268,410
877,856,359,511,388
860,519,268,151,198
778,296,179,451,287
709,523,234,336,29
344,85,312,451,378
334,92,431,217,493
449,142,637,137,486
484,297,230,260,213
358,190,218,296,55
506,98,445,370,399
382,87,442,215,424
328,99,307,211,425
436,124,299,314,333
346,155,405,348,362
324,90,204,228,335
780,659,308,446,291
317,109,482,260,491
349,78,446,140,463
253,89,412,414,447
332,115,466,132,508
369,177,326,401,205
596,372,449,401,275
661,254,554,239,458
424,151,398,398,415
468,167,321,256,133
265,125,327,191,428
685,378,192,361,261
346,133,397,303,225
363,120,185,279,481
593,443,7,506,119
348,122,413,403,141
659,444,276,452,341
393,124,300,31,386
745,583,234,491,201
484,204,522,138,470
363,222,369,311,193
317,64,204,384,313
336,101,333,383,388
772,374,315,392,252
364,181,141,292,195
361,221,529,403,445
348,121,420,244,447
386,323,295,309,305
375,163,526,12,485
323,60,333,388,337
339,99,294,368,466
319,111,506,202,524
625,557,322,208,346
894,281,144,409,50
317,204,363,302,261
684,758,259,338,246
352,210,340,296,192
640,226,212,134,141
776,530,259,354,167
383,364,357,251,140
406,172,390,338,275
714,391,234,383,237
465,214,559,116,495
451,289,469,97,353
338,142,457,77,467
280,127,279,271,309
708,388,230,413,141
405,186,42,232,46
301,74,442,181,407
298,79,336,178,359
270,131,322,404,197
934,580,295,570,374
648,481,255,470,152
690,537,298,463,317
712,548,270,359,196
572,438,378,420,393
400,131,520,184,488
275,143,465,389,380
999,773,346,487,252
534,303,231,449,266
506,311,224,406,114
324,229,248,406,142
298,286,337,464,261
347,150,583,9,496
354,139,343,251,363
296,93,408,351,405
711,467,232,350,46
363,153,472,261,446
456,430,345,386,294
340,124,381,124,346
344,237,338,345,130
361,196,296,275,143
379,163,351,55,450
724,314,191,460,90
431,171,538,126,544
700,445,193,440,238
962,422,199,529,253
327,201,294,365,96
389,141,244,352,294
375,158,567,133,407
376,113,345,346,401
617,653,315,533,350
300,161,455,308,250
618,429,158,146,235
260,175,259,12,522
601,492,448,429,279
343,105,330,359,319
340,254,376,452,344
351,120,514,136,475
575,282,508,238,357
393,233,175,240,213
477,242,570,157,499
275,129,216,288,42
711,379,201,391,53
401,150,472,340,502
341,177,409,258,190
857,734,507,492,421
347,235,441,344,266
383,209,502,19,439
617,327,401,205,382
363,89,337,367,422
680,643,527,497,595
661,322,179,395,138
912,808,267,381,164
410,494,141,409,197
858,551,655,148,571
339,123,404,413,192
912,457,201,433,308
727,468,182,487,165
469,278,257,508,55
374,176,391,388,314
782,600,313,475,271
413,133,472,154,528
707,455,293,475,318
673,239,100,311,211
326,155,390,397,416
558,523,172,363,141
301,250,366,361,220
321,175,536,457,411
349,167,475,226,519
416,284,387,283,107
539,185,537,69,543
870,488,244,414,288
472,95,560,9,462
521,285,180,267,167
788,743,269,290,282
367,99,416,131,359
380,204,500,188,398
743,500,297,406,280
738,460,283,322,242
270,104,363,93,236
391,125,235,356,198
650,421,213,495,155
302,115,505,100,518
359,362,321,378,147
580,248,199,399,238
799,507,225,380,278
717,471,152,430,244
738,594,289,409,267
329,159,267,159,248
594,394,215,326,127
699,333,183,442,151
309,76,60,332,229
546,181,136,249,187
360,130,389,198,494
341,82,413,297,446
557,438,227,490,269
319,151,333,328,143
413,155,492,119,581
319,135,460,330,399
809,578,243,502,255
344,111,435,386,238
348,175,346,369,359
408,252,486,380,291
383,175,392,143,441
648,302,199,442,128
734,270,176,382,197
897,514,405,214,265
398,87,445,359,386
304,90,370,101,492
327,117,329,372,226
889,340,324,391,338
265,171,248,178,44
284,126,384,128,138
356,138,400,48,472
698,468,250,400,153
377,92,359,357,425
839,494,263,471,269
644,734,232,364,151
344,247,592,68,559
652,545,199,424,244
766,559,289,315,190
290,80,270,400,367
372,153,502,243,340
705,289,650,279,358
317,145,512,302,315
494,173,465,215,457
687,830,253,432,194
347,89,376,326,324
355,151,346,357,365
515,434,237,383,307
332,188,377,5,493
351,96,446,180,358
596,416,219,373,222
772,300,595,132,534
917,696,338,487,307
696,562,181,386,246
374,259,273,455,347
798,441,264,468,76
323,158,222,84,413
334,178,550,116,559
512,318,156,262,202
639,384,186,276,56
618,493,192,499,264
420,181,412,331,264
385,81,297,359,53
546,334,141,441,87
679,418,193,386,256
306,109,276,187,165
342,92,343,194,399
355,171,433,127,461
677,258,204,368,190
612,298,141,405,221
410,207,415,402,178
324,136,383,385,339
367,92,466,115,408
682,510,243,502,291
371,132,441,335,333
757,460,232,407,192
975,556,137,506,304
777,317,205,512,280
952,670,307,422,265
372,155,332,70,427
318,80,434,322,357
710,611,49,418,123
303,110,388,346,404
325,178,485,77,378
594,376,287,373,209
865,485,205,464,216
969,543,306,349,319
802,696,413,578,506
865,234,172,438,117
582,411,516,385,283
299,128,593,97,497
354,226,350,431,267
678,311,198,451,248
309,61,370,253,446
478,336,195,446,170
343,218,362,403,241
567,329,55,376,170
351,160,493,420,438
354,147,362,139,458
353,156,388,404,401
344,89,450,51,413
378,121,428,297,399
361,121,278,127,456
307,257,457,432,172
286,290,408,377,255
800,505,277,449,258
319,222,144,206,11
335,147,375,362,354
994,662,230,291,265
435,182,319,299,176
438,107,484,68,470
309,75,261,92,246
451,230,360,159,547
487,301,259,511,206
953,642,269,410,261
499,311,44,348,206
444,250,420,468,423
770,706,389,591,434
310,112,265,67,417
361,116,485,275,331
302,95,343,355,293
457,206,431,112,523
729,362,229,554,190
872,493,187,328,138
695,379,293,248,199
293,127,474,89,511
327,170,304,297,177
594,119,216,180,182
554,328,165,413,249
371,251,489,156,524
381,320,376,392,254
403,166,14,492,186
736,641,325,474,321
826,418,116,235,148
665,568,210,403,198
879,391,281,554,95
510,221,33,311,193
922,522,242,351,285
345,158,396,493,422
802,645,244,385,167
376,121,409,363,391
796,445,208,425,183
399,268,467,155,504
683,362,278,417,316
457,137,265,217,1
337,120,557,122,522
395,250,158,444,178
585,224,187,444,200
579,532,207,486,383
397,126,467,74,470
296,157,259,68,292
409,182,488,116,573
291,71,378,320,395
576,424,208,372,192
656,573,261,391,257
529,228,424,296,433
526,109,478,106,536
