"FS","SS","FL1.LOG","FL2.LOG","FL4.LOG"
684,218,157,400,192
621,408,238,326,152
385,188,222,432,333
579,450,244,401,286
240,174,371,313,286
365,152,267,342,108
568,464,261,292,178
367,143,236,419,5
395,341,163,310,243
583,321,176,367,86
330,117,516,158,391
572,411,205,324,307
419,330,260,440,250
401,209,206,305,126
367,192,101,344,275
469,253,173,401,103
515,351,229,442,59
367,217,169,456,320
429,263,19,448,168
414,182,184,232,237
572,406,263,297,232
620,376,232,428,204
311,185,159,314,127
248,122,137,489,96
555,420,256,487,217
538,259,246,358,98
286,148,422,148,252
492,344,180,342,89
400,216,214,312,248
478,206,58,364,320
537,252,151,441,130
569,353,215,469,212
548,265,84,328,298
423,386,233,422,225
230,139,49,282,132
628,314,256,300,183
780,727,264,555,244
350,173,23,328,304
236,90,112,472,72
532,298,274,169,262
280,178,578,202,479
341,240,4,288,218
315,105,456,232,444
339,265,461,118,420
522,265,133,395,207
345,143,395,23,453
542,286,75,405,116
483,322,105,391,167
433,349,180,376,30
365,322,170,430,60
388,204,245,490,176
434,243,239,443,246
403,147,160,176,205
405,192,223,508,292
474,273,75,492,313
523,423,286,16,236
373,163,239,192,83
495,376,171,130,195
283,216,201,329,183
564,196,220,246,262
423,197,261,447,234
499,382,105,362,225
391,267,245,239,340
337,187,200,209,216
470,292,239,370,120
466,345,135,357,215
371,149,539,150,488
374,163,42,239,181
541,363,241,388,264
576,342,116,337,234
431,226,167,367,232
491,379,184,389,296
730,302,274,411,288
336,211,10,458,182
521,363,192,404,290
467,363,214,336,265
568,276,272,336,165
388,316,204,302,297
413,243,164,310,116
714,563,225,574,195
518,423,262,433,236
304,124,446,85,441
400,180,174,311,303
293,127,56,261,31
465,272,96,302,155
457,337,252,502,145
424,232,236,438,250
539,274,187,344,254
356,270,204,337,217
529,415,75,512,83
702,393,286,374,205
338,141,530,138,497
721,473,151,429,14
375,309,117,376,321
386,235,212,474,260
360,290,165,352,167
414,217,193,350,261
449,354,209,357,79
530,246,121,206,333
375,212,178,398,211
735,545,259,400,250
540,333,234,443,111
431,230,144,313,222
475,288,132,437,316
537,447,53,379,182
301,113,527,65,507
402,254,174,310,164
376,183,197,202,199
278,89,560,34,549
279,141,186,474,132
330,165,567,97,414
417,266,274,561,97
524,426,241,520,158
526,281,122,542,255
431,391,240,298,282
324,204,156,270,106
474,190,189,353,180
478,332,52,427,323
376,168,217,323,309
423,176,181,323,94
296,267,66,375,252
487,430,196,351,92
591,420,216,267,272
529,384,105,306,95
431,185,127,431,85
452,394,259,483,231
408,267,188,429,216
294,92,504,163,493
272,148,204,353,304
243,73,62,424,265
315,148,111,317,115
331,178,187,395,181
390,209,167,478,139
351,150,173,450,183
395,170,197,331,130
629,387,46,348,143
297,129,175,393,178
596,429,233,511,273
519,331,111,267,209
548,276,14,280,210
416,252,29,482,171
378,158,171,390,322
424,469,510,391,511
368,208,81,465,349
472,334,154,168,142
788,611,220,338,294
513,220,171,356,263
555,350,280,384,248
456,260,36,435,191
477,375,149,365,133
785,506,232,398,134
737,588,65,437,245
464,381,194,263,172
268,111,368,104,257
270,113,117,459,236
442,241,178,372,193
381,166,545,149,418
430,381,201,373,205
315,113,212,381,22
392,202,103,275,96
431,158,150,416,33
515,409,6,423,177
360,185,130,209,142
451,190,148,357,277
496,342,106,379,243
862,492,312,458,273
640,214,200,288,250
361,166,176,401,171
780,522,231,380,319
522,302,103,439,185
476,384,246,306,163
282,130,250,512,117
491,295,125,277,227
275,167,117,371,3
489,380,212,445,132
321,125,152,310,172
585,276,284,496,168
525,251,41,403,263
258,150,220,392,65
287,116,122,311,208
501,240,71,323,274
339,107,211,404,264
447,279,117,384,300
229,107,145,434,338
638,446,323,544,147
423,291,244,374,227
559,304,271,465,67
424,370,294,408,312
404,277,212,371,333
576,283,131,311,218
557,318,188,445,258
297,162,178,432,319
454,105,212,349,179
293,130,113,208,293
330,160,216,368,89
596,489,192,409,184
385,290,158,422,206
359,135,110,323,128
324,141,261,401,294
501,253,151,339,214
648,385,185,367,260
527,262,161,392,153
376,162,222,263,271
385,252,109,323,10
406,241,158,272,133
300,111,142,418,80
621,549,248,203,261
362,204,97,408,179
314,142,157,326,217
536,352,137,325,233
622,652,517,412,505
363,192,629,179,408
521,419,202,309,304
608,307,256,425,322
381,325,196,219,244
450,253,10,352,168
510,292,73,305,233
464,240,181,191,310
521,232,176,451,275
337,215,548,268,422
263,158,166,312,199
503,209,246,350,194
438,286,191,318,284
596,347,113,347,229
391,199,127,263,81
352,236,194,433,186
878,410,303,424,135
508,426,240,385,216
595,437,257,375,216
529,259,76,441,269
355,191,151,254,82
375,200,222,288,199
496,327,132,334,191
293,176,361,466,222
402,151,162,319,135
492,294,28,252,73
761,493,232,564,300
918,558,411,345,430
441,301,5,359,180
510,266,200,330,133
423,183,144,360,155
423,214,86,420,231
455,329,202,289,115
429,202,205,275,130
393,307,144,464,295
551,314,207,468,164
487,305,268,459,105
528,257,133,169,69
543,313,331,508,320
316,160,198,375,280
362,209,80,358,44
384,151,37,367,201
677,465,171,304,257
423,236,445,114,410
324,102,232,343,139
397,179,90,422,21
397,205,132,390,149
473,255,210,511,130
323,99,493,61,424
367,315,393,122,438
459,267,225,415,176
678,429,209,395,229
495,307,203,433,150
474,241,157,283,170
326,118,121,363,195
249,148,265,366,215
646,379,101,543,168
570,484,112,449,20
290,111,36,329,196
370,147,195,393,254
418,279,139,282,211
416,272,13,243,208
510,358,169,453,240
749,285,68,438,251
385,227,14,391,271
512,402,257,498,275
621,422,282,515,290
692,601,151,425,146
388,324,151,304,163
444,231,68,368,91
420,175,76,326,81
446,326,251,453,121
731,633,205,462,114
450,221,107,369,240
745,436,200,450,201
348,175,228,401,199
542,289,255,344,30
420,253,153,270,184
356,252,235,349,14
243,89,168,234,284
327,133,49,296,222
403,212,206,260,15
392,287,137,452,333
458,214,107,459,244
499,328,65,380,113
471,222,502,409,457
399,206,139,197,245
435,260,184,275,102
546,636,115,373,277
603,537,226,372,223
601,172,209,517,81
702,510,222,415,82
551,269,200,534,206
542,243,193,472,126
476,254,256,547,99
278,255,454,370,554
410,230,127,473,256
329,122,252,379,114
417,334,197,311,172
515,203,122,461,215
577,328,145,381,103
318,134,99,353,133
364,157,109,439,184
364,219,192,339,136
837,678,221,488,143
446,359,238,385,75
588,311,194,334,253
302,111,57,391,192
933,520,212,349,224
322,98,218,300,183
632,420,202,443,202
636,786,254,404,224
484,266,268,434,269
341,181,199,435,87
339,207,221,210,238
519,216,123,338,189
453,125,243,354,242
341,129,68,410,214
317,124,65,306,125
277,171,222,461,190
581,437,258,314,211
411,237,179,309,147
499,207,106,282,215
422,159,213,443,197
429,189,166,107,220
711,393,246,396,152
471,354,131,521,266
472,282,147,348,218
250,113,114,353,259
759,409,187,447,142
379,219,188,356,146
296,76,485,171,513
353,153,165,301,189
336,134,167,262,196
396,265,167,143,143
376,239,288,445,326
493,225,205,314,176
252,107,295,157,88
469,390,506,391,467
634,287,168,401,271
294,263,117,381,14
535,260,221,459,227
624,366,228,373,280
705,514,279,493,255
357,197,206,332,185
611,323,115,311,198
407,268,101,416,110
426,350,97,402,296
523,249,262,405,215
354,199,137,387,171
500,264,236,448,200
643,282,111,412,179
490,265,157,450,227
362,163,54,354,213
452,246,229,356,33
307,163,82,380,14
485,149,154,392,229
318,189,217,248,294
445,256,284,519,164
601,429,236,505,234
436,227,127,206,304
406,211,145,338,215
647,459,268,440,180
470,280,62,332,17
377,259,115,367,144
378,225,227,510,220
544,364,197,406,247
609,301,253,490,273
428,227,156,401,256
288,98,182,358,134
518,323,253,511,265
439,284,219,364,213
311,107,200,407,190
403,377,244,408,263
557,323,125,454,67
594,325,211,402,203
568,362,177,428,56
511,330,205,394,161
641,359,163,441,139
521,624,216,209,266
396,180,216,396,281
454,264,24,409,160
427,171,230,374,289
572,299,199,335,252
367,159,215,380,269
668,331,127,363,158
463,229,129,191,230
605,421,230,363,24
346,216,73,406,219
632,505,149,481,103
298,196,571,245,425
382,152,205,347,236
376,370,211,356,283
425,290,157,415,207
487,392,97,470,218
436,325,177,338,243
422,326,38,377,197
442,302,192,439,43
522,361,51,376,145
508,294,206,486,249
412,247,140,457,274
359,308,224,235,131
462,447,100,386,303
529,298,195,272,146
648,383,232,481,160
416,202,275,314,213
476,312,175,443,66
578,385,158,397,272
355,192,57,397,128
300,149,482,170,528
415,194,75,355,284
452,260,147,467,200
370,195,173,440,287
426,202,209,509,17
273,114,134,338,285
335,173,247,478,221
578,346,60,519,279
554,249,137,488,214
435,201,261,352,86
532,306,99,209,223
307,91,585,100,500
576,321,163,248,316
630,485,209,377,273
653,385,228,402,233
545,334,182,332,285
414,366,67,285,225
370,229,299,302,198
841,571,210,567,216
257,93,70,365,236
779,392,224,497,207
402,237,160,420,206
407,201,267,474,160
401,246,214,146,310
249,107,278,269,266
290,195,199,388,242
679,451,216,518,68
365,271,71,411,181
490,197,122,323,354
492,324,115,285,183
475,198,253,262,135
632,502,215,465,282
292,133,167,385,167
570,441,188,380,199
656,439,225,414,265
276,160,180,197,17
367,240,16,420,216
360,215,530,7,469
539,383,201,420,122
363,254,118,354,109
495,221,268,324,241
400,186,198,393,218
372,166,180,252,223
441,194,5,427,160
474,377,64,396,49
413,244,219,374,122
798,415,158,493,255
416,227,166,414,151
369,264,104,256,116
714,492,278,372,257
611,473,215,190,107
260,112,204,343,258
323,166,142,461,114
647,412,223,328,261
572,449,146,359,87
319,97,392,80,451
365,190,191,459,312
374,194,199,367,162
540,293,226,538,179
427,317,97,467,113
613,225,159,310,320
316,90,55,412,162
354,114,33,309,313
250,205,26,338,253
308,142,207,115,246
474,117,450,3,471
439,218,45,338,250
247,146,103,377,150
499,290,234,353,118
626,392,208,432,246
488,248,260,450,212
396,330,137,443,223
335,226,178,405,5
567,482,196,372,215
470,197,197,453,216
651,446,257,498,114
346,179,173,422,226
345,199,568,128,447
469,257,243,518,258
346,239,129,357,172
351,260,219,505,188
410,180,141,334,362
422,267,184,312,23
318,141,237,412,55
361,243,200,412,290
335,155,489,117,411
344,198,102,236,78
511,267,223,197,217
586,372,172,437,63
437,246,250,426,267
451,247,129,278,265
376,210,239,460,77
566,423,180,343,208
536,276,91,357,226
547,326,160,486,101
432,266,294,325,168
462,266,172,351,143
399,250,207,353,182
481,254,158,322,271
556,410,61,353,341
424,184,218,454,288
533,324,236,324,266
346,147,112,465,248
402,238,163,404,85
533,472,303,331,181
459,321,263,376,184
467,319,196,498,106
395,285,121,452,59
566,280,15,283,128
560,663,330,248,343
387,210,100,298,233
364,206,156,335,201
527,553,205,386,67
385,347,2,283,41
419,193,217,253,280
551,407,197,447,172
344,297,196,225,205
224,142,255,220,212
571,279,209,482,102
595,249,240,339,75
384,247,131,548,27
860,608,231,459,257
584,432,225,487,250
461,256,277,459,256
425,143,121,413,80
262,120,185,412,186
324,137,190,410,155
666,377,23,557,189
335,148,170,318,89
549,365,223,488,68
373,128,117,361,55
388,324,174,393,253
282,90,121,300,175
473,196,276,404,214
264,98,69,75,235
421,208,191,265,205
470,295,178,370,278
383,203,46,477,230
229,120,237,314,64
365,140,352,271,234
555,442,223,451,220
464,310,118,274,175
287,150,187,368,243
456,252,187,447,199
759,357,210,431,307
423,217,49,470,265
523,288,234,383,150
444,313,186,419,204
477,319,183,399,293
723,354,226,487,74
653,473,255,318,172
270,92,192,188,277
300,126,499,139,460
721,789,237,371,172
718,431,275,410,243
314,180,526,38,479
518,306,216,324,211
710,364,243,390,226
437,328,130,354,255
484,318,207,393,84
432,265,200,487,127
376,211,93,308,87
361,188,232,454,215
655,315,201,301,158
348,142,160,365,277
708,500,270,477,240
505,352,201,418,30
630,389,206,379,288
266,143,255,394,39
305,175,138,135,24
384,216,174,370,138
355,232,133,357,281
510,441,141,416,108
314,159,24,377,4
350,202,178,348,184
529,474,269,452,195
334,128,529,146,400
530,263,56,397,157
694,345,221,424,284
506,192,120,364,260
442,499,152,366,110
754,278,297,374,249
409,234,118,432,123
333,157,398,115,426
346,265,38,427,161
583,345,154,440,33
388,188,272,336,36
305,169,123,364,70
329,208,199,467,72
318,119,421,77,512
556,386,32,400,234
370,221,204,266,255
417,254,182,361,151
347,221,115,152,151
538,353,132,506,190
421,188,222,436,209
510,436,132,451,23
505,213,164,401,94
501,338,153,394,127
364,191,261,338,253
343,172,39,338,100
365,204,186,432,83
649,380,214,449,150
540,252,151,396,290
315,233,166,294,42
423,154,219,328,273
637,334,169,300,274
504,189,222,416,186
362,171,209,378,298
415,231,186,377,307
251,210,370,383,298
248,103,60,413,302
371,196,219,338,273
561,306,277,371,193
414,234,174,462,230
453,299,271,300,336
325,151,130,365,148
478,458,236,399,175
596,251,209,406,100
417,285,142,384,216
602,352,105,381,233
559,307,117,328,276
506,380,6,339,186
341,176,164,424,236
463,373,217,442,56
743,344,170,283,127
398,351,223,441,116
476,263,36,246,161
466,399,75,391,128
348,288,28,376,229
335,120,512,229,366
417,240,157,462,141
286,128,165,328,267
360,162,214,199,148
408,172,235,313,271
434,212,221,374,119
535,327,85,380,164
406,279,176,183,283
394,232,211,282,307
303,131,496,209,468
406,165,224,318,183
469,267,210,390,272
406,302,250,294,350
596,443,269,394,249
504,346,154,506,294
471,283,238,159,286
502,208,111,310,211
553,536,106,348,167
670,188,162,200,213
480,389,217,300,291
461,246,297,386,257
429,268,190,342,198
337,232,124,408,199
653,497,181,344,177
408,212,47,432,40
569,496,211,220,208
259,134,156,334,314
383,155,123,299,40
447,215,52,461,205
405,254,14,390,44
544,372,186,367,125
384,260,120,333,312
480,228,183,453,20
475,258,209,464,277
386,238,317,538,340
460,233,163,336,211
526,351,69,355,231
513,269,207,398,265
460,273,264,337,291
308,203,181,448,101
643,381,301,428,265
438,165,77,415,193
548,210,229,505,79
325,206,570,204,601
430,272,95,254,283
599,354,173,510,237
465,437,95,335,225
468,203,220,287,135
280,154,53,401,141
557,474,148,495,166
449,273,225,397,360
313,192,466,165,322
853,531,262,512,68
381,178,242,350,222
317,197,223,372,56
296,156,93,452,76
556,309,211,366,159
782,583,273,501,141
559,320,167,364,266
453,312,43,454,225
546,360,175,406,294
602,418,233,574,228
901,643,268,486,322
674,554,189,400,284
442,212,222,491,153
414,451,47,456,223
341,174,143,319,313
357,139,204,421,196
351,178,199,213,285
717,467,245,495,139
424,255,191,412,43
336,236,563,143,482
387,193,199,429,218
454,218,245,333,248
311,177,87,374,317
549,352,197,373,295
466,277,155,302,253
606,512,306,497,268
436,335,228,189,219
410,220,213,358,305
341,193,223,329,190
298,141,74,248,239
341,215,210,328,290
464,241,170,522,92
549,331,248,367,240
438,219,199,394,241
535,375,5,386,210
421,339,64,347,235
509,221,255,439,225
400,262,91,425,141
320,144,120,392,41
759,525,268,485,251
477,335,286,489,190
279,157,162,351,135
481,353,112,435,165
521,329,181,337,313
314,171,165,380,33
360,355,515,380,504
671,771,254,383,310
328,170,560,181,508
521,361,210,388,46
524,449,655,247,227
245,102,28,243,97
458,435,292,456,281
581,604,160,473,209
431,356,171,307,225
564,649,119,416,122
625,380,308,547,142
702,434,285,522,169
850,647,247,473,164
526,389,211,337,305
815,485,178,498,199
623,325,278,399,331
301,105,138,33,248
489,225,181,148,133
512,358,242,350,207
478,255,188,331,105
244,136,182,272,159
335,352,253,452,305
581,355,238,401,12
535,395,165,436,349
384,180,200,291,254
348,178,251,330,252
386,239,42,485,231
366,208,56,344,141
310,154,566,70,405
896,477,289,497,133
301,167,70,396,276
386,390,58,399,296
415,184,61,357,219
460,364,232,482,155
538,394,103,288,217
368,278,139,452,157
328,325,245,61,315
741,387,245,470,270
337,281,64,297,153
754,392,245,496,317
523,335,223,407,240
685,416,161,544,251
432,259,208,276,224
325,161,499,93,494
419,291,180,1,291
264,101,515,143,432
301,111,504,73,425
595,274,162,370,81
300,177,211,478,80
527,370,199,443,60
363,161,509,201,449
336,198,172,386,204
763,377,290,287,39
419,279,236,438,349
386,226,187,287,262
525,375,206,373,294
488,370,169,329,330
334,157,584,135,433
618,450,189,545,119
334,202,240,381,100
695,382,270,234,232
337,148,121,292,174
372,286,244,444,203
480,285,179,373,236
289,109,38,32,320
391,201,219,407,178
581,435,219,368,151
471,178,188,282,187
348,214,103,339,260
313,129,133,396,137
217,162,345,333,363
267,113,50,306,209
596,291,216,356,220
288,162,235,310,35
310,154,166,279,327
415,464,302,225,267
588,520,247,466,32
479,362,246,290,194
285,131,142,491,208
493,406,185,323,248
570,468,42,469,263
462,219,23,401,213
748,585,271,449,227
562,381,106,444,251
480,292,68,324,120
478,244,236,438,280
498,380,259,373,80
420,307,61,232,321
326,186,462,226,512
423,200,274,262,261
448,223,240,415,161
290,151,159,375,228
495,336,211,448,259
345,175,73,342,193
507,376,88,417,36
380,168,66,351,65
591,295,220,415,262
384,230,228,365,222
560,406,36,485,209
589,335,194,428,190
539,282,265,447,25
448,258,160,396,252
478,210,149,273,161
665,397,111,446,141
607,422,241,491,113
319,137,176,361,158
634,345,100,440,37
368,205,243,276,333
334,109,433,98,370
466,254,165,312,286
337,143,222,358,81
397,188,179,352,152
289,118,456,78,496
362,194,191,428,215
451,344,246,324,212
345,173,46,306,150
368,188,163,432,234
353,258,75,369,141
384,344,152,397,83
721,559,162,502,213
510,233,149,326,219
325,164,117,444,262
402,351,61,470,261
450,457,252,358,301
335,145,263,355,198
381,275,83,373,165
403,365,229,400,124
347,100,54,455,81
505,294,177,515,248
252,92,188,426,185
350,273,240,293,104
354,140,328,278,350
737,565,227,253,195
736,472,261,422,232
367,167,107,372,180
529,272,135,394,104
437,305,206,420,267
456,195,191,327,221
494,236,136,347,183
325,127,123,263,297
362,231,156,467,208
274,168,66,357,148
561,416,232,622,272
334,263,146,284,248
684,490,194,434,275
389,210,198,309,155
511,515,248,316,215
283,106,494,48,463
720,585,441,527,445
682,395,124,447,212
328,126,506,170,505
457,190,182,375,72
563,330,240,435,118
672,486,274,433,313
572,635,272,200,301
522,472,126,377,279
395,163,116,363,256
482,288,139,323,216
340,159,162,161,208
308,133,250,260,173
469,299,253,488,225
456,251,113,397,214
610,282,201,498,203
693,753,200,235,157
496,233,200,202,202
313,125,208,240,79
474,261,182,410,6
412,233,63,113,138
481,270,210,255,156
465,283,78,517,187
361,199,109,356,241
330,117,181,321,192
312,142,226,247,238
538,351,169,433,1
494,271,225,403,210
341,119,155,317,216
378,154,233,230,174
593,381,277,553,276
328,161,71,40,244
242,101,189,337,36
455,263,155,324,64
342,171,249,461,243
310,131,77,427,92
308,149,42,501,291
351,174,92,297,199
367,193,192,325,318
385,205,210,321,90
715,335,169,320,233
583,272,189,434,223
535,258,199,411,218
541,425,214,401,262
597,295,195,352,320
376,160,243,268,237
270,134,419,209,483
550,454,222,379,116
644,528,334,468,270
438,242,243,382,164
412,181,105,413,157
338,170,180,359,108
549,298,107,404,286
453,370,136,325,279
670,419,183,263,264
510,190,255,299,265
349,95,187,357,224
606,390,295,478,218
580,443,245,326,136
577,242,176,356,161
290,167,181,435,167
600,300,253,348,175
630,551,176,490,179
272,130,79,462,286
437,300,204,327,134
639,343,22,459,87
637,548,83,454,256
330,157,15,92,12
399,280,160,345,245
412,206,174,444,277
437,227,266,396,141
738,438,205,439,297
832,631,143,523,307
327,128,441,76,429
310,140,80,371,100
416,221,189,484,137
749,574,280,398,263
270,141,204,360,276
570,266,242,252,137
392,202,162,450,162
495,359,196,399,256
581,307,226,469,227
385,162,265,512,293
226,146,179,437,264
264,216,172,156,225
318,177,185,278,298
373,123,17,348,72
379,240,117,331,282
528,393,31,348,150
435,281,206,314,258
380,176,185,384,192
398,136,144,342,163
445,171,134,486,171
252,131,51,198,191
467,279,177,448,147
449,306,127,344,6
373,154,138,415,113
366,246,180,364,110
404,265,189,338,275
499,361,125,380,203
289,126,193,124,258
530,274,157,470,295
461,195,154,246,206
407,228,150,542,152
512,251,193,349,218
804,309,254,397,276
602,339,198,301,220
443,164,240,374,178
416,178,103,332,167
427,345,181,380,212
318,167,221,382,257
559,327,82,438,7
854,476,227,317,278
472,185,162,391,216
334,165,228,302,107
378,250,198,499,210
374,132,144,435,305
446,270,21,376,11
387,148,419,156,388
362,204,67,421,274
