"FS","SS","FL1.LOG","FL2.LOG","FL4.LOG"
530,81,123,434,119
362,53,370,222,672
903,728,217,218,211
518,130,443,322,748
534,91,221,480,176
660,232,316,585,148
531,284,225,205,239
372,42,134,262,77
460,366,189,215,263
438,298,355,469,420
577,111,313,548,119
479,178,220,517,188
559,336,279,203,351
360,62,201,470,130
688,140,323,580,269
464,59,189,534,177
507,148,301,527,213
476,116,322,600,328
425,144,424,188,698
891,633,177,134,240
515,434,238,205,336
503,81,452,150,690
495,139,263,541,196
577,144,337,442,189
810,749,434,354,451
571,161,308,488,333
492,157,441,189,739
454,146,457,196,757
432,307,219,186,343
536,187,480,60,740
543,145,274,480,195
548,114,247,538,220
532,147,280,519,133
739,339,110,161,131
480,74,306,489,158
896,267,337,649,365
470,143,487,195,719
499,124,455,110,742
678,140,325,523,323
771,208,437,589,274
565,123,293,542,207
586,152,455,370,721
601,203,372,629,343
859,212,555,341,833
391,94,351,80,739
499,195,289,506,235
610,142,294,555,248
398,166,336,472,201
487,160,274,565,297
755,123,302,518,240
673,151,271,582,131
718,93,302,604,103
487,118,389,309,693
753,230,338,575,181
674,175,282,561,197
686,185,310,561,277
544,115,286,548,226
471,95,478,93,699
484,109,367,323,757
661,110,249,529,204
863,229,398,596,464
400,119,317,548,223
616,85,227,495,218
996,847,245,307,220
681,145,266,558,228
487,169,230,218,240
724,885,444,404,564
629,157,327,569,182
502,115,308,470,121
509,79,407,213,673
592,139,324,591,162
552,159,328,538,165
508,104,396,274,721
627,156,281,528,171
454,223,213,115,195
813,236,326,587,289
629,621,182,181,250
778,408,342,284,377
936,527,177,194,184
560,135,259,464,316
556,105,594,297,660
699,242,282,592,17
621,120,240,570,184
567,120,261,514,226
596,162,315,645,396
729,274,401,666,423
817,578,245,297,236
833,314,388,659,437
524,273,326,340,356
565,519,239,238,407
344,92,175,199,194
486,97,297,467,182
716,303,366,508,420
714,149,268,487,144
734,441,184,167,117
604,157,307,569,226
708,170,305,535,180
409,163,381,154,682
493,114,375,163,712
615,158,302,501,92
628,519,166,139,178
551,124,295,556,295
728,193,297,545,72
439,138,372,579,188
427,101,371,154,744
526,117,328,495,208
854,355,364,639,290
820,267,292,571,166
544,191,346,620,226
421,245,214,181,317
843,863,355,372,458
477,61,405,58,636
515,301,285,249,356
457,153,281,487,134
877,225,310,642,383
769,539,126,103,165
576,165,359,548,202
581,302,208,210,307
816,159,304,556,299
633,125,238,535,136
993,639,230,199,286
604,188,259,529,101
587,105,292,531,206
666,221,328,568,240
866,468,310,312,336
484,170,313,587,248
769,249,366,592,301
924,242,301,592,319
474,84,368,89,645
401,96,73,534,193
524,92,392,469,193
498,91,521,270,670
500,84,365,107,686
652,443,161,122,214
509,225,309,574,237
479,82,202,477,138
509,84,289,524,112
503,73,180,332,209
631,109,309,506,222
458,148,429,23,774
552,231,179,214,242
500,126,409,392,747
907,124,249,532,196
639,414,265,177,268
535,119,294,562,179
563,143,268,558,252
609,114,267,537,108
407,136,324,537,148
498,118,228,497,213
374,49,176,423,200
757,140,296,534,236
394,195,186,188,216
473,182,347,519,263
476,145,255,545,132
434,291,226,193,301
721,437,258,187,303
647,131,302,577,209
430,252,182,100,194
635,134,269,529,285
626,143,299,512,169
689,436,224,124,222
924,662,174,183,208
459,140,114,243,170
576,148,280,502,207
547,507,248,220,305
966,346,363,710,330
550,99,428,206,692
533,197,277,591,112
495,78,191,480,147
562,440,375,288,543
670,172,249,531,236
700,165,276,508,169
442,95,142,471,128
676,211,304,551,307
552,89,258,531,26
865,593,218,222,253
631,223,369,526,265
600,217,103,127,256
409,106,504,382,705
442,119,275,475,263
527,193,324,559,204
513,86,457,88,634
630,162,332,563,109
584,109,242,511,229
477,143,273,551,166
650,147,315,546,175
467,86,224,498,91
722,188,318,528,187
410,88,286,516,113
380,138,213,217,217
625,202,335,540,160
430,67,483,171,632
652,689,156,179,214
634,124,270,570,294
795,399,452,448,740
569,154,310,573,231
557,82,340,163,612
462,231,225,147,312
443,118,605,360,709
725,245,449,219,730
480,111,350,133,710
918,599,214,209,274
826,517,209,207,265
578,128,436,245,705
534,134,409,235,724
744,220,318,571,263
708,338,387,582,473
549,138,240,520,140
531,276,275,213,284
381,185,267,264,366
718,176,321,572,286
744,153,284,532,141
388,174,147,153,194
519,132,432,101,731
779,146,321,581,339
457,130,485,142,746
678,145,300,537,203
531,175,342,571,267
771,535,392,324,388
747,187,335,649,261
692,141,296,569,261
599,198,271,580,302
561,137,259,558,235
387,172,195,117,260
454,101,238,28,683
610,106,297,201,720
630,127,263,540,186
819,346,347,558,255
487,111,345,220,678
614,146,341,478,217
571,86,174,419,164
596,134,274,497,215
601,116,313,483,233
426,147,279,221,688
710,168,283,629,226
695,246,289,513,182
617,114,282,547,217
359,123,266,505,174
471,133,353,556,353
862,207,325,608,318
579,120,294,489,165
593,175,319,412,209
522,128,412,286,778
803,491,382,360,394
459,118,438,298,776
535,93,310,121,648
1003,263,357,638,355
532,85,227,546,125
555,213,296,421,144
701,161,287,564,164
619,112,248,562,187
791,623,142,232,228
745,235,287,672,362
582,127,257,459,149
839,118,252,537,152
648,113,321,428,197
423,251,257,226,374
603,76,216,499,161
973,260,429,567,740
937,353,331,622,251
651,175,269,528,62
417,288,205,129,272
820,217,327,597,300
520,98,198,551,165
977,200,289,573,238
519,92,222,477,186
493,157,114,96,369
464,109,303,499,224
694,215,300,593,286
510,139,436,196,814
480,275,360,338,575
399,114,489,210,625
651,194,300,550,280
507,100,346,137,650
523,227,305,602,298
438,80,468,166,722
454,101,402,71,631
677,453,292,269,313
405,45,268,491,247
539,535,197,174,127
606,164,330,607,303
812,143,256,582,178
915,789,211,232,279
722,146,296,573,223
456,106,257,413,147
675,113,302,525,311
416,104,290,662,158
651,106,256,521,224
464,152,445,344,675
713,146,259,553,233
688,142,313,521,248
695,231,362,687,326
547,230,298,564,202
539,96,283,565,252
383,110,117,592,124
630,209,272,548,186
471,151,323,546,349
504,78,446,50,705
589,146,283,585,238
559,194,332,594,143
658,191,265,557,199
745,153,276,601,228
553,384,271,188,306
512,135,362,181,683
419,171,302,621,292
416,142,378,390,513
748,148,279,583,217
670,469,487,415,406
529,190,299,591,143
736,345,354,660,436
419,109,129,506,114
521,67,466,190,674
621,193,387,542,292
660,154,289,541,254
494,191,355,487,305
715,164,308,628,261
609,155,216,542,171
480,120,467,363,715
603,183,251,524,113
433,114,384,263,722
854,168,286,583,304
473,118,261,1,715
566,181,319,601,191
449,154,272,282,170
465,109,248,484,212
547,122,507,143,721
920,302,338,441,189
833,211,213,362,268
481,70,344,192,683
754,344,151,198,209
546,169,342,622,214
730,631,199,203,141
773,537,409,291,388
520,106,216,498,72
454,163,290,552,206
797,635,183,138,239
560,181,468,66,777
421,101,241,516,164
378,208,180,233,224
869,200,361,592,167
397,46,202,526,196
406,123,272,486,198
512,120,487,384,517
480,117,488,154,729
457,157,284,523,241
527,107,404,305,744
440,63,399,102,634
583,122,581,74,592
775,242,358,496,246
732,581,197,264,233
698,126,295,498,188
592,157,408,257,726
565,167,321,575,283
453,96,154,56,808
699,178,514,395,719
395,90,132,557,200
432,109,450,135,769
660,448,201,212,302
557,172,232,532,49
644,702,402,281,528
495,99,277,564,180
646,109,255,515,241
598,199,308,594,258
524,141,511,235,717
588,140,416,154,742
499,88,365,87,720
504,91,270,498,222
459,301,443,393,499
331,141,223,154,296
519,113,522,91,700
1003,656,202,186,242
460,110,554,46,701
510,301,260,87,299
449,105,556,279,671
457,152,264,516,328
520,141,454,186,651
445,114,360,217,776
337,95,296,538,187
465,345,253,187,279
616,163,310,346,742
603,128,286,559,294
450,134,518,90,745
497,127,648,199,686
583,245,351,631,194
698,149,369,576,397
699,164,254,568,268
991,727,238,249,245
404,66,188,477,200
478,92,633,121,707
614,172,380,572,208
980,592,153,227,233
630,177,296,561,157
852,540,181,184,249
599,143,247,546,247
579,118,481,435,748
524,103,274,132,676
504,196,517,373,695
883,411,412,563,337
679,185,323,260,609
710,125,211,467,121
349,104,244,493,212
408,134,261,553,218
544,86,527,216,682
561,123,201,493,127
433,159,133,102,204
508,126,456,199,754
600,147,236,510,66
518,157,450,329,772
582,183,304,567,250
875,196,338,602,310
575,152,317,535,287
572,465,265,238,277
509,112,258,553,191
907,202,301,532,248
651,235,301,564,295
528,98,509,145,695
559,105,321,530,272
547,130,300,412,217
496,142,398,118,725
570,119,357,463,253
635,111,384,571,245
564,115,221,457,165
944,830,294,264,266
443,147,277,514,236
723,730,376,350,500
557,142,279,557,158
624,132,245,530,186
492,138,280,558,104
901,485,465,438,572
646,159,227,503,132
601,102,296,549,115
881,476,206,162,225
838,150,247,540,214
964,765,165,135,103
424,177,172,169,188
655,129,261,536,247
544,142,568,155,740
832,821,453,445,434
458,116,307,564,274
647,171,258,526,197
645,176,299,519,221
621,126,216,552,192
504,145,292,550,262
565,190,327,530,322
486,77,359,266,698
376,104,470,205,740
456,105,219,500,36
665,272,236,208,241
504,128,515,127,804
731,175,493,253,767
356,88,327,389,393
553,225,330,580,190
526,104,93,271,748
795,158,298,613,135
469,131,289,305,817
482,174,325,601,254
448,202,358,600,296
577,153,292,491,152
493,127,276,569,196
1003,623,189,217,218
772,174,395,517,308
527,167,495,114,767
468,262,233,160,335
709,159,345,556,201
536,116,487,226,725
471,117,251,525,155
541,124,247,543,91
692,221,295,553,174
832,623,202,249,212
478,122,347,235,824
493,77,461,107,730
547,137,289,548,189
498,103,262,535,136
751,239,272,525,255
348,143,81,7,131
795,263,339,643,283
445,126,313,594,203
808,170,306,561,289
377,171,190,119,212
413,192,234,214,285
751,173,298,544,357
367,132,247,169,235
497,149,283,599,186
563,112,245,553,263
791,183,319,548,232
636,315,380,385,344
449,147,473,263,675
465,133,384,205,676
804,217,287,566,227
677,118,239,473,333
751,435,162,79,208
669,245,117,147,145
580,67,198,526,236
527,148,329,100,738
685,168,261,540,174
630,179,295,549,224
467,90,246,569,167
506,89,139,213,213
338,92,202,100,92
667,147,276,601,274
552,139,548,285,673
469,202,191,159,172
790,176,288,471,115
587,82,265,535,182
518,434,334,334,485
865,462,197,185,230
548,164,319,462,219
461,123,267,474,195
519,109,299,458,219
785,597,199,158,156
836,517,168,146,198
748,248,313,579,276
699,158,258,562,178
735,749,508,440,661
456,84,360,129,716
532,116,388,96,705
356,108,334,290,517
576,148,576,387,715
631,124,319,443,241
487,67,298,508,265
541,124,511,348,738
774,109,231,499,220
477,105,221,486,206
423,245,365,417,542
1003,678,183,155,186
435,130,318,495,40
793,485,203,198,120
454,231,241,216,303
355,111,111,111,181
342,121,159,149,192
415,63,437,172,644
811,625,380,323,611
857,200,280,517,157
948,612,197,69,209
473,152,289,568,144
368,93,418,311,727
546,162,592,271,734
956,210,281,568,252
852,405,206,217,212
790,119,282,574,259
860,151,288,590,244
507,107,427,150,750
804,643,202,158,229
559,136,339,533,411
545,147,318,510,262
581,200,385,466,752
497,255,254,231,146
602,189,271,581,322
673,198,381,554,342
595,266,268,181,297
451,73,453,385,722
497,146,392,248,768
378,219,224,177,281
510,119,353,193,713
674,106,326,560,282
667,189,251,544,255
378,108,238,550,49
578,94,302,466,285
544,181,327,485,198
376,134,158,181,277
553,141,331,574,241
493,83,234,482,205
1003,596,161,132,154
932,218,316,609,294
761,589,186,235,257
593,136,297,485,234
621,227,389,287,784
480,112,419,296,719
362,67,287,446,255
462,157,341,514,362
571,174,328,579,247
482,119,469,316,702
457,81,135,494,100
540,131,462,322,767
851,293,379,575,460
378,84,79,477,139
465,75,429,113,655
530,90,226,431,263
563,278,181,108,254
449,103,365,194,764
597,205,508,310,791
554,129,248,531,188
602,135,256,530,241
652,159,322,583,301
547,78,196,448,180
475,75,551,241,749
471,233,213,188,231
750,648,189,192,176
482,107,440,246,669
531,312,316,295,328
520,142,419,209,765
731,169,282,551,275
613,141,203,513,144
390,107,256,219,194
541,101,257,498,169
385,90,106,504,246
927,274,319,595,188
537,120,399,400,653
602,196,316,559,288
726,217,302,586,214
600,145,213,494,181
350,174,252,208,378
522,107,458,244,726
627,125,353,243,684
822,708,199,155,152
782,228,361,586,414
526,356,346,228,269
389,83,231,550,202
545,87,377,276,661
391,127,196,157,198
493,124,300,520,217
587,256,254,184,241
570,162,280,560,332
523,458,250,356,309
968,552,272,288,318
847,386,100,181,97
493,121,291,102,753
585,119,283,553,267
535,216,326,519,224
749,147,300,495,206
625,242,264,571,235
907,714,228,226,219
472,285,228,203,321
593,106,437,317,720
537,147,425,335,727
750,162,346,595,85
747,493,255,212,384
580,147,342,504,275
590,186,338,507,92
537,194,270,167,229
388,229,180,156,154
684,122,257,489,169
581,121,362,309,702
351,167,274,232,467
547,524,291,300,320
613,89,245,570,260
639,106,297,545,184
457,131,379,140,695
769,121,333,577,379
484,290,440,411,389
842,732,162,214,223
647,135,304,556,244
412,87,354,194,723
650,165,283,524,311
863,194,279,590,329
636,131,287,562,234
916,651,417,535,433
537,113,421,223,648
523,140,52,575,239
605,133,550,155,754
521,136,439,285,708
405,136,51,205,129
584,339,306,280,416
537,142,393,287,749
604,118,246,554,177
379,109,501,185,760
840,401,152,117,105
381,165,241,177,189
960,127,281,521,227
662,171,332,496,397
441,113,450,195,744
439,89,323,456,103
482,85,370,173,725
971,524,183,189,104
423,80,234,463,149
454,81,418,61,695
469,85,526,177,759
430,205,230,221,146
470,82,399,314,700
434,101,401,261,687
718,114,264,533,247
538,125,304,528,199
887,538,173,152,178
506,117,363,523,322
556,154,252,542,152
975,372,334,405,297
533,109,547,219,737
474,81,417,210,683
483,332,436,492,608
825,380,167,107,246
538,92,385,236,779
463,104,583,261,727
863,251,398,588,325
835,811,488,467,631
750,151,265,522,167
552,247,326,520,290
561,137,617,428,771
453,115,412,115,769
459,133,455,346,796
925,498,431,633,366
519,120,257,487,56
796,453,165,106,233
498,197,218,186,269
576,110,286,553,150
604,208,299,634,267
741,147,315,553,318
370,74,270,99,713
508,77,464,192,707
639,145,281,442,51
687,289,281,237,308
647,164,305,576,248
481,116,298,521,269
440,58,407,212,661
500,142,227,516,214
826,312,372,458,278
958,602,213,219,272
643,160,340,527,229
504,97,414,19,595
427,249,247,193,317
435,190,161,168,55
630,109,353,498,241
490,225,484,184,125
421,47,183,442,14
460,98,504,228,706
627,119,298,480,188
437,320,212,200,276
664,369,291,174,296
622,129,355,574,243
461,123,368,240,818
735,221,273,248,312
519,126,170,517,141
860,172,255,512,184
367,59,157,462,155
494,137,332,565,241
465,150,477,137,797
609,160,335,569,177
458,161,292,542,172
473,205,348,579,233
489,95,382,140,690
963,710,281,258,320
671,101,285,488,162
618,136,262,540,282
596,115,269,212,234
436,119,161,381,103
489,115,378,234,703
523,166,405,188,724
453,98,307,451,37
358,191,235,331,262
615,132,296,529,193
637,223,329,527,361
459,113,549,241,710
582,140,262,549,156
552,128,229,607,204
590,148,260,563,255
919,694,238,239,244
418,213,352,645,260
808,162,224,548,209
485,115,372,70,734
541,277,260,198,221
870,695,237,303,224
536,119,240,494,120
951,707,183,243,205
369,159,231,197,179
353,134,236,321,63
579,140,286,590,230
526,110,292,555,253
855,175,288,536,328
545,155,299,514,110
617,148,327,567,297
655,159,260,514,194
411,88,486,216,630
472,156,110,566,240
441,80,527,296,751
784,205,277,577,269
381,70,558,152,682
466,84,438,234,645
523,133,543,128,719
680,168,280,573,230
672,189,449,572,190
733,357,417,401,534
511,120,638,365,754
536,354,284,383,341
893,112,262,502,228
496,124,248,294,165
600,105,279,497,187
885,480,152,186,183
781,644,227,168,289
889,558,159,155,314
368,63,268,484,195
454,144,459,415,631
485,103,418,230,692
617,123,235,510,147
492,110,296,553,266
491,93,309,558,310
739,167,304,546,288
552,160,170,186,329
520,191,513,268,747
639,135,224,496,235
772,131,230,532,46
421,85,600,242,694
428,258,343,265,479
637,129,198,543,168
670,208,334,600,390
428,274,189,104,163
441,126,416,217,725
569,266,268,541,265
527,125,269,532,163
786,674,208,382,314
450,139,237,505,222
862,209,349,519,250
827,158,262,536,158
462,109,299,520,171
557,97,432,468,698
536,166,344,547,256
496,78,386,289,699
445,167,295,517,269
530,137,259,488,221
731,316,146,134,117
484,129,471,281,750
499,119,494,402,716
758,111,253,465,178
483,127,467,175,707
492,103,241,472,133
520,140,268,390,160
838,180,307,520,214
505,103,245,491,144
568,118,237,496,175
452,245,231,180,283
684,152,296,563,320
379,191,230,181,287
1001,574,168,150,244
474,63,239,465,135
580,128,319,534,149
460,129,409,466,826
500,92,344,9,695
448,198,229,219,150
854,425,164,104,227
669,185,333,514,246
480,111,344,268,757
546,143,324,563,360
488,151,320,550,232
473,133,109,499,159
456,290,175,284,152
474,84,304,309,638
651,146,216,534,217
522,111,93,144,705
459,132,441,74,742
529,111,439,460,782
518,195,513,302,759
825,610,149,200,221
403,141,280,506,258
608,184,300,557,249
656,149,313,580,258
453,105,288,501,180
546,320,362,231,306
686,171,243,533,256
562,339,207,202,273
441,64,575,206,722
425,131,235,202,198
373,198,311,325,345
416,122,310,198,715
557,244,300,529,222
708,221,374,612,330
477,76,311,197,583
777,181,298,599,286
934,502,203,142,213
437,89,203,469,166
448,150,278,566,293
511,111,457,397,751
546,129,344,521,428
363,102,337,252,509
351,103,261,243,280
601,112,260,574,131
705,223,395,553,277
905,323,339,629,314
691,385,315,301,318
351,57,236,520,174
463,155,277,470,93
742,181,255,562,292
449,129,368,522,295
426,118,283,532,21
472,134,306,523,303
826,494,346,319,350
461,103,366,250,685
557,187,311,458,26
477,114,459,346,698
418,87,399,309,724
533,141,395,338,788
381,84,60,517,183
407,67,217,473,161
594,156,352,517,128
462,157,282,470,196
592,107,298,502,188
961,595,175,159,212
633,114,341,547,277
589,223,400,134,788
657,144,293,458,302
736,153,243,506,115
414,52,182,465,201
473,176,159,555,244
487,178,116,139,182
741,250,314,531,186
526,144,477,172,790
473,101,86,493,175
472,88,236,570,205
872,226,326,562,278
462,110,214,477,136
497,96,246,472,42
578,125,261,464,160
428,141,489,310,814
493,102,429,119,667
640,225,241,204,203
903,545,188,196,189
856,188,258,542,220
638,129,245,515,207
582,121,452,397,696
600,158,327,505,249
512,208,324,606,296
380,68,536,269,657
630,165,511,212,805
603,221,284,489,234
369,209,226,258,349
491,93,486,57,732
797,572,210,181,214
600,150,297,508,124
594,121,475,294,707
395,249,246,197,279
838,167,351,600,198
572,122,414,243,740
767,623,211,139,291
409,123,311,317,348
583,171,296,570,265
608,140,260,485,158
460,290,205,172,288
562,152,189,524,232
915,602,178,138,223
676,159,274,556,93
635,132,278,539,258
668,395,318,264,311
979,485,201,91,274
715,305,336,474,312
613,147,257,519,158
892,182,306,556,217
507,169,438,284,677
428,321,382,364,553
457,79,542,180,689
453,333,295,183,472
468,159,284,573,196
475,121,431,99,705
406,71,7,542,176
558,140,289,413,204
473,84,232,468,117
789,233,588,298,672
462,148,556,208,766
435,141,350,260,542
450,101,472,144,707
447,54,533,114,724
712,157,242,547,197
513,94,207,513,182
571,89,228,524,250
525,128,284,548,183
879,229,348,579,297
468,75,256,509,161
873,159,302,527,254
443,94,379,63,718
481,189,332,585,296
529,135,279,586,210
417,51,252,157,638
570,148,313,510,223
691,275,231,263,243
367,137,193,156,337
900,186,365,607,159
417,219,282,205,256
632,198,271,592,347
577,135,336,481,231
433,183,340,416,247
679,127,277,552,231
900,91,273,570,100
480,78,368,322,776
443,87,453,243,747
564,131,185,549,159
581,354,315,439,39
733,218,288,534,236
538,130,310,550,284
340,147,194,151,152
522,89,253,461,162
406,43,169,462,101
489,109,310,195,693
513,107,253,453,54
336,136,167,151,279
468,100,478,165,704
751,266,424,344,780
651,122,304,493,319
556,109,257,541,175
950,321,317,576,49
645,259,322,639,287
485,63,194,306,154
437,94,229,495,175
778,260,349,665,361
613,127,271,501,103
515,431,381,315,464
819,708,245,314,241
753,123,302,510,138
462,166,38,42,129
821,504,188,171,161
378,193,308,256,309
402,64,214,464,168
671,465,224,207,211
796,163,363,531,260
401,138,157,148,216
518,156,273,464,209
426,117,374,212,675
390,180,310,224,238
452,84,445,98,659
389,101,303,586,358
712,241,279,567,231
660,100,283,481,201
512,125,239,559,198
482,59,348,229,687
558,161,340,622,244
615,97,280,550,262
503,137,301,567,256
533,152,251,597,280
414,157,219,434,64
488,122,206,525,196
495,264,237,192,234
675,211,370,555,258
494,85,253,407,159
721,146,284,584,213
523,118,206,478,86
566,272,347,442,290
514,120,272,504,134
496,178,292,532,210
494,92,362,249,715
723,212,332,627,511
430,126,539,332,723
598,150,244,534,189
516,101,353,201,676
635,204,336,608,248
563,124,317,538,154
498,105,270,498,142
495,150,442,342,813
457,282,206,178,239
453,142,329,603,247
560,211,321,370,743
570,206,279,564,215
605,168,337,598,290
524,121,420,318,749
678,176,324,451,202
364,96,404,335,723
718,197,284,507,216
585,143,353,404,746
426,93,363,123,711
575,143,269,522,206
491,64,208,230,215
806,512,183,164,228
540,115,268,554,45
640,129,334,551,223
591,132,314,213,696
582,161,286,548,209
367,182,248,500,63
695,160,274,590,235
485,153,478,310,781
810,493,210,236,241
465,334,341,315,494
365,165,227,214,274
508,132,300,506,166
857,456,135,101,217
622,159,311,508,198
719,152,281,601,317
568,157,288,505,217
576,125,557,244,689
483,334,305,252,311
412,213,243,217,261
517,112,263,466,198
493,152,415,169,662
498,110,506,232,706
982,289,301,606,240
423,77,406,212,590
654,174,388,647,366
893,199,313,561,195
553,422,344,286,446
465,106,395,247,752
942,224,304,636,269
772,192,160,534,79
612,172,388,304,658
477,105,604,143,719
575,142,500,82,779
422,131,305,555,359
385,83,524,291,734
426,146,421,265,637
730,191,268,570,143
848,529,197,237,252
489,88,396,249,736
691,171,222,516,149
723,205,330,569,288
769,263,316,579,279
525,137,222,554,140
743,190,315,600,230
415,85,292,499,258
472,318,379,107,333
400,146,449,281,808
821,241,258,585,302
371,85,381,243,675
386,51,156,279,138
541,463,417,351,362
877,687,190,225,224
462,237,219,195,284
414,94,444,125,706
593,115,267,489,133
504,139,363,267,723
650,185,238,583,236
483,73,409,312,708
557,91,408,242,668
771,249,390,537,298
693,87,250,529,260
730,150,241,581,189
452,103,327,277,656
690,194,299,554,112
680,462,252,261,277
818,416,152,191,175
540,118,419,285,676
574,597,233,266,395
412,140,377,186,707
654,218,257,606,209
534,169,512,317,776
477,109,455,180,703
607,176,399,621,328
744,200,328,569,280
770,124,236,523,164
551,219,341,605,364
485,349,192,173,226
537,189,421,364,713
399,198,134,146,211
670,164,290,556,278
521,221,306,523,176
497,130,514,326,773
666,156,312,546,210
759,209,299,561,222
395,77,287,242,666
527,177,254,503,55
445,111,471,131,786
828,186,274,432,199
827,440,161,141,172
499,111,553,334,777
573,150,354,502,245
452,96,236,531,141
433,141,271,500,166
609,201,318,613,240
659,122,265,514,240
547,152,489,193,798
627,517,296,241,354
700,264,427,497,258
412,98,409,35,814
598,134,423,180,657
612,257,273,237,259
430,92,275,405,214
449,106,282,530,162
857,204,339,546,191
393,96,369,271,749
857,188,334,504,209
1017,742,177,146,197
574,228,347,564,150
489,76,380,254,652
969,452,249,414,240
647,165,349,530,223
946,857,360,384,407
487,133,516,306,806
577,173,256,555,160
705,164,326,429,186
604,635,187,194,198
588,202,312,571,293
749,229,388,486,245
479,76,211,540,200
426,96,528,223,670
631,113,241,546,269
401,112,359,174,728
601,138,451,196,754
421,97,244,504,113
458,118,290,533,283
582,191,316,527,283
431,76,271,334,185
615,175,284,393,180
510,275,250,146,206
491,109,480,9,673
679,171,262,530,193
466,214,292,594,196
445,98,491,203,636
439,124,238,506,111
361,113,361,242,702
457,198,220,176,123
404,158,141,148,430
845,542,173,134,200
427,75,229,493,181
547,125,261,534,106
477,138,390,227,782
642,123,306,499,198
519,125,384,364,746
843,166,239,495,122
631,91,309,507,161
486,179,307,559,281
687,143,299,547,230
382,47,195,253,34
687,342,172,175,139
883,119,303,559,287
409,196,264,178,278
535,172,294,526,109
498,105,241,482,46
532,101,274,398,203
561,133,300,563,242
457,129,234,534,265
568,157,321,561,330
376,126,272,256,342
431,101,420,458,685
622,160,440,391,697
769,147,272,571,279
607,166,303,593,219
700,136,334,588,305
748,245,334,465,223
409,87,558,84,745
431,94,392,220,684
443,102,317,528,91
508,98,260,562,111
396,79,310,523,136
489,99,287,477,230
757,234,360,15,780
452,90,240,457,48
429,137,264,445,136
743,295,339,564,215
477,122,281,484,192
582,165,430,563,243
584,161,111,248,122
883,360,380,446,390
620,119,426,314,712
521,93,292,76,683
409,102,567,120,716
930,142,293,586,230
590,133,318,571,136
455,98,62,545,221
932,641,218,227,280
921,311,616,606,771
476,301,221,322,244
469,131,391,323,703
551,88,409,127,650
503,143,304,521,115
366,83,532,123,542
564,165,110,145,158
461,135,295,557,115
633,177,439,352,783
570,160,259,539,155
472,98,413,289,629
383,187,219,146,254
869,685,330,443,383
414,101,282,532,183
707,186,303,581,285
426,65,218,477,89
422,277,260,214,337
384,75,398,245,758
442,150,424,124,803
512,98,423,288,737
656,146,463,217,768
559,134,345,514,242
619,385,310,292,305
545,145,218,539,179
828,644,201,202,223
620,85,236,475,210
679,135,313,551,209
583,70,225,479,110
486,90,306,525,255
659,110,216,498,122
853,658,190,107,272
717,172,375,599,274
472,107,274,59,752
485,129,438,266,802
789,256,382,530,279
504,283,210,183,266
687,224,335,313,204
524,207,311,227,466
