"FS","SS","FL1.LOG","FL2.LOG","FL4.LOG"
568,104,78,646,200
473,295,663,527,795
515,125,96,618,224
373,72,93,585,237
474,105,438,171,658
478,86,75,493,148
434,60,511,61,644
459,81,108,546,217
563,141,79,596,131
418,76,214,408,154
520,75,485,47,682
575,134,184,669,311
525,108,219,531,190
705,227,219,634,299
418,123,523,33,792
587,151,91,555,280
409,105,436,209,649
627,150,89,665,98
572,107,155,569,154
439,103,67,497,87
333,106,143,610,229
436,70,124,542,202
351,51,565,35,690
398,72,98,527,153
444,69,182,499,193
623,240,180,644,311
463,67,42,546,164
403,139,186,636,461
494,78,523,212,658
552,170,85,591,146
583,116,248,252,252
396,65,327,501,115
357,132,193,206,268
389,90,517,290,684
428,75,563,181,684
471,138,445,205,726
513,349,287,205,375
476,102,636,349,694
483,54,485,141,655
457,112,97,597,226
397,85,423,488,172
384,84,606,336,665
449,112,431,524,674
410,62,186,533,198
587,135,169,640,59
402,48,568,179,656
393,53,79,526,33
615,108,129,566,246
302,140,266,266,365
483,73,85,539,89
615,503,430,632,628
637,155,106,571,112
422,79,538,209,755
478,79,515,207,730
389,215,566,429,787
654,157,135,609,227
805,272,95,788,395
435,69,216,528,194
407,72,311,536,64
832,770,476,691,731
421,110,107,575,140
434,82,127,526,98
566,126,71,474,164
409,114,58,644,245
690,206,108,442,108
414,56,202,536,132
378,93,98,595,219
780,365,272,456,423
499,126,96,572,129
562,129,514,475,719
396,57,78,429,163
418,69,269,534,168
672,190,109,665,278
580,167,114,566,270
416,60,139,475,53
411,76,117,489,89
441,57,128,464,76
440,63,520,167,716
377,39,31,525,115
828,719,607,630,733
547,144,168,637,281
432,76,84,531,246
400,72,94,468,114
385,65,292,485,139
634,185,81,710,316
612,183,440,330,769
396,51,82,499,86
416,52,206,480,26
428,90,124,562,254
423,88,236,524,64
416,74,308,467,205
435,72,375,405,231
464,72,42,548,144
402,77,198,523,208
641,192,209,672,371
492,89,537,415,753
448,91,484,61,791
572,187,113,595,162
400,61,329,555,91
478,190,129,637,247
801,707,316,481,449
449,63,160,548,317
636,122,586,259,597
609,94,26,559,283
737,162,157,564,227
553,162,70,658,219
359,129,151,175,83
402,59,195,477,157
988,420,241,813,491
329,79,100,558,192
592,157,120,591,174
674,141,152,651,333
767,616,524,661,755
298,48,434,72,606
391,70,314,501,215
449,70,159,498,139
669,155,155,606,255
518,100,72,566,246
446,47,136,551,140
388,88,157,609,205
439,78,101,582,217
616,134,74,659,306
768,144,106,674,158
557,129,50,570,249
485,86,436,161,557
528,89,124,528,227
396,73,505,58,688
520,91,162,562,155
686,200,62,612,198
454,55,536,78,698
425,59,234,407,50
411,80,298,436,164
400,74,154,576,112
815,215,147,638,322
396,95,422,264,683
687,118,65,588,248
536,124,97,493,197
408,46,511,133,664
404,56,86,515,63
564,142,107,576,178
443,128,127,629,215
461,100,67,508,159
546,154,154,626,225
555,398,332,433,437
633,149,112,577,282
1006,237,181,762,429
449,76,534,131,693
814,126,391,588,273
575,135,124,630,267
377,100,460,260,748
554,128,95,566,165
573,119,100,548,213
858,482,141,180,167
486,69,188,495,201
468,76,68,586,232
398,72,410,114,698
465,103,37,449,91
554,86,22,566,224
374,62,198,461,200
451,55,494,166,634
587,115,189,580,313
498,155,54,673,245
579,170,178,603,280
430,80,484,282,682
463,67,247,465,152
458,76,356,99,601
652,139,163,576,292
420,81,157,507,161
715,170,63,608,127
337,170,380,629,562
422,92,202,486,153
395,93,432,46,546
470,123,30,574,199
417,61,286,538,99
532,284,28,631,173
427,69,192,552,184
373,109,68,239,156
507,106,71,629,146
462,88,112,558,159
602,171,114,720,290
452,110,139,532,207
312,136,103,658,244
608,202,139,646,254
438,82,266,585,106
376,52,129,489,211
441,101,258,479,124
367,54,511,207,617
401,125,82,595,226
394,53,543,201,672
635,99,52,588,247
369,49,454,176,702
490,86,642,228,689
467,57,243,528,162
740,163,153,598,186
421,89,149,486,159
542,120,92,635,254
417,68,188,525,265
468,131,80,667,300
475,72,476,167,636
407,128,95,614,273
606,208,133,706,335
534,122,527,213,676
394,73,539,85,682
544,133,109,592,251
420,55,185,503,72
644,177,196,671,258
394,72,447,65,643
473,142,101,578,167
422,87,404,307,677
614,286,129,728,305
435,56,58,495,44
691,192,99,561,183
567,215,134,613,353
461,67,86,414,115
584,408,384,352,404
546,144,155,610,299
405,108,104,686,361
417,94,283,403,375
553,254,294,273,386
366,77,497,202,746
436,91,98,565,213
418,111,599,223,722
705,336,144,799,409
448,59,259,475,122
584,105,181,570,242
430,58,323,439,180
482,88,34,571,247
738,98,124,484,53
488,89,463,188,694
337,62,304,548,236
461,88,78,525,99
539,90,89,608,245
645,143,22,576,205
485,84,410,213,700
383,249,227,593,356
567,123,118,591,253
539,143,109,556,334
445,102,93,495,61
432,92,74,610,219
575,163,120,641,260
441,65,428,117,664
300,125,188,680,281
386,69,9,588,115
426,51,189,528,415
501,79,423,325,665
474,76,350,214,718
513,80,478,171,739
475,56,482,32,693
478,104,127,579,175
526,113,96,610,205
573,194,138,669,253
311,52,570,122,652
428,138,140,617,255
371,48,377,439,108
430,106,24,615,283
366,192,289,602,377
450,81,38,556,154
484,81,271,468,169
510,144,293,112,688
671,122,147,562,248
336,41,360,61,663
473,101,92,519,134
524,103,154,516,184
703,404,418,522,592
435,60,61,516,81
489,145,117,596,270
559,102,378,92,731
1006,694,339,258,380
506,207,135,503,151
413,54,518,204,659
543,108,120,533,189
435,94,441,151,705
425,61,28,509,103
718,113,122,590,304
598,141,160,432,233
458,71,626,184,687
450,154,100,607,234
501,95,484,193,656
417,86,294,516,163
407,154,46,684,285
498,111,561,302,659
815,550,598,601,823
490,120,141,545,259
554,144,123,656,292
406,77,108,525,209
469,102,75,519,186
391,47,197,502,171
399,62,63,461,109
479,107,65,595,242
430,58,73,483,83
775,162,164,693,274
491,149,82,679,356
424,76,537,270,754
558,98,90,530,177
497,92,489,216,677
364,94,98,111,116
431,77,510,326,695
396,46,171,487,152
501,66,314,320,150
641,413,457,671,698
560,165,410,306,656
546,153,114,628,265
484,101,103,508,221
417,64,307,488,50
313,92,170,561,210
496,129,150,569,292
680,201,144,630,279
327,99,412,518,667
404,59,223,554,175
478,71,600,198,682
746,187,193,699,407
600,141,176,583,248
585,178,208,677,411
505,164,90,658,229
507,100,488,461,670
579,132,297,542,303
552,150,135,609,181
806,190,148,605,334
654,124,85,580,165
504,78,382,270,475
601,141,142,570,172
566,128,76,611,205
511,109,103,567,158
411,63,536,251,672
375,57,446,145,710
407,81,143,529,161
480,73,140,429,123
602,152,66,633,172
424,79,464,85,681
449,182,124,517,226
618,118,153,547,199
442,86,125,566,226
629,128,130,524,186
865,163,159,630,312
510,78,98,529,398
459,89,556,287,658
433,58,270,436,211
484,103,662,73,702
426,89,72,557,203
609,129,86,611,243
510,104,92,656,269
406,60,72,586,92
627,115,113,591,203
415,124,76,593,184
535,137,134,705,282
425,67,114,542,112
426,114,435,353,696
406,59,102,458,136
614,163,138,576,215
362,65,84,565,216
929,231,186,676,362
547,119,124,567,142
916,201,111,676,302
476,147,94,698,292
500,96,217,504,71
413,95,116,544,128
539,129,136,605,233
455,72,460,157,693
361,60,90,425,187
852,272,96,673,360
429,54,212,395,121
668,180,158,654,281
506,135,106,625,207
697,397,332,203,345
465,61,53,515,116
548,267,95,596,265
981,683,194,250,237
546,163,187,583,238
407,43,474,116,632
476,117,107,616,188
409,84,145,545,174
472,315,403,503,647
574,123,87,580,210
417,119,142,638,251
580,138,31,579,196
481,94,407,155,705
517,78,73,517,132
465,71,94,490,98
456,109,374,221,725
493,121,438,382,544
388,177,258,265,345
317,78,555,235,717
464,75,155,434,193
394,70,344,532,174
455,84,300,528,130
722,98,139,604,275
480,81,594,211,701
426,59,217,529,203
394,77,260,503,210
535,267,412,545,651
550,98,379,150,530
554,245,124,643,310
446,88,217,505,207
372,66,502,122,715
542,82,494,147,680
475,129,93,633,229
681,201,616,351,645
968,246,153,597,237
782,251,157,681,251
327,69,571,215,672
399,107,175,336,170
551,121,43,598,276
446,51,82,547,71
363,64,204,499,93
596,124,106,618,196
605,123,122,676,286
475,68,125,545,202
632,114,167,561,157
385,62,184,477,141
431,64,477,231,713
537,106,67,591,202
601,118,152,541,277
420,48,483,92,635
505,214,69,611,180
629,118,70,507,205
430,61,246,488,54
420,42,265,4,585
549,159,579,485,720
645,309,318,309,171
358,81,232,519,188
319,79,100,157,84
416,44,417,186,648
477,70,111,516,182
425,134,350,520,159
459,153,338,739,386
579,117,188,588,242
403,56,553,96,652
429,68,83,572,207
414,99,349,479,179
662,141,144,456,208
583,110,127,540,199
575,241,140,647,246
490,91,603,130,653
488,92,326,515,152
556,118,69,526,149
431,85,143,490,212
719,241,155,604,286
405,53,62,541,234
447,64,151,554,189
446,86,76,628,152
537,182,133,643,364
477,106,103,627,225
731,199,56,715,284
612,143,78,639,285
440,81,347,487,148
581,94,134,647,186
439,40,458,148,718
376,66,569,152,663
486,84,148,507,258
988,287,215,727,357
702,229,134,638,231
460,86,456,68,681
789,155,134,717,329
465,91,437,217,689
436,68,231,515,136
563,183,76,648,200
549,118,48,517,199
533,101,129,206,241
463,62,47,566,203
713,280,143,687,390
469,119,145,617,212
416,62,458,492,774
371,50,113,494,103
304,42,407,71,625
620,160,158,575,192
437,103,354,550,64
406,208,309,485,427
482,125,138,592,229
456,100,396,248,699
692,114,157,511,184
431,52,89,478,205
463,110,519,117,691
487,184,180,533,153
519,128,71,605,221
598,170,60,646,307
635,176,148,510,209
455,77,365,134,531
408,75,100,526,145
384,71,145,513,22
536,107,572,129,780
457,88,338,450,105
713,160,132,671,315
444,61,325,491,111
696,225,551,402,677
891,646,420,414,552
485,94,14,622,186
551,235,104,759,385
419,59,119,464,189
757,299,153,677,363
651,215,178,718,319
453,219,169,218,180
798,298,155,758,365
438,67,493,108,707
535,122,43,544,204
606,140,144,561,232
671,157,125,718,425
339,157,222,347,253
450,85,304,363,131
439,53,164,534,74
431,50,154,526,123
524,99,95,189,98
434,78,258,521,162
589,103,109,511,169
604,138,447,210,663
361,55,118,385,61
731,156,100,705,357
441,114,128,555,250
905,416,313,321,331
400,104,616,113,708
367,89,330,373,635
546,109,127,88,281
466,87,632,256,636
527,93,345,146,745
447,75,157,434,146
400,68,467,72,664
389,65,531,140,627
543,146,118,634,248
438,89,247,551,211
536,144,135,614,283
394,72,559,387,754
531,122,147,648,312
477,60,399,274,599
457,63,221,528,65
399,65,481,205,643
484,87,94,497,294
484,110,131,608,262
505,92,628,261,724
381,63,501,223,675
436,55,340,470,27
413,199,208,286,295
559,160,108,657,217
611,133,161,620,244
660,195,243,617,306
636,115,163,450,201
442,114,98,548,121
447,90,329,323,158
493,85,404,172,792
570,88,125,605,269
447,65,348,445,193
525,100,107,505,220
497,101,107,597,166
383,89,499,150,628
535,68,202,413,244
396,58,357,509,42
436,72,493,173,722
451,64,262,451,65
471,96,86,493,124
535,51,430,186,587
412,62,173,502,158
410,75,230,560,210
583,222,133,641,237
618,259,172,643,219
584,189,78,666,251
420,119,57,612,127
383,91,201,518,198
626,121,116,576,179
885,202,168,665,180
532,187,78,648,106
380,110,109,571,212
423,136,440,190,692
440,96,519,180,722
464,78,512,211,738
749,325,136,707,323
992,208,167,728,389
412,58,233,462,122
413,72,242,534,69
383,53,342,441,226
415,76,123,546,14
406,115,62,525,169
501,71,317,402,171
399,78,113,522,255
588,142,116,600,72
420,74,309,597,413
345,171,510,430,734
948,195,397,87,695
469,80,244,451,163
573,122,59,453,206
436,56,474,107,713
430,112,343,526,72
497,113,135,606,249
567,112,640,278,650
418,70,136,450,200
636,106,570,303,769
380,64,264,500,134
481,59,435,126,656
634,188,150,567,317
498,112,478,289,624
417,61,165,542,105
327,145,199,288,297
423,66,182,498,145
371,56,533,215,698
498,79,324,498,169
264,93,290,574,580
515,140,36,639,271
562,144,102,680,271
450,98,623,231,678
405,87,76,539,138
485,59,161,447,40
896,235,194,702,381
398,91,455,145,663
411,78,495,256,627
501,79,573,152,648
393,75,203,554,64
426,73,109,519,181
722,107,132,609,219
657,146,214,583,286
765,123,131,544,245
542,228,153,157,176
579,114,104,558,203
432,84,288,522,110
408,59,219,545,143
416,104,422,522,74
417,69,16,478,143
450,87,325,439,55
597,159,175,661,304
747,148,32,682,288
610,140,208,583,247
609,190,301,586,501
427,127,240,658,256
581,177,202,680,267
871,133,458,342,735
359,57,121,352,124
359,75,15,617,224
401,172,398,469,638
368,61,203,508,202
579,239,115,649,229
422,84,120,570,150
557,100,227,496,182
435,102,35,582,246
454,65,6,544,141
421,62,250,503,187
461,163,75,647,234
432,119,448,412,680
603,166,109,638,340
471,70,231,501,152
491,115,542,245,664
521,89,127,535,325
442,52,48,496,144
497,97,542,344,649
558,142,133,628,260
485,109,105,579,227
557,88,638,262,766
473,160,108,555,238
451,88,354,232,599
443,99,435,104,613
348,115,470,107,672
602,175,112,585,235
424,81,585,226,673
458,98,45,513,140
504,388,296,261,424
473,90,588,278,667
683,132,138,626,270
580,151,136,679,325
998,341,187,748,413
569,110,43,606,287
427,133,97,641,204
458,81,466,68,705
458,70,503,273,680
421,68,554,259,699
604,143,464,292,803
465,58,168,566,179
425,61,105,578,81
487,125,137,564,184
418,66,167,245,234
617,310,560,603,721
438,61,324,495,180
397,51,110,438,157
623,157,146,580,265
494,74,26,549,196
578,137,84,633,294
402,56,457,19,650
405,94,176,503,201
441,62,193,441,79
557,215,276,723,496
563,85,90,538,187
542,124,181,550,157
625,470,278,487,400
459,76,530,82,687
384,76,154,553,191
557,153,297,584,289
488,96,418,302,669
567,117,42,555,108
603,212,171,634,321
464,82,201,497,112
487,90,120,589,191
470,62,542,109,721
375,68,170,596,240
444,90,448,209,733
426,84,601,120,680
880,224,152,683,277
425,67,390,10,629
467,78,503,26,691
492,140,137,575,281
402,67,159,492,160
581,113,53,565,222
717,241,131,583,167
452,79,501,202,566
380,62,504,62,697
567,141,113,602,179
661,267,152,626,255
435,89,236,432,191
508,107,99,563,227
463,87,316,442,122
377,67,69,560,105
438,81,478,159,592
448,94,294,560,260
430,90,84,496,84
413,71,573,142,675
392,69,113,634,139
440,77,536,206,721
374,78,34,572,86
434,55,125,496,158
381,65,111,507,203
569,171,136,639,86
498,136,155,509,141
402,78,468,10,643
415,227,449,619,625
473,101,105,634,230
446,101,34,536,143
475,106,151,480,204
605,111,515,69,699
413,73,336,603,237
565,113,111,593,208
418,80,232,447,78
405,57,156,511,201
450,112,102,663,284
509,140,117,581,107
455,59,206,550,57
793,232,116,727,355
361,44,64,597,247
509,66,606,15,674
452,71,117,198,187
757,159,63,631,279
545,116,56,552,230
422,92,330,551,80
413,63,346,403,96
406,82,325,569,151
451,75,546,46,648
632,356,279,407,339
630,485,268,157,284
504,144,120,705,297
431,59,163,509,86
551,135,139,571,212
509,108,149,475,169
529,101,571,251,761
638,154,118,626,289
454,86,80,123,161
691,146,127,610,229
394,59,173,399,180
575,131,102,563,264
554,124,133,618,277
445,61,319,507,189
458,123,99,602,198
363,97,73,609,159
729,242,100,656,264
717,152,150,644,272
633,175,116,591,270
585,239,237,608,298
684,214,188,639,265
614,156,110,606,271
388,69,490,148,722
662,79,136,514,160
463,77,96,498,194
473,72,216,444,160
532,122,568,325,688
519,112,123,539,185
559,106,107,585,121
576,91,484,239,722
414,60,505,37,691
651,169,150,600,274
403,65,44,522,130
669,116,117,537,171
472,79,358,271,521
412,62,118,471,114
734,445,169,237,219
543,118,160,494,145
471,126,108,587,168
522,100,641,43,654
623,220,408,544,598
428,60,157,439,168
539,153,25,620,305
532,132,117,592,176
445,139,149,631,166
483,91,477,103,746
447,114,520,244,691
462,92,136,649,213
383,101,636,326,736
619,159,104,628,178
728,288,165,719,366
475,85,81,519,205
649,182,122,665,277
465,64,220,505,103
468,66,493,127,683
428,81,227,502,176
571,160,80,669,228
420,67,288,144,652
543,110,98,637,171
331,140,87,682,270
835,153,149,673,300
422,197,137,677,263
424,110,581,261,663
517,146,130,576,258
393,51,473,254,737
604,197,109,534,212
485,91,499,167,629
442,75,482,154,648
526,111,41,503,243
498,121,157,632,254
433,71,124,523,211
436,59,440,129,692
478,155,84,641,176
407,157,159,695,146
414,104,274,573,425
425,100,501,407,679
543,201,274,293,390
406,72,209,506,130
466,71,98,132,178
665,201,138,726,339
405,68,233,447,111
508,103,154,554,226
442,76,151,517,155
503,283,506,460,671
512,111,359,229,739
313,105,286,311,374
696,166,557,498,751
438,63,190,494,185
647,163,149,637,359
703,176,115,691,320
405,46,487,216,619
449,117,39,443,105
477,98,132,507,78
519,327,171,183,197
496,97,100,541,157
614,131,141,541,264
438,65,133,467,149
833,281,378,656,578
342,175,434,570,746
386,97,301,496,219
690,117,146,596,213
895,197,175,693,376
601,162,101,617,261
412,82,20,635,190
440,115,505,335,721
349,49,405,18,589
488,119,131,515,164
454,78,118,547,132
506,114,90,622,135
448,69,55,538,116
520,78,112,485,115
534,126,103,587,193
633,127,129,551,266
355,41,482,129,736
491,87,501,206,662
408,55,164,409,160
413,71,225,480,49
401,73,165,470,151
752,154,149,679,282
513,117,78,450,220
383,114,120,639,282
543,137,103,568,264
437,98,128,553,281
460,98,121,440,106
622,94,68,535,189
565,150,64,530,120
560,82,506,265,667
500,146,152,595,234
683,176,101,605,269
395,46,210,443,17
478,96,233,456,95
426,64,526,284,667
388,74,110,525,170
749,165,101,498,77
510,103,71,591,224
623,127,89,538,113
563,142,139,529,216
478,166,170,602,247
724,272,224,292,231
442,60,94,487,167
436,44,110,483,124
453,63,131,538,230
437,81,165,401,142
418,82,444,244,655
527,130,504,367,652
526,115,132,588,256
564,106,111,528,113
425,91,127,527,207
446,75,482,102,667
810,187,221,697,480
893,126,82,604,293
706,152,193,269,282
453,54,334,150,672
486,169,105,700,295
353,65,328,523,153
326,146,110,641,273
434,135,139,277,208
540,136,166,582,162
428,94,9,579,113
434,67,496,94,693
484,139,100,658,242
382,50,441,18,615
998,403,416,761,523
515,98,103,611,262
391,82,532,379,702
363,54,192,533,3
359,115,447,185,597
504,74,557,360,620
417,168,34,443,202
678,207,309,150,656
414,66,204,451,103
451,119,144,574,302
418,61,46,551,210
770,165,149,623,345
476,89,98,575,237
415,59,40,486,99
434,70,206,520,174
587,163,154,707,340
679,167,70,667,244
630,169,182,551,264
407,49,460,61,696
478,61,254,412,88
423,79,143,587,167
446,50,484,196,702
449,82,541,143,711
499,82,97,502,95
464,74,446,222,731
380,158,352,509,587
430,153,115,587,209
472,87,247,394,21
358,55,25,522,115
409,76,75,493,203
416,55,64,478,122
481,110,209,622,288
422,62,141,488,199
464,83,87,524,240
396,55,57,493,187
899,270,235,712,458
492,49,460,192,584
426,98,603,98,747
396,99,280,624,338
400,62,57,508,33
535,142,101,222,791
369,58,38,516,89
491,175,136,651,301
429,314,491,530,703
446,80,519,345,696
611,90,117,550,188
489,88,165,621,270
467,76,392,271,767
412,58,36,527,79
524,181,133,671,218
428,82,193,449,165
470,58,599,70,592
444,72,64,524,48
549,122,146,512,237
369,69,143,471,178
426,99,97,517,116
569,176,155,638,289
380,72,244,530,162
368,78,36,573,200
580,101,112,641,230
532,99,103,560,162
449,70,208,397,52
661,181,109,691,238
501,94,555,259,640
703,200,151,554,214
490,110,124,505,216
618,121,391,208,679
418,65,60,566,146
578,137,84,655,169
624,197,170,651,412
493,101,36,574,156
672,180,455,344,728
424,61,138,439,127
452,84,172,510,237
537,123,130,519,152
547,100,119,595,239
661,192,128,671,275
424,79,345,503,141
781,260,126,568,197
691,375,105,734,425
573,164,84,601,109
379,90,112,564,112
870,118,161,681,290
422,55,631,143,669
506,101,108,614,213
431,58,100,562,131
470,74,177,550,130
359,56,204,444,148
837,162,122,691,333
588,195,335,377,246
947,184,169,738,434
438,301,487,538,699
410,71,344,170,621
589,202,157,652,375
426,73,76,519,158
506,92,129,497,223
410,82,143,510,194
380,66,500,173,709
555,148,157,653,295
404,65,171,512,191
713,400,423,535,652
418,83,159,495,114
407,63,283,480,214
426,78,120,461,178
467,93,107,523,217
403,226,378,602,602
427,93,17,516,170
462,75,66,544,155
518,154,157,286,241
380,64,92,523,203
578,166,163,647,278
698,159,170,590,186
432,76,206,475,97
327,55,508,10,698
432,84,114,482,203
376,53,98,523,105
422,85,438,95,564
998,240,176,687,326
567,121,154,601,213
377,110,153,170,275
434,58,245,539,166
420,75,156,469,240
638,155,105,643,275
489,122,76,665,253
553,103,67,673,186
495,103,155,327,122
434,103,160,510,246
365,65,430,83,670
387,56,135,563,151
404,63,272,388,36
513,118,359,228,765
518,163,76,609,246
499,109,516,222,698
575,167,123,586,178
404,47,256,445,70
588,154,126,631,294
422,124,127,521,157
592,184,84,650,266
542,77,442,164,484
744,165,138,709,340
351,47,320,497,122
421,70,36,572,126
543,134,103,666,283
516,71,462,218,643
458,74,398,37,630
466,85,86,602,221
441,95,544,276,653
413,81,494,316,749
658,360,495,570,701
417,62,320,496,210
419,51,461,213,587
619,128,125,553,79
539,207,157,640,228
392,65,156,411,57
502,121,92,479,189
492,101,148,500,291
487,115,57,587,247
412,93,103,116,159
640,151,149,656,256
417,99,348,112,676
414,86,288,318,47
418,62,274,445,87
369,54,117,493,166
429,163,320,692,370
533,81,105,564,176
306,167,205,214,352
413,92,119,543,32
461,119,66,501,183
496,145,109,562,101
558,116,125,627,173
466,84,544,85,701
791,221,231,715,246
466,77,146,539,97
390,80,562,387,663
397,50,341,398,150
468,67,273,533,152
403,71,177,500,158
410,67,227,532,43
481,109,153,567,196
448,65,238,408,121
478,128,158,627,309
420,114,132,539,228
430,73,265,564,28
866,303,226,637,345
447,68,655,230,637
672,185,115,701,361
587,135,98,571,174
454,92,448,329,700
510,111,110,539,205
677,173,167,637,273
690,205,135,630,216
734,192,123,621,189
732,141,137,567,214
429,69,583,178,630
490,118,127,535,200
496,284,272,399,339
462,114,435,228,734
392,72,464,281,723
337,78,345,479,145
435,74,216,467,122
554,105,38,281,105
388,82,454,236,759
382,58,153,476,132
579,106,103,496,172
437,170,14,606,193
476,84,559,224,646
412,61,298,496,187
435,75,202,492,128
447,75,526,43,710
481,81,540,204,634
395,87,371,149,600
403,56,518,79,648
440,90,329,555,185
455,80,554,51,690
531,207,149,693,384
649,141,123,651,320
379,54,154,490,114
376,82,22,525,129
411,65,317,560,224
411,71,494,98,651
466,124,255,441,192
351,63,488,457,757
577,76,570,55,645
477,131,496,281,742
872,248,519,317,758
406,115,568,285,710
493,108,108,508,162
311,106,324,429,499
421,66,290,433,55
412,97,611,26,735
413,98,105,475,119
433,63,155,526,127
573,174,169,590,230
452,86,179,560,233
582,215,119,600,295
415,60,261,471,55
454,111,489,321,731
582,212,52,650,295
440,97,148,591,244
574,92,168,462,54
621,119,118,504,255
478,158,49,646,161
473,110,90,587,257
432,247,425,640,653
852,211,559,640,691
1010,585,322,517,333
512,92,86,572,153
492,122,85,587,109
599,136,123,682,283
556,107,79,689,289
684,137,102,466,177
455,98,132,543,273
521,102,106,690,193
584,141,101,622,258
488,101,133,396,618
418,96,79,627,281
719,504,185,171,217
811,216,157,715,330
292,130,175,644,318
449,115,86,583,216
298,66,139,560,295
357,63,628,97,654
389,93,93,588,242
831,233,162,610,418
457,58,112,416,212
430,50,440,107,658
408,58,222,464,141
577,113,148,572,347
580,105,139,487,187
403,73,255,398,63
499,131,132,512,291
400,81,525,271,642
474,96,114,520,210
573,104,134,516,182
562,94,81,600,128
428,107,67,535,179
488,98,113,638,116
451,93,310,419,178
514,113,124,519,155
346,52,478,437,725
566,109,210,553,223
480,64,199,522,267
400,75,47,589,251
428,63,287,502,147
496,107,40,507,182
842,184,55,682,374
510,133,117,553,182
482,110,91,548,234
486,123,453,132,642
643,286,188,761,445
470,81,357,17,682
404,58,169,526,196
536,145,162,662,360
483,107,166,556,236
402,91,505,175,586
462,94,22,581,159
403,62,312,443,94
467,90,133,550,264
455,72,122,456,122
699,107,150,664,296
365,50,90,523,107
504,200,127,649,288
416,96,679,194,672
437,66,534,82,656
857,222,124,680,336
428,90,177,504,152
457,142,127,631,301
383,105,88,550,154
502,101,145,592,237
513,134,573,267,692
544,82,120,557,143
434,83,57,446,83
425,68,145,544,198
553,108,167,653,276
407,126,107,490,144
436,75,124,440,44
457,54,28,531,246
509,113,58,571,187
742,119,188,620,305
605,177,143,608,244
447,58,547,178,680
487,93,511,321,665
493,76,577,246,783
463,68,408,49,696
616,121,102,633,147
382,117,508,193,563
386,87,433,329,748
