"FS","SS","FL1.LOG","FL2.LOG","FL4.LOG"
397,152,174,509,157
598,285,190,455,86
549,462,147,557,60
482,264,322,479,342
335,151,305,168,431
192,183,390,282,318
515,290,228,370,170
505,215,212,456,173
329,116,473,145,508
482,291,215,472,179
606,339,138,456,135
525,349,219,459,190
401,314,132,468,16
432,218,238,509,228
305,228,69,387,126
253,81,310,140,380
433,178,105,480,117
374,168,144,235,164
692,571,191,476,226
355,155,445,80,421
593,312,262,442,233
235,143,429,205,471
291,103,208,486,249
651,518,299,488,278
348,396,400,343,344
252,81,399,36,415
382,146,334,88,475
556,156,215,496,174
380,240,175,561,48
298,172,341,154,478
467,157,167,407,181
209,169,393,217,553
530,316,167,530,179
188,136,417,175,513
256,87,493,94,435
893,745,394,604,349
317,159,346,127,449
436,378,257,516,212
302,173,286,5,449
327,181,379,283,506
554,281,228,467,168
196,98,326,152,375
420,308,165,513,193
529,257,236,475,243
641,200,243,470,227
439,230,284,558,244
517,219,235,416,176
435,142,138,414,117
585,278,250,528,218
213,140,328,211,367
299,181,610,258,477
703,584,227,496,193
570,483,204,452,186
282,157,600,273,507
262,108,472,173,463
227,122,317,98,374
293,100,371,40,396
479,265,187,467,133
591,302,517,359,424
532,298,232,505,174
673,394,283,537,307
298,102,480,203,478
347,243,269,466,225
279,89,448,49,450
470,460,178,448,110
301,136,383,195,447
159,190,345,383,267
571,259,245,543,231
424,157,319,141,295
429,214,190,409,151
450,382,233,413,215
936,580,349,292,280
337,174,409,52,462
686,407,252,495,135
398,175,317,140,322
486,230,264,487,233
350,257,191,450,184
396,143,154,489,136
546,284,303,571,304
416,363,169,446,21
452,235,189,467,195
304,219,121,395,113
290,136,258,134,462
307,203,288,42,456
458,228,185,413,165
574,325,322,590,294
240,113,439,154,466
405,182,514,123,441
375,140,132,467,145
283,63,399,178,400
555,492,291,555,223
388,195,241,361,76
433,214,109,408,133
526,208,280,581,265
526,176,186,458,174
597,381,192,498,165
642,234,306,513,286
496,448,184,483,204
321,125,459,134,462
382,174,341,124,467
645,205,258,588,249
540,432,232,471,185
371,133,437,104,425
343,323,88,383,67
732,445,210,542,164
585,433,285,452,228
246,110,290,66,277
363,197,319,222,438
546,220,226,386,236
619,358,222,397,192
336,132,554,220,445
388,269,142,464,14
374,125,335,67,378
262,139,154,405,87
639,255,222,470,195
445,253,240,401,182
343,151,88,475,170
729,412,252,535,223
493,268,221,454,168
405,256,224,384,136
330,127,75,463,154
400,284,194,450,152
392,180,360,161,445
324,129,437,38,459
200,138,339,57,374
405,276,103,353,74
255,113,428,76,486
241,88,402,47,421
306,80,412,128,587
574,228,253,532,252
533,283,271,519,273
275,92,136,399,149
847,406,313,561,285
659,339,239,523,226
268,120,439,105,386
314,265,57,457,107
285,194,292,329,400
276,126,347,122,350
320,193,18,541,157
613,329,227,453,216
306,174,76,436,88
340,199,288,404,256
496,309,201,472,204
519,219,220,518,258
724,448,270,516,268
462,261,159,434,164
359,378,145,344,37
253,132,288,132,405
526,332,167,411,19
308,304,124,447,120
607,138,437,139,523
274,282,82,477,125
351,195,440,190,397
287,141,274,41,362
312,216,106,391,56
628,268,155,523,103
553,386,241,473,164
447,193,167,382,107
358,158,310,4,414
265,173,306,194,376
454,127,231,530,150
296,161,47,210,469
344,243,207,560,247
317,206,548,256,426
301,136,347,54,445
617,281,235,464,240
793,348,217,490,208
521,278,238,501,192
278,191,384,120,388
279,165,370,208,478
643,373,285,487,282
223,209,305,502,228
556,274,238,509,212
469,202,216,463,195
346,232,136,533,98
371,84,470,178,499
266,74,470,109,432
356,209,21,423,58
308,175,289,72,481
323,201,128,69,128
699,331,322,557,291
492,189,123,454,141
617,480,350,218,349
562,416,260,452,252
592,338,352,132,454
691,333,276,530,233
471,283,159,479,176
453,191,171,518,194
339,158,331,333,456
197,92,477,150,436
404,204,143,451,154
275,113,356,187,252
807,891,492,477,535
292,108,187,371,175
321,263,153,514,82
324,248,101,424,32
356,120,392,121,408
538,385,275,530,272
248,75,430,112,448
325,162,281,159,451
390,168,143,505,163
252,98,489,148,413
541,191,179,461,161
540,262,284,557,274
291,109,421,100,454
275,144,561,368,453
328,127,453,98,454
276,109,102,408,70
684,367,289,465,250
328,218,78,493,87
316,195,290,423,234
354,389,131,498,151
581,303,178,540,185
247,103,475,105,463
303,166,298,111,353
527,287,283,510,232
589,181,276,438,211
213,144,381,207,332
736,611,282,480,261
513,241,152,495,138
274,166,490,254,461
388,177,112,393,170
729,329,255,445,233
293,80,297,174,475
616,246,232,484,197
410,236,555,213,439
313,121,360,92,359
298,113,436,149,472
274,111,115,521,126
349,143,339,179,450
747,327,309,637,312
365,290,369,138,291
493,194,499,222,560
528,400,177,504,169
371,109,255,114,389
267,143,225,31,359
647,301,173,463,109
227,109,304,131,342
478,231,158,427,207
400,171,132,345,164
610,546,159,457,109
392,247,122,390,40
551,395,165,478,144
219,164,126,433,51
296,128,300,146,444
326,155,339,163,447
503,280,179,485,99
371,233,170,507,143
422,262,33,427,60
518,199,207,456,198
382,192,147,438,177
744,479,332,444,301
293,160,361,217,498
432,281,345,131,362
360,206,293,147,476
322,135,255,125,365
674,271,254,445,206
428,185,391,83,544
314,87,460,143,458
388,141,135,474,99
234,142,354,116,310
320,179,385,108,431
439,195,240,437,205
374,311,52,372,8
542,138,130,401,143
343,165,58,431,137
318,130,358,113,525
308,113,395,90,470
475,256,199,470,166
596,277,239,445,196
485,431,238,514,248
570,337,294,463,238
538,340,167,465,147
263,203,97,465,48
345,169,348,186,385
345,150,176,411,165
523,234,96,488,93
486,347,228,497,222
198,158,430,199,420
467,199,160,387,47
352,173,352,202,440
244,108,315,43,390
482,334,214,494,179
726,308,239,559,169
507,174,197,492,207
338,346,136,470,145
385,388,110,491,132
533,444,195,519,132
358,159,251,571,189
350,103,447,212,462
389,264,481,322,374
457,221,158,442,155
439,209,189,460,207
339,113,91,437,144
343,142,538,156,411
302,119,162,397,111
329,187,501,53,539
373,172,96,155,52
337,153,324,116,428
637,381,230,452,159
595,253,224,492,200
464,309,145,483,111
367,159,416,111,329
310,111,350,105,417
318,180,228,474,166
403,246,169,418,97
493,250,304,580,283
589,327,208,457,214
463,351,215,488,223
237,167,322,118,367
913,553,322,581,246
305,173,256,124,500
269,174,512,389,478
413,221,226,460,191
271,197,274,140,378
569,309,146,451,81
337,99,422,151,500
446,227,255,515,271
360,206,154,403,137
183,139,382,160,385
652,348,255,504,196
645,237,218,451,203
223,91,287,197,339
289,205,94,389,120
545,407,296,500,238
733,454,271,559,281
489,251,301,590,270
355,137,303,138,441
337,219,449,40,608
248,86,425,126,454
603,270,273,430,248
475,252,180,509,166
548,191,270,460,222
486,317,24,452,68
279,175,442,431,493
189,106,326,88,386
385,225,142,487,131
393,243,129,502,83
383,126,283,134,378
385,221,120,473,129
431,182,139,566,127
478,599,500,432,547
459,213,222,448,179
486,277,231,478,138
374,233,95,477,119
725,361,211,493,140
266,126,305,88,258
453,365,227,464,213
869,381,274,501,235
531,245,208,433,186
357,123,153,413,107
476,256,195,481,156
518,262,268,538,253
203,170,401,105,480
414,165,119,403,123
365,321,130,452,151
234,103,250,103,352
476,288,174,547,170
333,113,79,406,160
199,167,346,333,252
524,322,155,486,127
950,379,306,566,286
410,402,371,198,359
362,282,200,463,225
224,131,409,127,407
548,280,246,507,251
338,145,211,539,234
513,333,225,479,176
267,162,274,147,422
734,325,298,455,302
311,102,436,170,531
422,218,303,421,286
776,489,328,611,318
368,223,224,458,208
372,190,113,469,105
595,226,268,491,254
435,291,208,469,170
390,454,382,408,295
315,140,470,200,414
474,262,173,430,146
219,99,152,467,80
284,213,384,253,484
349,165,199,480,154
675,333,272,519,220
726,433,218,479,137
595,437,258,516,204
414,260,288,97,439
295,172,125,509,98
358,152,132,484,123
303,126,330,29,461
502,231,206,428,232
318,174,250,150,352
379,200,220,515,233
458,221,173,395,156
456,203,200,461,168
401,142,346,158,325
473,210,165,583,224
642,342,192,525,234
230,132,215,513,86
251,76,445,78,367
502,190,227,426,223
645,512,191,487,162
403,448,271,202,159
230,145,311,261,411
324,127,357,89,348
521,211,144,496,144
812,246,273,501,250
404,185,234,434,194
502,234,520,83,484
285,132,211,561,240
524,242,193,558,145
318,119,436,153,435
471,261,241,518,223
278,105,403,160,408
446,257,236,487,220
601,172,395,227,430
235,149,470,141,433
450,220,214,427,174
534,292,237,464,200
245,91,476,141,435
363,111,139,475,108
360,119,397,170,416
359,122,177,417,169
246,211,289,472,268
501,229,181,411,124
688,432,249,524,253
284,123,303,134,495
670,422,238,531,230
587,321,336,108,379
461,255,184,484,162
550,191,217,457,203
364,126,476,87,470
412,179,178,400,192
388,116,388,154,467
483,332,233,563,205
329,305,409,147,477
385,143,135,523,128
423,267,247,472,234
430,184,526,51,496
653,249,285,556,226
352,273,330,488,265
371,90,503,134,456
604,311,289,404,217
547,260,217,426,220
339,203,237,86,458
351,225,365,436,505
475,261,185,433,152
503,199,205,462,167
362,127,469,258,420
254,125,323,50,367
477,250,228,517,213
493,246,196,393,195
574,265,210,506,222
242,121,167,466,145
540,251,229,442,175
582,438,249,472,221
538,355,246,420,226
339,218,270,179,221
343,173,112,453,59
541,341,184,523,126
521,207,166,484,187
726,376,207,540,187
343,189,131,476,115
727,334,271,534,237
265,148,365,125,452
219,103,98,357,67
260,146,273,218,356
559,178,204,502,151
211,222,149,521,221
286,191,138,482,140
451,184,61,525,56
410,384,523,399,485
307,167,396,167,422
469,212,216,467,175
456,527,192,524,211
467,350,314,490,298
372,130,305,23,228
465,317,240,307,190
577,262,258,550,228
362,264,117,431,122
281,74,374,108,495
515,227,257,465,236
247,79,294,31,373
311,144,120,379,99
486,206,207,383,204
230,96,438,164,509
409,137,198,364,191
299,134,286,96,368
779,616,383,621,381
457,275,299,547,283
554,306,263,601,277
341,174,89,399,74
205,79,448,55,434
282,102,416,90,507
296,138,387,106,422
601,453,211,448,149
407,138,614,301,515
230,67,425,183,476
209,197,292,302,262
529,314,207,465,176
305,129,342,83,381
435,190,226,512,236
574,330,241,564,156
534,385,269,515,250
263,143,251,497,279
507,237,244,450,259
525,311,182,437,186
364,169,137,425,146
711,502,265,555,270
310,124,383,76,371
241,210,346,340,460
315,121,421,164,456
309,180,474,64,534
309,169,395,123,409
749,349,257,468,210
439,335,133,520,77
639,275,306,563,272
235,82,111,523,130
392,171,459,138,586
444,134,523,120,480
410,174,196,479,179
425,163,641,301,557
306,153,426,114,387
246,133,463,145,422
786,464,266,491,250
252,262,279,510,249
243,168,365,243,316
544,206,247,436,213
386,243,371,319,439
862,811,455,427,413
326,148,296,216,446
225,129,339,142,387
372,188,432,308,414
545,322,183,482,188
400,150,489,196,530
570,240,211,449,190
631,299,330,564,314
362,361,283,541,254
282,89,524,164,442
473,264,190,506,133
337,112,419,2,505
523,221,189,538,217
311,102,451,98,432
365,191,211,507,178
444,196,176,328,73
492,161,152,439,82
576,259,190,456,169
299,122,492,95,486
334,111,479,134,493
273,87,472,297,488
344,127,522,275,442
505,208,214,436,218
305,181,222,501,202
389,238,239,94,332
629,324,190,464,32
315,92,319,67,481
654,409,286,500,232
241,290,90,513,180
346,107,429,170,453
623,272,194,418,205
575,245,217,443,219
391,308,117,438,158
461,167,197,481,201
328,113,530,189,515
656,368,235,513,221
345,143,430,150,409
389,112,289,170,402
528,289,171,478,139
279,99,416,223,591
242,115,460,134,478
401,175,135,452,101
421,195,173,455,136
291,94,477,18,458
304,107,350,130,441
247,115,248,46,400
355,155,179,480,146
396,130,202,480,203
441,207,285,523,251
258,85,459,115,525
230,128,465,24,511
351,156,176,504,198
478,272,175,391,116
665,322,283,576,267
237,161,303,112,425
349,187,317,468,116
312,117,359,120,338
273,124,412,313,507
459,157,118,465,204
243,160,108,436,127
461,397,125,465,131
387,290,132,483,74
390,151,55,478,69
564,333,261,575,191
475,182,162,488,65
282,168,259,464,93
754,392,260,484,172
226,243,375,421,314
296,108,412,97,501
487,255,206,436,157
331,88,260,181,483
303,98,442,110,508
374,367,168,489,182
609,382,253,519,227
309,164,399,260,317
270,83,514,180,470
447,201,166,458,124
391,179,467,333,582
577,244,265,577,250
449,269,167,429,126
618,471,156,506,4
208,86,327,185,238
457,183,174,411,171
322,125,407,308,460
434,303,223,489,239
381,203,329,201,466
334,171,209,317,103
386,271,101,365,64
720,398,185,432,183
568,434,211,493,193
351,210,91,471,50
763,527,312,485,311
261,129,287,206,459
298,195,245,49,438
381,165,282,186,466
340,122,325,123,375
307,162,112,424,129
372,278,131,437,187
311,181,435,330,377
327,179,246,57,459
673,433,164,513,111
418,256,181,428,205
252,110,459,165,411
459,409,181,272,226
490,262,231,430,157
354,184,144,405,165
314,277,338,357,277
345,82,480,161,469
333,262,220,428,187
472,295,228,438,221
400,290,111,471,123
353,149,306,503,117
343,288,156,599,141
327,115,389,391,474
394,264,156,445,91
347,134,288,33,401
503,337,200,473,194
557,325,277,499,248
266,125,263,52,437
434,169,213,524,193
301,107,377,128,455
447,190,126,458,39
422,244,140,455,201
657,331,255,557,233
495,277,225,477,220
293,130,492,93,467
433,348,175,478,160
295,228,123,416,70
324,158,315,315,440
676,387,297,478,252
427,179,310,111,439
431,157,496,103,426
540,495,241,474,207
450,360,121,433,192
345,170,72,92,387
443,247,227,449,164
292,156,259,210,421
373,170,132,467,158
390,213,144,508,38
367,408,422,369,576
614,302,333,555,353
303,88,477,117,456
527,145,171,445,146
298,170,113,417,184
251,75,446,98,437
299,130,269,458,118
355,135,61,382,147
590,314,316,555,286
341,249,348,341,307
342,147,413,113,451
677,436,251,421,213
855,462,354,572,335
434,325,155,376,76
427,176,345,136,450
549,372,170,514,194
461,232,168,528,147
284,152,153,522,182
745,434,317,509,308
287,110,94,460,137
639,595,260,514,265
485,325,196,456,186
401,128,474,99,390
321,109,528,120,477
779,402,173,446,140
484,226,179,457,110
245,67,439,83,403
464,125,311,178,443
466,305,260,543,229
235,68,367,100,347
367,192,302,162,453
381,186,157,428,169
182,138,298,150,361
450,255,231,415,226
545,261,209,501,185
581,287,269,544,264
443,256,224,469,251
606,217,254,444,189
502,273,259,486,252
289,207,142,455,115
286,179,181,104,156
255,207,119,497,21
367,107,436,117,424
237,118,347,212,259
363,301,118,400,95
317,122,179,194,452
284,120,387,155,419
896,747,287,568,258
458,213,236,447,175
243,57,497,60,476
328,136,149,397,183
240,148,224,459,234
222,66,432,166,447
363,186,163,360,47
251,145,327,429,120
378,263,459,337,499
214,124,182,358,113
362,199,375,174,448
374,148,541,154,503
277,113,142,509,150
341,145,282,153,398
550,390,148,481,194
249,85,406,136,394
314,128,333,125,316
344,119,328,76,434
687,410,256,516,251
261,89,300,168,435
448,215,210,512,181
478,224,219,411,224
190,106,414,163,346
299,164,79,468,48
549,375,259,439,205
384,161,402,63,508
503,173,208,400,170
294,183,304,132,446
313,168,166,472,121
228,127,320,162,475
311,90,456,111,476
242,112,272,108,407
544,257,220,473,202
231,138,303,190,397
397,186,124,303,93
369,262,34,458,47
724,301,207,465,141
451,330,244,449,235
359,189,308,163,402
461,156,231,471,220
507,248,229,521,198
237,134,82,480,110
275,158,277,126,399
392,155,168,463,118
448,303,138,465,114
491,311,165,566,43
552,411,286,589,264
605,397,178,492,109
433,202,243,510,251
427,326,138,394,123
285,180,407,85,546
319,214,346,272,425
184,147,329,105,387
519,277,139,450,133
447,242,269,564,249
743,557,293,563,279
380,123,315,127,462
322,148,276,414,130
304,322,119,487,78
415,188,141,426,139
277,135,269,139,384
250,149,378,147,420
462,280,204,539,199
361,246,242,431,197
319,405,430,483,327
464,276,246,349,211
473,259,196,477,147
199,174,184,443,195
485,331,263,437,194
468,302,157,465,205
638,467,268,230,260
303,184,98,458,77
344,237,36,477,7
381,241,106,331,58
329,102,289,275,391
588,372,267,555,253
417,227,256,432,215
392,231,180,414,86
311,238,268,437,188
238,136,255,92,474
370,183,557,325,517
497,472,383,68,424
226,295,446,408,369
473,245,263,505,175
564,221,272,527,231
309,98,315,181,351
259,125,442,132,486
218,95,440,34,519
454,263,286,501,262
488,264,153,574,183
554,637,260,229,199
248,139,366,172,457
270,96,62,514,176
366,172,110,440,65
561,309,160,402,102
786,408,326,509,293
289,107,404,118,550
432,564,382,377,371
301,129,282,543,42
462,241,178,459,141
495,220,283,403,62
554,633,466,426,428
331,134,357,125,430
387,139,304,98,362
523,274,199,459,220
310,157,546,391,452
331,243,413,133,521
398,151,282,103,379
348,79,478,68,411
393,156,168,467,119
454,423,160,414,179
331,134,91,429,89
450,234,389,176,423
306,118,377,73,496
431,264,309,473,252
296,119,345,137,403
332,267,85,405,38
481,280,205,441,185
364,158,462,146,408
294,144,97,487,133
257,133,266,98,343
399,243,140,406,77
250,180,357,424,273
492,235,172,461,70
663,261,221,555,233
262,90,476,188,484
715,525,311,602,282
434,220,399,200,475
378,140,391,185,417
348,252,465,324,480
352,250,63,457,83
510,304,192,495,171
194,194,124,605,132
244,112,119,403,136
420,239,189,548,131
589,373,140,522,181
519,328,227,478,229
454,407,134,539,128
435,197,182,432,163
518,404,248,441,192
526,484,173,510,123
364,137,288,141,396
344,203,229,411,110
528,241,235,543,219
394,279,121,513,183
695,492,313,537,280
649,537,208,477,113
417,514,130,459,165
571,356,268,441,216
295,134,85,463,109
561,196,178,423,145
388,189,449,366,553
284,184,461,198,440
327,138,322,14,446
482,444,177,401,173
932,315,262,484,243
290,164,406,107,570
411,546,140,484,128
522,278,183,492,142
281,166,430,276,474
303,157,186,378,141
325,96,437,122,472
594,398,211,468,247
457,400,234,448,219
306,131,348,106,354
618,315,241,513,197
552,260,131,423,128
398,209,158,381,144
509,203,175,518,129
383,159,138,416,61
458,208,115,494,12
339,245,331,443,291
796,580,269,566,245
303,173,75,353,58
320,123,485,54,497
777,487,273,505,236
226,119,315,64,424
273,94,414,156,391
373,182,203,455,178
452,289,186,534,261
356,307,110,420,15
621,238,423,222,419
436,109,385,320,548
390,234,207,431,167
661,378,197,510,173
444,307,149,480,164
345,175,412,221,448
265,144,302,175,359
747,324,239,529,235
329,98,438,126,461
467,278,185,450,178
529,101,194,437,182
393,199,341,180,439
342,84,450,26,448
499,264,174,481,100
859,367,341,604,309
318,103,443,147,441
757,246,287,505,208
175,144,330,434,258
388,414,391,373,367
260,104,275,59,354
293,88,453,42,466
514,404,144,472,112
309,100,467,183,354
336,100,207,482,123
664,500,278,509,247
459,384,290,481,254
316,115,505,135,446
318,126,472,55,399
413,367,140,466,91
240,99,214,431,71
228,159,337,127,441
743,442,418,458,455
496,250,154,446,123
290,159,220,442,204
342,231,455,323,351
411,241,278,530,200
347,129,336,187,460
326,119,280,218,435
331,140,334,132,424
442,228,305,149,454
250,183,206,364,115
515,299,181,395,118
391,172,355,58,436
548,283,229,505,195
647,320,164,488,78
422,301,100,410,35
563,309,265,461,234
277,322,384,265,296
454,276,212,439,138
496,642,481,408,423
567,152,166,506,112
261,129,225,500,211
357,164,194,504,59
330,223,98,556,133
214,122,554,240,543
316,96,456,132,497
279,228,191,141,46
211,155,125,116,85
314,195,546,391,454
318,167,166,521,189
257,79,294,156,401
343,169,90,410,65
448,240,145,376,135
250,103,454,214,406
451,371,217,505,133
493,205,244,485,199
281,118,434,252,514
333,159,127,347,167
208,97,121,167,117
446,305,229,410,217
675,440,348,569,348
417,301,193,484,193
661,408,280,445,254
428,230,276,518,284
327,153,309,123,397
302,188,449,115,391
442,426,252,482,225
456,262,129,431,141
603,425,265,584,209
322,84,254,143,469
563,267,250,516,263
420,222,197,390,207
376,182,121,354,49
249,153,101,517,135
329,157,268,37,317
594,329,201,511,156
421,193,116,468,155
395,222,307,452,283
611,410,208,524,221
290,103,513,154,485
251,174,353,210,409
538,261,161,518,169
490,306,210,375,161
265,121,78,399,28
383,259,134,491,121
311,139,308,151,336
413,123,335,136,349
517,253,189,416,156
350,125,459,66,440
289,120,317,117,285
347,255,240,583,238
564,250,166,387,69
307,102,301,79,450
337,180,432,172,343
407,190,189,360,126
337,131,364,88,368
384,156,304,159,382
586,434,388,549,344
310,114,148,490,161
401,210,193,431,198
339,122,331,43,420
407,185,162,451,49
581,268,269,549,254
536,179,209,482,169
440,369,198,538,190
493,196,164,489,161
542,351,270,488,246
765,469,197,555,139
558,398,309,472,285
709,747,291,509,239
267,158,324,46,415
600,300,196,540,194
418,261,176,476,194
315,232,434,282,470
342,144,291,126,345
265,80,414,97,429
381,270,293,508,233
337,115,234,480,180
603,315,222,544,192
361,185,332,137,399
409,266,78,443,153
308,161,304,16,478
257,161,312,104,459
342,236,180,428,35
209,93,433,108,399
222,268,366,406,266
795,407,271,508,242
364,122,524,238,472
382,197,357,166,418
323,105,327,144,439
361,176,159,383,119
388,159,291,177,512
588,324,325,453,293
761,554,342,560,265
368,99,419,248,491
352,190,434,352,318
555,342,181,493,131
196,96,426,2,464
291,120,93,452,74
457,164,149,417,137
727,431,213,518,213
259,122,488,95,449
355,97,474,212,392
641,248,163,498,47
482,222,381,178,435
265,94,308,141,406
505,184,225,447,171
384,174,195,459,173
292,176,400,167,498
484,353,242,489,209
412,224,54,465,75
450,122,147,480,184
539,272,221,475,180
740,493,311,496,252
441,131,186,391,108
312,173,53,437,25
365,187,281,246,103
284,144,432,190,569
363,167,418,129,427
241,139,272,219,434
287,174,267,109,398
669,403,212,523,197
330,143,305,149,447
475,253,222,433,222
209,243,137,449,108
237,93,440,183,441
543,230,183,487,151
371,182,174,421,228
722,481,268,586,272
344,122,299,95,369
554,180,223,407,217
418,185,180,503,123
389,159,274,128,434
506,347,268,541,238
342,186,78,403,164
219,112,291,158,442
378,152,118,413,83
378,98,311,117,387
491,246,238,472,218
278,146,284,184,348
342,98,426,132,476
461,256,159,497,154
426,223,168,579,160
665,408,234,427,202
364,402,437,381,378
305,164,94,438,76
668,283,285,566,268
566,283,181,455,156
349,102,450,48,423
297,121,435,166,384
567,342,207,480,225
238,92,394,92,444
329,164,363,306,362
582,375,274,499,252
220,91,323,125,403
574,291,234,444,186
744,394,245,448,239
253,127,195,315,190
401,361,104,464,163
380,335,64,558,132
260,103,480,116,528
354,110,344,114,433
250,142,291,130,414
278,135,321,107,423
335,119,129,425,57
456,308,253,478,248
395,358,165,450,80
502,181,198,439,171
359,187,121,376,82
279,95,432,90,454
405,212,318,84,339
263,120,252,130,417
330,188,447,175,405
510,219,213,462,204
327,123,340,151,447
509,507,216,494,154
683,486,285,524,276
769,352,228,474,147
340,109,164,332,151
364,133,375,4,442
348,79,339,165,368
333,211,503,291,428
405,186,395,269,454
522,310,242,508,253
451,225,235,520,250
484,300,357,564,297
322,85,459,248,498
434,225,160,465,137
243,111,68,459,178
698,803,295,539,248
493,271,210,478,192
363,167,477,152,381
238,136,361,121,342
935,741,365,651,312
326,312,140,527,58
319,104,115,362,128
315,175,290,100,394
478,364,243,479,224
566,307,208,470,237
377,126,436,94,553
385,154,331,129,411
207,103,436,94,455
402,249,289,478,225
382,239,323,479,263
521,351,231,515,243
328,166,152,611,93
307,248,106,318,106
257,121,318,98,377
364,199,100,469,96
383,163,384,212,505
379,209,166,453,95
602,344,259,570,260
336,186,177,341,90
589,359,231,481,261
273,117,392,126,516
643,365,249,448,229
486,295,114,402,140
657,295,164,482,144
417,252,201,399,187
389,152,181,517,125
323,111,489,178,467
514,275,162,474,108
195,144,337,281,265
415,155,164,437,138
260,222,490,196,478
326,144,374,26,408
289,145,283,493,259
420,201,75,490,123
324,135,427,316,457
409,141,270,499,259
601,288,281,425,245
345,152,579,452,463
696,335,253,498,171
482,232,243,538,277
468,192,217,489,200
429,217,187,450,65
524,290,184,414,207
273,107,418,93,437
315,131,295,143,394
590,307,184,512,164
291,121,158,416,183
423,196,143,503,180
452,208,248,504,234
343,279,443,445,422
218,120,323,74,446
493,299,236,562,218
238,71,468,163,498
235,96,140,457,132
673,337,223,492,227
434,140,170,413,172
444,184,158,387,185
614,334,279,465,227
317,228,179,496,166
236,84,497,303,474
340,168,411,181,314
434,282,170,393,147
211,106,456,120,485
526,341,264,477,255
259,102,311,79,430
397,187,274,180,431
507,187,193,489,197
382,99,459,195,557
556,279,238,522,194
362,154,582,217,479
377,326,95,479,82
483,282,258,553,235
526,269,240,465,186
398,162,147,448,87
281,117,423,84,449
402,230,100,385,46
400,362,169,501,154
297,165,115,472,109
428,194,142,513,120
625,395,254,485,201
231,146,235,72,422
544,282,270,431,223
465,230,395,242,521
315,122,307,102,407
269,123,415,143,429
588,339,241,473,202
462,112,146,480,168
324,147,515,92,429
433,439,243,590,244
189,114,310,397,283
444,136,613,306,471
421,311,135,430,107
365,186,256,470,42
297,185,316,268,452
781,433,217,424,155
405,275,133,464,83
470,211,264,450,208
359,149,476,158,482
357,155,91,400,125
451,227,171,514,159
251,178,349,76,431
365,144,396,129,344
281,114,401,121,482
306,147,246,197,445
191,106,396,141,417
325,141,51,437,71
198,125,199,559,202
526,237,188,503,179
318,119,98,467,119
334,156,223,461,122
274,124,329,117,420
534,344,199,501,135
308,109,254,473,164
410,87,100,442,138
341,247,501,476,510
268,196,196,533,132
348,182,381,292,324
415,355,157,393,109
203,129,191,175,33
426,256,126,458,166
479,353,149,416,188
284,151,328,137,459
268,139,476,125,465
330,154,310,104,421
317,157,345,92,392
312,85,462,118,429
413,259,81,493,52
343,187,161,439,110
206,108,101,520,105
434,260,231,319,207
539,432,168,532,123
245,136,271,52,419
492,265,131,537,129
