"FS","SS","FL1.LOG","FL2.LOG","FL4.LOG"
642,297,120,239,208
401,175,72,183,154
513,218,88,284,9
554,136,224,289,177
304,86,590,127,312
525,286,131,391,138
460,212,103,336,6
317,91,422,72,401
644,310,184,405,44
464,214,179,356,116
461,238,108,283,226
243,194,380,212,338
236,128,198,439,209
675,672,300,101,224
548,309,44,351,43
562,293,119,240,46
499,444,137,42,294
425,189,123,271,183
229,78,214,97,40
277,128,406,28,271
452,196,116,419,258
504,454,512,290,458
886,595,333,157,235
446,142,454,157,383
320,136,370,89,296
303,75,372,83,442
464,142,134,202,168
595,202,229,328,161
639,394,158,445,184
299,110,315,18,373
576,220,97,213,218
487,177,224,245,104
544,314,194,375,187
653,237,105,322,39
741,408,388,324,238
515,185,92,268,75
570,318,126,189,227
441,102,146,256,237
442,177,194,281,150
313,103,351,63,308
428,232,211,360,249
543,299,225,326,172
393,156,121,334,232
802,447,178,344,234
504,252,160,347,211
398,165,113,275,122
513,131,57,212,138
510,419,222,117,238
274,107,310,108,379
514,298,154,393,11
396,218,162,351,292
305,113,538,71,337
396,199,508,78,357
561,262,108,324,171
278,88,443,164,290
405,309,172,54,258
402,285,24,342,64
353,201,458,42,358
301,89,270,60,226
407,154,66,275,221
779,259,120,299,141
460,179,81,254,232
359,127,547,34,349
463,158,108,354,197
560,167,171,246,119
251,62,506,172,363
514,343,290,150,201
399,158,4,401,84
440,289,56,340,142
506,160,104,291,68
471,191,170,227,233
352,177,408,163,289
440,252,114,315,224
838,784,457,378,411
476,268,44,356,23
429,187,245,428,236
310,110,394,13,303
585,325,229,382,231
399,174,7,274,48
475,136,78,321,160
552,169,205,218,266
343,102,141,259,199
495,369,212,338,88
429,176,132,277,138
229,83,431,61,294
342,102,105,31,252
515,171,131,329,132
254,99,380,32,364
450,479,462,216,530
297,74,407,30,430
690,471,314,213,314
455,223,150,203,160
545,214,69,397,179
356,249,485,306,160
693,336,35,398,115
527,328,207,485,256
285,57,409,144,370
491,219,24,318,126
350,104,42,253,137
414,372,340,381,301
630,233,82,291,140
479,229,106,290,93
341,117,331,75,398
801,762,333,444,376
498,297,161,357,255
338,103,87,60,367
442,239,55,283,85
456,314,224,183,186
457,146,200,248,173
343,179,423,284,393
529,217,104,396,155
294,81,535,134,360
292,181,33,103,98
566,242,135,387,201
299,134,189,180,100
638,214,133,371,134
311,113,486,104,196
460,194,57,355,109
284,84,390,32,299
284,106,412,78,399
505,211,386,103,286
321,130,190,77,163
485,253,12,262,129
508,235,125,380,154
551,196,143,207,106
695,264,182,163,167
468,154,152,348,185
872,817,326,312,316
549,249,185,452,231
354,123,531,143,320
491,248,242,376,265
538,200,119,358,229
315,149,240,9,136
391,244,76,254,59
663,320,167,366,221
296,175,237,183,157
464,215,149,356,208
275,152,577,162,360
502,222,152,268,218
309,74,452,116,342
301,131,445,92,424
439,255,134,293,77
282,97,393,130,237
629,213,70,340,90
199,95,113,128,274
260,63,335,54,365
576,347,296,305,207
274,86,364,172,431
243,74,497,18,397
742,739,260,130,212
256,71,108,161,141
290,74,450,140,329
420,187,44,290,105
332,157,165,473,250
566,234,156,358,254
455,197,148,219,35
424,157,155,359,113
424,163,120,249,86
248,80,91,236,211
802,486,214,304,154
263,223,245,186,341
311,135,516,39,484
280,57,524,13,394
242,83,46,184,195
760,327,254,279,277
258,76,210,301,164
578,265,146,354,9
301,263,254,49,133
197,106,103,303,61
649,269,237,258,173
426,232,25,235,159
519,129,71,283,260
256,97,46,5,175
701,549,434,309,381
343,78,232,57,406
300,79,464,133,285
606,298,93,161,268
635,217,15,389,216
454,190,101,373,151
611,256,200,313,12
255,101,188,233,281
304,112,318,116,97
415,207,141,289,96
418,160,627,255,250
276,67,18,49,210
210,82,64,346,280
427,174,154,262,93
488,281,113,292,3
496,184,157,415,141
469,178,47,271,81
435,298,428,118,185
283,131,468,70,361
574,306,36,248,266
260,63,127,196,76
209,88,136,158,23
297,97,436,103,386
678,281,185,352,146
332,186,360,9,368
564,241,174,206,200
258,129,401,122,281
327,129,340,109,401
380,127,527,49,338
566,182,201,422,40
562,198,120,295,239
479,189,110,313,164
665,217,125,287,266
298,132,439,77,353
430,413,410,220,352
455,216,7,296,86
328,108,439,113,388
393,159,39,269,154
286,105,403,18,250
493,126,160,143,208
300,121,354,140,404
505,256,2,282,187
497,173,205,361,208
260,139,310,57,297
287,133,345,120,347
638,519,414,281,463
309,106,545,170,494
526,275,108,315,200
348,117,113,252,169
413,185,70,133,211
303,113,357,132,261
365,131,28,318,163
278,120,227,58,309
408,153,127,335,161
401,361,165,189,86
362,99,442,57,347
544,160,46,322,8
217,69,99,279,144
415,143,519,181,372
327,130,121,409,121
506,583,330,231,171
541,395,248,510,346
351,102,430,149,509
394,200,522,175,425
469,244,66,42,219
405,275,15,68,142
499,158,1,215,99
564,281,379,283,329
711,295,72,273,183
295,118,399,173,265
513,191,170,246,185
503,326,175,142,224
477,367,151,154,47
376,94,453,29,457
328,140,114,292,216
522,174,133,162,123
368,212,535,188,418
428,192,130,142,3
225,76,158,227,211
421,374,536,339,570
309,114,285,63,333
316,84,474,122,282
842,617,243,220,298
641,341,150,351,209
592,251,154,283,232
646,766,264,295,189
302,51,31,148,105
383,198,65,225,167
387,387,471,316,372
732,499,267,186,289
421,124,64,303,260
703,299,529,302,425
301,66,479,7,366
257,81,459,60,489
799,315,179,417,166
209,74,263,242,234
611,310,365,283,339
452,282,192,431,168
806,255,181,344,165
384,167,76,304,105
221,54,409,17,444
409,123,85,314,184
669,223,261,221,208
445,176,200,289,28
389,144,109,409,212
331,109,280,208,394
328,107,36,243,239
435,109,159,152,170
310,75,475,24,263
336,154,642,246,353
307,92,321,162,459
853,768,310,231,294
455,204,14,293,254
302,140,301,67,315
412,355,148,353,23
386,235,58,367,23
488,203,189,395,175
349,119,388,97,474
565,300,69,422,220
382,150,400,362,378
555,206,118,341,41
723,285,201,377,273
474,234,84,352,198
481,211,81,239,115
329,86,542,117,299
909,563,301,393,255
284,79,476,102,362
280,138,478,90,419
218,80,138,90,127
589,242,216,244,152
525,332,157,449,67
419,223,159,22,111
666,387,85,316,64
439,198,67,232,171
452,177,84,461,144
359,140,423,16,359
260,78,1,228,32
257,96,387,125,290
447,160,159,303,58
296,128,335,130,202
480,125,106,445,130
277,95,140,401,251
423,228,111,285,184
525,321,113,137,108
874,456,70,295,212
356,150,437,116,217
453,445,252,242,243
271,105,392,46,439
452,226,404,327,291
714,292,225,295,215
587,279,91,378,235
436,319,190,144,157
888,409,225,433,252
328,168,138,277,191
284,141,270,208,430
920,259,213,501,108
367,144,502,118,393
454,159,129,214,197
444,153,102,308,95
340,150,182,198,191
476,194,108,286,79
356,156,132,285,148
321,308,192,114,180
566,212,72,279,81
375,151,264,268,256
310,126,544,21,361
780,253,186,377,150
271,111,436,230,409
457,205,56,450,135
544,151,199,309,158
591,243,186,292,226
458,213,111,224,144
257,191,134,138,207
373,126,118,256,204
655,222,215,381,163
572,257,402,344,328
223,116,371,303,312
326,146,507,40,292
624,273,127,427,54
348,123,548,36,314
581,274,161,289,121
405,91,20,269,63
459,184,11,351,66
645,377,58,382,138
314,61,531,112,357
363,104,431,100,366
481,225,12,293,101
290,195,5,429,229
538,248,200,298,131
307,76,437,30,437
395,175,151,146,223
598,312,263,298,287
268,103,545,282,372
288,190,361,32,215
414,164,211,351,170
547,606,255,224,242
643,233,145,281,98
389,239,144,304,190
590,249,128,344,147
839,446,256,415,89
537,192,206,284,19
435,192,25,97,224
635,342,145,320,139
766,237,194,340,12
457,186,105,317,145
344,103,455,60,357
233,59,44,279,179
841,892,296,188,312
495,215,153,371,185
527,346,102,289,280
471,225,241,468,56
427,268,211,353,185
469,243,163,376,38
653,248,259,351,204
623,413,228,246,31
321,102,283,176,258
684,302,100,364,218
563,402,183,323,131
445,156,51,229,179
610,255,132,334,147
298,78,235,111,373
645,229,203,284,230
428,397,32,68,123
541,230,368,168,306
352,202,287,216,198
482,189,65,263,81
814,658,206,435,60
263,94,456,128,369
610,170,80,346,154
377,123,114,232,230
535,209,148,278,100
586,278,113,298,228
365,220,399,9,409
483,479,448,338,438
599,256,165,330,227
229,156,256,230,244
610,289,136,230,254
247,64,458,7,288
675,627,142,293,14
425,171,122,369,165
222,53,131,150,149
356,241,203,449,36
426,324,209,259,217
761,236,77,346,242
510,197,53,255,187
501,163,100,339,154
298,63,533,121,502
608,277,117,222,149
579,354,109,174,63
338,165,307,244,271
476,136,137,297,101
324,158,490,127,331
369,101,331,19,342
388,297,413,233,325
297,85,558,125,237
392,239,7,225,240
219,39,69,293,170
254,135,126,312,260
638,500,453,287,457
832,282,91,321,160
861,669,290,367,278
289,68,485,45,392
348,246,499,311,425
524,233,33,330,301
297,98,503,147,381
500,242,206,153,324
729,249,320,297,405
397,151,113,294,111
277,50,157,203,209
393,208,217,204,265
745,544,273,388,270
580,370,97,262,301
509,210,199,307,228
421,211,125,299,147
290,178,282,26,105
273,213,168,131,105
521,273,24,414,200
340,127,470,87,364
505,290,68,263,266
295,132,258,132,195
518,156,112,230,42
509,351,149,282,171
374,107,80,324,116
653,256,79,261,236
462,234,150,165,181
516,199,92,442,144
295,141,384,176,451
490,209,90,289,222
218,146,57,29,142
948,855,208,256,182
276,147,44,106,134
217,134,129,38,237
272,163,360,58,363
694,437,161,388,238
537,183,160,320,242
600,654,347,291,256
279,255,203,125,242
500,184,123,324,221
652,271,76,352,144
736,843,507,353,468
278,95,51,409,183
857,629,226,404,349
373,136,163,332,96
305,110,367,138,314
547,226,218,259,122
348,142,79,235,170
231,73,32,389,8
535,266,172,285,195
372,244,40,408,217
240,106,144,89,242
285,188,211,140,258
533,218,165,300,159
542,238,238,293,244
693,209,140,300,207
287,147,320,41,337
321,163,153,73,385
665,275,194,409,181
241,125,471,176,396
487,226,110,246,28
544,578,285,133,210
408,97,381,313,368
409,174,92,331,186
845,792,422,362,414
354,136,24,171,62
288,96,259,160,119
371,148,50,328,241
371,185,60,210,223
428,337,309,169,207
312,85,485,66,323
252,91,168,53,149
252,169,246,22,130
859,731,224,541,4
389,165,115,308,205
348,177,172,289,128
379,173,159,40,271
321,108,457,122,287
510,189,79,285,228
433,224,94,297,143
498,286,80,334,137
387,142,57,300,286
568,280,31,359,145
429,300,132,324,167
415,186,97,182,148
401,201,543,88,473
483,272,385,23,396
726,322,219,432,302
202,106,98,191,201
301,196,383,262,276
311,137,446,23,424
286,88,519,31,278
479,238,120,298,17
443,148,92,313,161
436,268,8,289,243
278,108,431,252,383
252,148,441,249,375
402,152,135,146,68
603,154,105,281,16
409,126,132,283,216
334,109,515,128,407
227,103,80,293,153
355,113,72,302,231
497,191,26,287,27
579,237,124,320,242
367,86,495,99,321
472,414,165,299,199
658,360,202,389,239
274,86,236,43,337
305,88,476,67,374
300,106,539,92,356
440,155,38,212,193
523,442,160,253,103
332,177,256,530,68
821,366,232,364,241
308,291,226,22,220
427,262,164,289,64
437,180,30,310,146
507,260,43,188,182
294,94,284,44,357
292,55,454,183,443
555,196,157,227,67
485,187,115,109,194
484,211,61,320,119
404,365,157,406,289
521,332,152,338,80
685,332,24,331,304
444,235,134,328,108
417,104,195,267,68
574,307,381,327,324
519,254,215,366,135
337,153,118,337,174
465,123,399,158,268
266,89,377,55,425
456,249,137,266,180
327,137,483,104,363
453,244,10,253,199
657,334,115,250,19
522,482,107,311,214
741,701,256,80,179
553,269,189,303,64
267,98,76,271,172
458,251,170,316,80
647,284,142,355,214
195,93,316,267,291
738,280,164,389,236
228,57,61,142,147
218,38,100,70,193
757,502,203,397,204
284,102,411,83,333
228,129,100,44,239
238,120,262,212,249
326,201,145,280,14
365,113,44,245,144
236,50,88,100,176
211,105,299,174,450
754,341,138,338,147
564,180,77,295,165
497,147,133,252,170
633,221,22,260,82
504,579,183,128,139
573,229,210,255,38
600,190,123,233,183
394,151,175,361,80
608,311,220,206,165
481,277,245,395,158
298,115,514,50,441
758,575,217,372,232
475,350,154,299,220
380,181,114,304,167
280,68,471,28,365
690,349,157,206,31
459,137,136,244,64
405,205,119,176,186
257,131,455,224,426
465,222,168,363,211
374,137,494,60,393
433,293,154,245,113
399,168,331,216,434
303,142,493,23,279
419,306,42,249,199
354,128,437,98,346
421,145,61,253,133
592,280,98,363,137
291,96,421,53,456
259,114,126,432,273
607,631,303,78,232
308,95,448,191,430
285,101,161,283,209
304,90,299,130,260
490,184,21,309,120
340,114,544,216,460
288,106,364,179,138
483,274,34,233,97
272,87,430,104,429
280,176,132,226,29
528,197,158,436,53
436,151,463,76,338
631,310,42,303,61
570,363,182,396,122
333,69,327,138,320
344,100,483,51,408
353,203,94,333,251
352,101,394,173,381
346,179,128,220,219
324,115,484,65,506
350,249,200,100,32
329,138,508,112,409
445,138,150,268,210
291,118,382,91,263
298,88,382,104,350
339,139,370,84,394
372,169,46,302,154
326,68,483,146,413
730,227,199,247,248
470,256,196,265,170
272,93,390,87,362
249,66,433,107,184
670,429,63,279,56
326,111,519,227,204
772,340,134,300,155
339,130,431,119,323
298,87,52,70,300
369,200,121,254,67
610,584,242,282,190
597,175,129,402,159
416,153,85,347,29
512,179,33,291,106
933,516,419,375,360
658,453,136,371,5
333,99,518,49,321
232,52,182,164,225
248,59,474,56,362
307,111,499,105,342
534,338,126,290,214
584,201,74,223,221
315,158,488,196,304
286,218,142,154,185
499,156,357,86,316
917,792,330,289,265
306,100,138,281,164
317,104,556,90,409
282,66,458,91,363
304,139,417,63,441
411,127,136,278,183
642,321,147,363,219
723,795,441,347,412
314,82,439,184,353
502,184,169,286,221
490,234,13,274,159
292,68,193,234,151
489,234,117,284,137
734,353,94,330,208
319,113,442,47,379
322,58,522,72,107
264,55,329,76,428
489,261,53,313,237
715,243,89,310,214
611,536,205,535,149
329,149,364,49,307
548,350,41,338,292
582,346,109,315,118
357,91,89,291,55
270,74,490,93,403
312,99,322,115,463
286,111,436,16,381
308,204,376,147,524
297,110,506,175,181
300,129,537,157,371
325,100,103,255,69
256,77,453,12,333
335,122,384,134,357
449,315,145,325,133
729,452,164,387,257
464,572,441,311,424
551,288,102,416,130
341,139,264,23,447
309,203,128,93,198
403,165,130,229,202
503,204,213,323,230
380,129,121,108,134
736,518,221,297,125
424,368,424,262,354
448,151,82,300,158
294,99,503,51,372
320,59,499,146,442
549,112,210,262,64
341,106,482,113,260
367,317,214,79,178
342,112,445,175,463
366,92,216,21,347
643,599,511,346,458
347,140,378,281,311
249,72,499,35,393
307,54,140,160,168
341,95,375,46,346
518,197,93,293,222
432,174,176,289,146
201,76,228,195,144
475,117,66,484,265
412,193,16,249,122
490,507,274,217,237
549,273,38,308,51
503,418,411,272,355
443,273,258,27,244
348,122,103,310,238
544,155,110,288,59
586,230,168,309,209
775,370,206,234,89
767,300,84,344,84
677,262,167,318,11
301,99,520,116,84
452,184,98,313,66
493,218,58,346,274
299,117,333,60,207
291,77,469,57,280
495,197,42,318,220
260,124,466,88,303
451,223,81,343,3
407,192,39,261,229
314,226,199,121,212
251,90,38,60,188
406,175,94,267,88
299,74,419,81,99
569,627,231,231,327
704,145,466,239,407
363,113,528,25,484
292,58,465,136,199
517,131,59,222,242
336,100,408,39,248
285,151,249,159,245
289,69,32,212,178
226,83,80,269,245
715,419,211,389,148
402,179,505,60,263
729,560,301,55,239
358,171,448,132,150
473,530,224,156,186
434,290,171,72,36
549,337,268,441,260
512,275,37,228,256
305,71,421,51,331
631,370,161,347,145
473,184,170,331,241
501,265,216,339,43
369,343,174,331,273
458,228,157,382,284
299,108,496,29,512
352,133,176,225,200
350,289,93,293,53
492,240,175,90,161
363,129,65,332,44
476,166,122,48,183
207,83,99,171,228
800,368,161,395,204
326,105,40,337,206
344,137,86,307,121
448,180,22,298,201
508,211,160,166,204
426,343,64,304,21
256,126,435,10,342
397,110,51,279,220
478,196,111,351,33
374,374,366,270,395
210,61,29,221,252
463,120,194,300,104
386,132,344,115,286
301,72,431,61,386
274,224,23,32,16
699,334,83,349,217
449,303,70,107,60
394,187,273,12,253
343,97,252,178,277
259,110,285,143,246
406,252,100,272,157
760,283,172,49,237
311,175,598,156,191
473,186,152,277,139
491,240,162,310,151
315,115,238,3,366
739,336,120,366,58
551,189,160,293,203
505,277,104,270,176
452,196,475,158,368
258,59,23,291,39
754,331,166,312,213
542,303,56,347,177
494,215,156,268,249
806,739,456,336,354
558,381,5,262,139
588,300,139,281,31
317,89,446,86,423
377,150,483,144,462
322,209,226,53,201
329,249,201,503,145
758,307,114,326,211
554,266,189,297,93
696,473,138,13,190
395,133,137,209,35
408,265,125,322,153
464,147,104,300,131
293,131,576,103,370
422,150,107,279,153
309,96,312,193,388
316,91,550,156,308
266,176,90,193,122
475,191,159,376,203
291,100,347,300,330
342,249,371,171,432
296,172,143,311,206
490,135,178,295,173
830,658,291,57,320
330,109,19,290,206
256,107,448,159,281
373,133,412,37,212
374,152,477,134,332
292,73,438,231,516
223,67,163,63,151
275,108,353,44,375
215,67,252,223,258
576,262,235,338,160
398,121,190,315,107
606,261,129,333,36
356,97,196,65,382
342,149,284,10,348
202,74,29,277,1
538,218,122,302,149
223,92,54,60,135
436,110,83,300,297
306,187,217,87,263
296,151,317,270,196
212,138,324,236,260
329,103,361,119,122
495,175,149,275,200
300,65,455,109,449
444,202,53,346,204
760,412,373,241,388
393,163,80,207,170
360,225,507,127,412
381,105,164,272,64
735,368,165,275,148
390,125,130,249,141
416,153,92,201,94
354,309,203,140,14
598,328,205,282,177
321,153,199,360,25
392,325,189,139,277
536,222,181,278,168
327,154,541,112,316
288,91,550,48,266
293,109,498,79,437
594,272,170,240,115
603,390,214,415,174
263,91,493,28,407
525,434,91,465,204
242,84,83,320,67
387,310,340,44,320
363,207,129,325,274
387,164,138,220,44
268,58,437,19,287
555,379,280,138,189
612,192,190,336,184
230,97,136,119,99
457,234,163,373,206
425,191,199,290,124
435,170,120,281,185
443,174,38,368,170
552,202,339,78,63
275,241,358,148,222
648,806,497,269,431
334,120,366,16,371
251,82,316,244,144
536,273,97,367,86
207,80,234,245,149
340,129,432,28,296
375,170,106,407,230
529,323,196,408,160
