"FS","SS","FL1.LOG","FL2.LOG","FL4.LOG"
383,229,370,340,485
733,312,212,315,157
286,85,464,142,411
594,326,423,510,486
427,154,116,222,114
496,284,165,708,311
447,187,109,496,96
503,160,180,418,31
515,251,432,13,482
400,201,247,245,520
497,183,414,421,500
437,167,85,488,197
283,71,34,361,25
437,216,253,459,200
245,96,363,19,410
367,107,491,209,264
374,347,314,70,227
353,91,93,323,79
318,61,82,126,237
456,344,436,84,486
357,98,535,56,452
295,115,318,365,373
411,121,98,383,132
335,111,387,115,490
445,174,115,416,148
396,217,164,452,72
420,189,321,146,429
355,325,89,142,251
311,282,123,434,207
395,359,394,206,326
421,203,575,411,549
321,165,421,141,443
620,237,144,420,233
314,121,273,421,136
292,98,450,149,513
304,175,101,358,190
471,306,166,357,233
437,253,216,385,213
298,157,281,413,271
251,56,514,6,451
461,162,258,456,181
344,91,556,206,278
365,151,332,236,451
422,197,51,398,243
339,179,159,302,216
532,303,357,307,409
348,153,186,448,198
242,228,428,218,337
319,152,40,248,183
648,303,476,408,498
422,121,175,384,77
311,91,318,48,287
566,161,30,469,233
405,150,24,399,138
389,124,40,434,148
371,227,135,411,231
698,253,435,511,511
297,155,339,428,532
343,213,395,400,570
316,181,136,49,138
512,239,463,485,563
363,175,62,277,211
611,284,204,585,233
455,274,31,101,86
364,213,211,544,174
391,129,32,405,158
297,104,108,428,218
265,125,9,387,178
364,207,538,201,439
478,170,102,381,177
357,152,192,457,157
493,272,167,495,275
227,187,421,311,375
410,138,53,427,190
312,130,385,233,401
774,318,205,558,313
319,109,462,135,482
420,121,216,515,263
414,237,52,439,100
308,131,39,352,73
358,100,136,373,173
409,238,387,242,310
433,93,129,422,278
362,176,314,64,531
390,200,70,475,174
376,129,257,280,420
334,95,159,377,186
411,156,129,352,70
430,129,101,358,309
467,622,519,327,470
474,177,36,452,114
611,300,193,496,233
481,297,467,365,520
356,172,148,406,95
310,140,367,193,468
296,109,376,139,453
353,101,445,201,457
529,702,367,345,275
327,122,492,227,450
287,90,163,457,215
411,195,287,559,275
269,58,392,86,450
385,93,66,392,203
341,138,342,53,362
324,111,194,360,170
243,62,518,220,472
307,106,419,223,514
343,215,53,433,286
315,114,487,131,455
335,163,425,252,591
360,357,456,375,441
365,187,186,399,65
418,158,265,243,374
385,155,10,393,161
350,147,210,310,240
366,83,80,365,112
451,127,167,363,320
375,143,39,357,250
336,145,19,364,42
347,150,106,127,454
375,150,495,253,489
420,186,181,467,122
281,155,495,97,522
541,211,215,519,124
287,89,457,84,435
350,152,498,277,538
349,124,46,427,121
393,110,66,373,54
391,170,15,476,113
304,113,88,351,258
726,282,204,590,257
649,646,486,461,401
309,139,65,498,269
562,197,193,598,155
405,152,49,411,177
456,323,307,290,207
417,163,60,430,211
360,139,122,428,30
346,223,185,421,155
296,95,458,60,500
288,71,313,85,398
279,89,115,390,94
413,135,57,512,174
342,107,138,412,3
465,142,55,331,69
441,131,114,262,237
337,140,183,385,151
486,649,139,131,189
355,219,281,469,357
339,141,544,483,565
571,199,463,246,479
524,162,211,397,294
380,206,472,430,448
366,138,109,458,272
393,200,203,398,152
388,107,151,419,43
339,128,484,342,423
315,175,129,489,272
425,158,156,352,87
338,84,18,398,220
249,111,459,184,390
341,158,201,480,138
312,115,120,370,245
687,283,178,393,300
356,106,129,438,108
353,174,275,327,495
401,228,118,465,109
406,146,57,415,214
325,165,49,363,185
447,122,125,386,84
347,384,455,119,374
391,119,103,395,96
367,112,5,399,126
315,105,492,182,385
319,161,451,168,486
330,120,56,340,138
537,477,328,425,261
498,556,192,194,162
245,61,349,60,354
296,121,488,12,439
632,718,278,351,299
419,166,106,427,310
396,153,81,384,151
259,88,552,217,454
387,206,172,355,215
623,472,610,132,608
639,182,246,370,268
323,145,170,452,158
583,315,178,499,142
440,119,24,388,108
261,33,15,362,216
324,110,91,284,28
326,129,60,384,235
437,233,296,56,100
432,136,147,373,109
376,111,128,459,276
291,109,49,304,199
220,89,28,291,194
310,112,483,100,473
403,225,46,449,39
271,89,18,516,282
339,144,530,117,385
568,295,323,583,328
341,161,56,351,134
418,164,104,424,140
608,199,139,499,193
504,141,44,435,267
407,188,175,419,258
553,377,494,402,552
410,163,222,490,240
305,91,120,395,237
302,143,138,348,211
397,165,374,256,453
381,144,95,278,227
355,134,143,357,131
445,189,392,304,491
325,130,510,375,445
431,280,200,531,217
232,74,39,339,207
337,128,317,218,472
274,119,484,134,377
412,137,436,375,422
274,132,397,335,445
399,406,415,282,336
890,284,462,457,503
248,145,507,223,464
520,183,52,409,196
440,131,20,383,118
413,135,125,472,171
298,98,485,30,488
330,134,459,422,510
404,229,116,421,193
308,101,416,6,521
347,119,83,384,32
419,186,63,458,195
376,244,335,399,494
390,155,130,327,176
479,365,185,603,319
292,158,121,314,216
298,129,463,137,486
370,187,40,390,242
506,379,348,230,332
350,182,274,440,460
318,88,348,186,457
438,157,82,348,127
579,181,227,475,175
569,217,234,485,192
314,118,365,294,462
429,174,87,294,194
428,282,136,484,209
387,223,23,529,294
367,244,335,557,574
372,119,435,231,469
358,120,196,283,221
306,95,85,397,145
424,201,87,486,233
413,110,53,408,133
237,131,368,154,479
497,219,143,418,153
383,188,535,406,497
473,185,472,317,380
303,116,293,96,432
386,103,111,281,121
462,255,347,419,282
289,146,84,494,36
356,125,496,151,300
360,98,23,403,189
274,98,456,244,411
266,81,122,360,64
648,529,497,498,473
347,126,573,329,518
466,196,162,465,293
411,165,94,364,166
356,102,187,339,12
292,78,484,124,467
456,156,63,293,129
525,377,275,217,273
357,145,59,431,197
419,144,212,403,274
620,168,250,585,277
288,65,505,83,419
295,102,117,343,32
311,108,173,353,190
344,109,114,334,154
444,164,171,519,113
341,151,177,460,19
284,113,469,284,458
433,531,335,307,194
325,104,44,410,19
325,105,221,262,164
371,130,67,445,139
311,158,531,408,491
331,129,53,467,117
328,102,511,187,478
214,167,138,110,207
322,108,42,353,149
287,121,53,327,224
505,249,416,232,609
485,185,235,559,235
389,174,157,415,159
401,172,24,441,261
375,162,134,378,101
436,185,174,354,216
269,135,94,439,218
381,151,328,152,436
429,151,189,320,152
635,151,39,456,230
327,251,225,290,169
365,169,554,258,536
286,151,501,434,511
436,118,102,358,207
421,281,116,398,249
273,105,39,378,77
397,124,64,441,244
434,219,109,351,163
305,151,382,350,469
447,119,127,325,92
365,139,408,311,562
314,108,512,414,444
313,98,110,428,197
539,179,96,285,195
285,113,429,362,504
320,128,507,121,392
346,180,89,291,199
495,132,99,387,58
341,164,219,71,261
345,124,119,295,72
324,83,479,119,453
352,89,375,286,473
351,122,490,50,433
455,229,155,497,215
286,137,97,386,127
374,153,189,388,256
558,280,520,442,585
401,138,415,185,493
412,117,62,486,76
395,119,52,392,162
346,160,412,70,430
704,287,269,683,336
635,250,542,474,449
475,534,284,220,117
350,164,131,343,212
426,117,8,423,183
470,285,423,570,615
586,256,242,535,210
276,89,555,136,494
305,84,418,20,403
329,248,122,367,135
383,176,70,312,263
525,285,195,517,245
384,146,116,392,23
287,112,149,319,210
399,120,12,426,44
337,169,293,64,428
263,96,214,90,362
403,162,20,327,245
382,177,133,349,176
246,142,173,345,6
499,169,76,389,105
449,152,46,459,148
437,117,167,431,269
321,162,246,33,393
474,193,94,598,148
365,211,474,399,470
424,195,427,35,483
345,82,463,133,460
522,167,116,482,214
374,137,497,306,514
570,234,135,557,221
274,133,436,76,412
675,291,142,462,89
300,198,107,197,209
441,160,395,228,528
242,110,323,133,211
315,113,331,216,533
349,132,143,327,245
284,91,125,368,224
239,125,467,175,405
344,102,130,238,177
432,187,275,343,277
338,168,297,371,466
265,118,392,55,511
512,277,178,485,111
430,152,230,448,262
270,212,413,222,377
308,187,100,395,306
300,96,531,63,493
758,279,483,578,421
345,125,103,341,146
313,154,247,326,520
449,208,89,352,138
318,121,54,314,89
291,127,156,377,89
333,133,118,384,229
971,671,317,513,288
293,103,515,396,480
344,155,205,330,438
443,347,423,376,572
347,153,130,398,133
410,204,522,111,546
390,86,102,338,291
459,132,61,347,124
315,115,115,415,300
379,188,100,328,228
416,141,84,448,78
483,120,80,378,130
387,121,191,338,257
339,126,213,404,122
294,79,157,332,225
351,94,33,349,210
352,118,168,364,262
447,154,176,361,306
331,135,154,356,196
371,163,180,377,180
336,120,400,214,488
330,85,2,350,146
268,81,469,156,451
494,199,300,566,317
367,99,23,259,87
561,393,431,369,422
260,180,460,314,519
281,172,264,159,194
272,129,97,151,143
319,94,450,247,446
541,185,80,402,176
473,227,126,443,134
295,138,67,397,207
305,109,92,365,218
297,98,13,463,201
357,123,102,382,127
394,165,75,305,126
404,136,114,422,230
413,112,265,436,285
318,134,336,190,518
443,166,131,410,244
292,121,457,416,433
355,112,154,390,83
343,186,16,424,36
281,106,255,405,299
399,150,181,392,194
323,307,374,266,376
393,146,114,425,180
385,185,446,401,516
550,159,149,432,113
334,181,116,320,71
319,135,39,354,286
497,205,78,395,265
315,163,87,456,36
300,42,85,310,167
445,224,158,297,252
499,239,151,355,235
792,413,575,240,477
381,150,132,365,289
505,225,475,224,411
295,118,447,123,497
328,137,55,361,68
328,197,426,111,436
355,229,152,422,139
347,179,108,335,156
302,142,418,369,544
451,204,550,667,536
304,88,487,169,417
718,653,352,406,337
367,143,2,344,145
359,169,353,342,515
423,428,335,221,246
339,163,172,382,19
376,113,112,456,213
430,175,182,446,44
295,143,522,253,482
397,121,97,304,188
491,272,190,343,80
263,150,541,351,435
419,111,161,428,228
407,123,177,278,25
255,84,100,449,175
280,136,379,152,446
232,116,466,32,498
325,111,313,233,503
338,121,48,459,199
307,53,136,317,241
405,192,83,338,131
423,155,75,402,133
396,102,158,365,267
435,160,151,530,88
415,156,106,343,99
418,178,456,111,349
301,81,442,121,483
461,185,141,475,87
234,90,396,86,414
353,136,427,217,319
474,158,37,460,208
345,95,561,455,539
329,110,34,398,151
277,80,456,206,495
400,116,89,420,24
350,88,80,268,159
543,257,346,315,600
340,119,164,316,147
385,109,94,406,258
375,136,141,429,258
412,73,159,325,200
404,178,194,352,199
363,171,243,370,442
337,145,8,366,227
744,223,271,560,290
347,138,58,416,180
481,173,159,384,212
420,152,63,317,210
340,107,549,8,435
448,193,23,290,200
232,132,64,394,135
390,118,132,440,232
439,199,44,403,160
362,111,166,399,191
447,270,432,482,594
656,249,500,569,437
272,257,330,261,170
351,67,128,426,261
412,161,66,587,251
332,99,496,253,493
297,163,366,303,538
337,157,417,84,495
580,273,138,429,271
362,159,149,338,188
354,157,413,362,531
425,173,184,310,214
342,88,101,332,43
285,151,477,316,523
305,98,461,109,431
396,113,219,427,20
301,145,431,25,392
480,178,189,461,219
325,116,551,280,469
483,181,91,541,187
372,297,138,305,231
636,665,604,499,566
310,142,514,372,556
302,103,464,136,500
329,96,405,164,61
497,141,53,453,133
355,147,82,357,124
323,102,194,409,102
309,167,347,35,511
325,187,34,444,225
322,85,148,374,228
602,276,200,592,191
443,221,8,444,12
412,126,175,323,71
427,163,142,413,188
349,125,407,116,475
443,149,100,411,159
271,159,385,238,448
440,154,429,477,566
325,120,135,401,269
279,104,476,345,447
449,146,188,362,142
367,96,129,416,190
315,219,361,672,268
295,105,403,246,444
468,151,148,457,170
481,171,93,425,212
390,120,134,374,201
465,97,30,302,289
359,346,476,292,442
556,238,238,551,187
264,78,332,52,471
331,154,526,280,497
627,282,240,422,159
584,246,272,536,240
323,114,443,139,503
296,149,98,308,537
441,221,251,409,239
344,150,484,350,462
563,415,276,609,365
411,192,123,397,169
342,154,535,282,498
331,142,381,362,498
361,151,541,102,526
450,121,44,377,137
487,192,93,491,203
444,481,352,386,345
307,62,496,66,509
329,123,423,167,444
381,163,248,29,490
350,100,36,384,302
364,87,52,312,82
346,174,457,464,560
275,89,356,220,467
275,84,423,77,386
287,117,444,261,498
290,116,98,468,248
359,130,130,297,233
470,117,134,443,135
436,145,163,436,296
326,132,167,303,44
375,125,79,413,165
612,553,508,216,367
415,143,77,383,73
622,563,405,237,644
301,132,246,315,553
557,333,75,444,118
420,182,341,129,553
393,236,546,458,576
361,296,222,578,338
719,375,456,529,465
510,190,201,465,68
436,154,83,511,140
526,161,213,430,230
315,103,282,103,401
308,120,23,423,188
334,143,68,403,60
393,327,217,362,239
387,119,119,450,310
323,123,161,375,179
310,109,386,93,481
331,143,472,129,303
458,129,75,463,264
355,115,370,254,432
342,91,278,26,362
329,170,402,326,544
370,200,279,481,559
329,137,181,411,243
397,138,364,16,447
258,138,271,184,206
290,117,1,411,49
342,125,126,252,297
359,132,146,353,205
305,87,116,233,240
316,138,94,311,278
257,90,170,501,115
561,412,523,416,504
285,124,68,343,266
342,181,398,196,549
394,122,117,365,75
335,175,420,216,520
262,104,435,21,537
263,100,191,355,164
382,167,78,376,150
423,329,458,423,594
419,135,167,312,149
728,589,309,233,225
406,100,54,426,71
239,173,116,102,394
527,194,577,396,462
532,277,538,463,449
372,121,44,342,251
330,192,426,259,418
443,163,4,434,143
362,130,156,347,212
306,84,63,408,19
322,210,219,285,520
384,111,6,352,38
375,93,69,418,182
303,101,503,197,467
642,504,159,55,287
287,125,262,290,446
498,248,175,315,28
534,229,119,394,230
383,149,434,379,516
290,84,195,355,100
473,450,329,152,286
283,122,443,361,370
539,327,301,206,279
281,100,395,498,300
465,178,177,300,157
347,101,300,136,413
318,111,551,141,485
746,337,319,578,378
364,149,202,249,260
688,195,138,477,294
355,71,101,315,123
581,551,485,287,425
317,115,446,61,471
633,381,336,402,563
360,235,237,1,556
315,115,464,178,468
640,138,58,505,213
350,170,194,224,214
315,153,241,142,425
586,812,579,388,512
316,113,271,155,469
420,145,212,284,6
472,145,118,455,184
306,103,437,254,484
261,56,169,298,121
411,262,192,574,183
574,211,192,405,127
432,244,145,485,135
544,744,263,486,281
363,228,518,221,451
401,148,87,337,169
383,164,85,412,144
370,217,8,420,251
272,86,325,70,460
307,122,368,182,530
315,96,349,134,429
375,134,87,417,172
548,177,5,414,253
314,97,162,399,177
360,131,95,404,71
725,369,202,521,181
307,127,487,363,469
533,128,166,391,155
380,137,187,491,292
349,112,372,246,482
453,229,62,414,20
342,207,554,207,475
332,80,405,261,469
354,203,114,517,129
363,149,103,354,15
591,272,409,203,491
389,118,140,354,240
312,121,379,48,491
286,84,494,99,270
421,287,112,462,75
456,161,226,463,296
363,100,200,350,217
269,62,364,120,420
486,209,127,457,278
435,163,428,293,461
307,149,430,320,588
569,316,449,252,531
285,80,525,187,494
393,129,61,437,87
282,90,40,405,109
279,243,355,243,246
727,598,337,291,227
311,98,49,370,126
372,134,141,478,301
401,179,67,330,179
400,163,441,294,489
350,168,284,76,464
356,192,234,395,166
360,140,367,323,565
465,165,187,479,39
350,127,48,322,286
403,292,274,116,361
284,100,416,276,485
284,130,98,441,187
420,155,5,474,135
246,158,326,214,515
348,145,316,416,425
269,95,436,134,445
313,148,413,313,584
358,126,119,363,265
497,178,137,336,6
853,309,53,483,122
301,89,160,274,264
868,373,258,634,106
306,112,14,403,187
256,45,87,329,176
362,119,167,444,193
351,103,126,399,250
464,177,184,438,147
561,282,243,462,204
539,314,387,698,368
222,71,479,56,519
340,172,197,394,238
403,106,95,439,212
463,130,147,495,145
313,97,390,77,494
424,127,178,403,115
313,113,467,354,561
444,166,249,418,13
325,141,177,388,200
390,128,141,344,173
419,172,233,465,46
350,95,392,82,426
294,198,536,444,487
449,233,84,492,302
296,70,36,316,90
419,191,136,422,7
417,176,14,412,226
297,83,169,398,174
349,151,3,490,126
270,149,439,143,412
265,102,90,442,10
306,129,176,434,113
286,119,483,328,412
441,149,161,399,165
276,79,402,107,467
361,123,411,213,433
348,138,492,152,522
328,187,66,293,16
320,135,138,428,175
333,109,108,452,239
572,302,324,266,466
352,140,44,372,183
382,139,154,417,184
367,140,523,242,525
318,182,549,410,482
793,215,231,467,258
426,162,39,368,179
325,86,495,217,471
297,200,376,466,291
760,520,327,640,295
436,249,66,514,290
580,350,469,574,612
638,505,194,563,259
312,94,131,282,216
298,120,467,87,480
297,102,142,255,168
441,111,177,352,100
344,162,134,329,234
719,426,366,686,268
311,104,435,468,450
247,123,506,417,505
518,650,372,371,233
499,235,60,468,121
249,71,404,124,374
302,126,367,264,466
394,181,183,416,180
338,127,232,306,183
377,117,402,352,476
341,149,290,402,519
496,109,98,397,187
362,113,130,442,101
323,133,47,295,152
313,113,267,171,482
300,126,511,216,433
348,274,348,318,381
387,103,138,404,37
359,225,472,333,407
379,162,105,345,32
527,303,417,247,569
338,90,387,121,540
440,210,99,496,148
508,223,389,148,460
287,118,468,320,498
447,159,134,508,262
386,178,264,141,407
404,128,40,349,311
603,323,170,466,120
328,76,513,68,462
298,88,378,84,355
348,200,119,504,14
328,107,395,323,479
250,206,356,321,339
294,99,464,161,529
443,140,128,434,242
394,127,98,471,148
384,84,77,320,144
351,82,106,411,118
350,100,168,416,75
273,65,436,76,439
706,278,433,413,390
367,99,105,361,160
400,169,115,405,85
327,85,482,80,390
342,99,167,346,133
501,260,208,526,265
398,129,229,441,227
370,155,342,110,507
514,133,148,487,195
577,167,141,439,160
363,163,168,364,58
299,85,143,342,181
335,117,425,233,513
412,89,131,378,181
854,387,448,433,528
418,123,170,446,244
476,152,70,475,98
384,136,190,435,146
404,305,128,525,76
536,191,52,442,75
615,280,143,548,230
340,178,388,110,510
330,363,529,335,502
327,111,263,378,238
302,116,153,323,189
516,256,202,376,232
284,102,193,362,239
422,471,344,291,289
385,131,105,369,248
358,162,139,391,187
461,197,209,423,244
605,276,475,427,494
604,172,48,483,205
411,181,105,407,70
411,235,418,361,642
484,144,130,351,230
409,366,357,386,354
365,124,103,376,224
312,131,447,256,576
250,91,355,181,426
356,152,176,419,175
432,429,296,335,219
251,163,396,362,451
332,211,438,100,554
294,151,310,416,526
317,149,508,91,402
388,122,39,409,72
437,197,145,382,130
328,113,186,259,68
517,214,169,497,56
389,121,130,417,228
464,249,60,406,68
574,348,520,359,481
372,190,97,365,195
293,59,531,135,365
274,116,436,75,506
332,102,158,499,306
388,436,340,462,230
285,66,481,85,473
462,166,125,418,219
466,156,196,390,75
340,112,58,372,185
420,185,191,261,184
400,121,110,367,239
234,121,189,67,210
365,122,427,281,403
324,108,470,182,526
462,130,36,495,207
226,199,490,298,424
460,162,95,448,167
330,131,322,285,509
331,148,34,441,10
353,102,104,308,35
366,183,513,402,489
359,115,55,412,132
316,170,10,385,91
296,271,234,138,262
380,156,594,256,455
623,257,530,424,519
515,292,194,356,106
422,262,308,174,232
303,98,485,173,470
349,183,195,480,352
384,204,9,462,4
357,118,171,386,63
414,175,198,349,35
528,248,503,369,408
369,200,599,506,508
355,129,199,349,133
216,104,11,449,220
271,222,171,108,206
286,94,543,445,447
304,105,86,440,134
358,102,212,340,28
272,130,289,489,229
569,174,218,372,307
288,110,181,398,218
450,174,232,378,176
415,230,404,297,519
619,351,575,325,573
373,189,81,284,199
286,82,558,54,385
376,103,141,367,149
490,215,213,436,268
327,108,155,322,259
455,271,187,366,11
261,83,520,214,449
448,251,506,339,481
398,134,222,400,165
371,113,494,166,394
470,144,66,372,40
380,178,29,296,265
376,181,189,455,164
280,76,77,333,120
462,448,447,213,480
335,108,589,93,510
309,109,426,33,461
394,116,143,465,149
605,267,124,518,114
407,174,372,328,223
298,99,488,165,387
213,125,321,369,450
372,117,12,406,273
511,191,246,414,188
441,240,61,451,219
706,420,89,529,239
528,417,345,473,295
314,115,331,14,487
335,143,393,293,427
740,583,407,355,375
388,164,357,34,307
316,147,472,100,349
277,86,49,356,201
238,52,42,354,197
243,71,228,432,145
351,114,7,403,241
570,188,81,508,255
334,93,81,371,124
295,57,111,41,64
343,93,106,420,153
314,117,389,452,525
590,491,534,430,611
295,86,133,392,60
373,132,60,300,113
403,235,245,218,165
369,136,124,427,178
413,186,153,431,172
350,180,67,514,201
263,122,198,38,259
442,187,44,467,240
405,131,58,391,135
786,282,285,579,280
417,119,240,412,170
383,201,408,502,458
350,137,118,442,189
319,122,44,330,222
242,141,98,181,435
311,110,36,383,121
437,174,204,361,182
595,348,271,588,238
398,140,116,354,177
364,284,174,379,115
291,190,324,312,447
436,153,374,336,536
443,127,144,454,251
587,401,37,532,164
339,87,397,201,446
442,204,153,421,259
290,149,494,127,404
368,202,522,125,509
353,104,44,447,111
493,634,412,243,369
363,122,42,385,103
425,109,116,374,183
365,138,87,383,230
281,72,475,34,468
456,290,495,196,430
440,139,82,481,198
353,93,67,448,88
308,150,134,308,241
343,141,175,342,14
355,148,107,418,60
291,90,135,406,1
463,246,284,502,319
380,167,368,318,540
287,112,448,321,447
743,307,477,587,565
352,73,431,356,444
413,133,470,298,555
303,160,347,374,288
323,129,92,332,162
308,180,75,374,247
291,170,78,407,23
504,142,148,213,98
437,265,44,356,130
425,241,30,364,1
316,115,275,178,456
227,105,29,358,274
490,177,282,535,305
462,232,440,234,456
278,111,456,27,503
288,104,354,403,501
323,186,22,401,163
403,182,140,449,196
400,195,117,405,255
337,137,253,259,437
330,146,95,487,271
437,282,57,436,257
690,405,225,589,286
348,201,181,456,184
655,308,555,414,626
223,192,544,139,524
381,129,105,376,149
326,118,243,275,138
227,158,142,363,140
359,86,16,385,150
659,200,202,458,76
309,186,405,271,503
353,121,499,276,493
409,114,443,213,493
406,174,299,562,311
335,130,135,346,42
494,227,131,497,279
464,154,105,464,108
423,208,78,328,93
402,175,62,410,278
299,142,53,430,122
479,340,356,269,149
326,125,69,307,226
406,179,108,278,231
300,82,402,192,371
389,141,46,364,169
368,154,468,200,457
337,170,449,269,485
312,93,181,354,44
408,195,382,394,432
270,166,329,60,441
295,104,214,295,255
219,81,475,204,521
377,142,392,149,477
385,126,88,393,123
315,124,404,130,491
398,147,147,440,204
349,171,103,420,82
329,183,461,117,504
316,125,138,367,171
300,175,495,108,520
362,134,134,439,104
526,285,104,440,44
286,94,401,119,460
435,115,115,429,95
406,306,382,404,568
318,104,569,462,585
274,101,479,34,453
466,187,247,392,185
251,198,457,30,454
387,123,52,376,228
326,185,187,484,106
280,86,434,208,475
264,85,529,218,466
317,91,243,331,468
286,86,410,143,501
235,120,149,422,105
347,118,359,111,450
749,276,523,414,392
350,192,529,282,465
298,127,10,369,165
341,246,179,455,226
445,115,172,398,275
505,190,178,354,78
306,57,67,307,138
363,165,501,449,435
286,149,500,1,502
350,95,464,314,492
432,201,220,584,206
213,100,77,383,171
312,112,483,443,569
315,121,109,312,121
239,135,385,349,530
361,198,168,359,247
408,131,21,307,88
401,316,237,630,40
615,266,194,330,97
412,115,92,391,261
398,101,39,333,113
272,99,173,332,158
396,218,139,570,94
500,249,47,533,137
286,117,325,53,525
438,151,103,513,200
547,199,175,544,24
346,211,262,273,557
652,331,89,444,224
259,77,485,121,430
434,205,183,485,80
464,324,189,158,196
359,110,483,243,367
306,60,129,303,12
436,162,129,350,147
368,140,132,379,187
360,117,92,342,178
361,131,380,227,481
313,92,383,170,399
399,177,67,475,170
442,82,195,301,279
285,122,465,207,505
455,212,82,500,180
247,79,601,116,518
360,123,126,346,73
511,294,78,434,239
380,162,328,425,527
480,173,9,497,138
312,122,445,164,461
359,174,395,291,542
318,164,223,416,128
326,160,482,141,450
359,102,516,338,478
499,132,195,394,123
366,148,216,401,30
295,88,474,151,489
421,149,193,351,274
371,159,122,310,228
264,82,60,320,270
421,162,134,412,174
257,111,358,82,473
364,179,308,443,251
367,94,401,173,442
387,130,211,369,298
693,430,323,76,214
396,102,155,386,190
692,350,457,445,517
249,116,54,467,152
645,466,565,210,525
288,61,60,228,120
332,137,149,506,175
318,101,150,435,223
321,90,333,121,408
364,189,16,402,199
436,171,240,452,248
441,193,101,433,65
502,282,162,439,273
300,142,147,388,152
355,300,416,255,458
697,535,227,413,342
331,141,85,495,171
407,147,115,390,238
577,240,114,426,174
828,318,579,518,471
