"FS","SS","FL1.LOG","FL2.LOG","FL4.LOG"
299,132,518,221,430
268,125,363,95,428
267,110,358,156,502
607,646,475,382,491
162,172,320,203,435
396,304,404,370,430
415,214,216,282,198
252,406,311,550,317
233,154,228,107,362
239,108,308,105,447
303,153,405,117,404
373,751,376,281,375
397,403,435,346,597
746,610,335,643,327
285,170,391,283,377
181,132,301,113,252
256,62,299,91,364
729,379,298,543,279
204,152,330,157,384
506,196,150,416,115
378,256,443,192,404
267,331,354,550,324
322,101,283,143,303
182,161,456,348,372
289,120,334,242,288
288,112,471,159,368
278,86,400,163,340
264,95,462,71,428
423,246,229,451,209
258,138,198,150,380
215,198,386,250,366
223,109,323,140,344
689,489,324,648,327
319,154,164,401,107
504,157,190,369,172
376,228,381,385,474
199,116,400,13,406
446,715,193,367,172
220,109,284,132,348
497,320,181,510,109
463,658,455,414,412
305,128,363,80,352
253,221,150,433,98
209,124,319,233,470
298,170,403,415,618
286,366,372,249,491
193,113,195,138,214
232,165,291,111,424
215,71,222,113,368
213,89,328,120,469
573,600,212,275,110
220,144,272,120,422
360,220,84,493,108
224,114,63,356,108
260,244,383,265,455
565,408,200,362,200
579,382,151,481,89
851,396,292,493,230
681,375,264,418,231
591,390,299,446,236
217,113,313,89,420
265,135,421,110,432
239,142,112,109,382
467,219,213,422,234
466,281,170,384,174
175,131,68,287,69
484,631,413,286,443
675,286,249,480,261
253,114,385,190,524
293,113,271,30,335
213,37,487,85,412
332,192,298,110,443
287,433,383,291,333
275,117,419,40,321
164,191,253,364,289
275,110,292,141,378
274,104,357,153,370
494,162,222,388,227
247,173,303,138,373
338,146,5,355,159
310,125,290,157,468
208,148,301,4,452
342,112,473,52,458
246,405,230,471,297
218,100,80,390,64
227,197,349,108,340
417,239,194,448,193
713,933,523,433,547
509,285,221,261,152
340,289,194,533,157
442,104,194,410,162
474,298,193,324,134
442,148,224,239,233
436,289,103,472,140
335,257,402,222,362
217,127,412,179,409
218,66,395,171,381
203,76,147,398,156
325,131,418,125,416
374,242,352,96,476
258,140,395,149,419
251,148,207,84,353
263,158,323,74,352
339,231,134,485,122
458,223,229,407,213
289,118,378,83,430
350,177,366,241,465
333,143,361,174,446
296,153,345,197,380
270,143,534,158,465
425,208,166,450,126
517,380,180,470,61
195,208,332,324,285
307,109,99,437,177
252,110,459,221,418
201,135,305,228,284
314,139,443,71,540
235,154,345,251,366
279,559,360,426,378
494,198,204,431,179
357,174,319,159,369
455,216,231,452,151
500,222,320,49,448
223,70,461,132,380
280,462,293,338,358
717,636,501,393,513
429,227,447,218,370
339,288,433,244,438
400,161,336,133,456
696,751,548,559,531
340,168,380,32,476
230,78,337,97,384
245,293,319,193,250
234,139,241,117,345
570,353,267,292,243
305,283,346,426,337
351,229,319,176,458
385,149,291,144,433
250,103,454,144,300
220,80,327,89,435
386,367,500,375,458
279,173,359,84,429
318,113,423,133,416
450,250,205,283,193
459,213,195,498,183
214,277,356,325,357
301,142,355,74,451
570,312,233,349,227
370,112,328,105,443
197,160,235,169,484
305,148,335,129,532
200,182,303,194,479
238,126,488,187,294
403,685,433,304,463
650,284,269,516,251
203,110,320,51,341
250,115,44,445,86
651,230,216,394,225
295,127,103,66,420
181,245,384,277,351
322,107,430,184,406
381,182,264,89,428
202,109,290,225,236
375,312,418,436,365
455,102,266,448,220
266,479,303,596,269
270,94,356,158,375
281,98,339,116,448
267,124,484,181,496
268,319,377,368,357
401,190,168,386,66
211,76,268,155,330
548,552,461,334,464
258,133,308,157,340
298,257,385,292,483
301,307,369,489,363
513,269,191,390,155
236,217,360,271,308
340,171,375,174,400
231,238,392,400,346
608,394,245,367,224
280,165,43,443,69
283,588,323,264,355
183,176,164,559,95
329,121,339,121,407
244,115,93,326,45
316,268,116,291,77
341,351,380,459,347
704,294,285,518,254
239,73,57,208,91
243,226,354,291,336
584,201,509,187,447
395,481,420,360,391
430,156,174,310,159
408,268,130,504,89
245,149,346,124,430
432,219,190,389,203
240,157,383,202,427
283,123,476,224,451
320,153,340,129,341
281,92,200,245,448
492,478,270,243,143
196,219,282,462,253
254,100,414,191,451
280,458,349,307,321
372,181,251,243,459
407,428,250,160,152
487,568,274,444,248
299,138,330,188,386
172,204,339,223,418
499,411,315,587,289
239,293,129,367,33
377,445,433,433,423
281,116,535,45,535
424,228,169,327,131
504,163,217,358,180
240,112,177,97,369
281,196,169,151,171
520,370,239,476,232
389,153,151,334,176
206,187,384,292,298
292,110,442,169,410
308,373,357,246,328
957,863,325,511,307
233,67,364,27,460
857,664,354,654,324
470,142,141,388,172
375,235,74,340,66
231,109,311,160,277
289,299,353,235,316
253,61,424,26,455
227,89,424,135,394
326,120,300,205,353
270,134,550,157,405
236,65,162,94,160
287,122,342,143,335
518,303,214,627,172
509,813,188,146,158
230,130,286,134,411
379,320,145,519,131
293,146,296,54,441
256,218,107,415,151
422,261,60,371,131
278,130,388,207,439
284,255,259,445,307
239,121,114,112,413
262,127,309,105,415
386,279,181,488,153
206,102,251,81,346
707,552,299,569,276
354,186,156,156,498
286,82,64,350,128
546,290,190,449,51
278,102,368,165,337
183,180,287,406,232
344,191,321,93,498
246,288,279,196,303
654,618,348,473,311
487,206,198,354,149
423,165,187,348,171
186,112,329,236,281
364,342,417,286,426
210,140,436,174,280
594,591,256,421,186
194,99,403,150,401
362,367,183,524,196
187,116,85,89,79
351,215,289,223,389
450,214,221,421,107
239,109,369,46,357
352,300,360,518,350
413,192,140,213,138
377,582,450,386,408
218,113,335,12,406
561,581,458,430,514
272,130,282,152,500
251,174,491,117,418
252,173,322,335,265
279,110,336,135,377
227,155,345,156,451
547,295,433,223,556
310,111,374,186,384
388,288,75,249,123
219,138,382,284,348
757,510,498,555,423
444,266,255,450,266
213,209,317,379,277
271,101,335,101,406
220,94,482,163,389
392,441,433,362,348
358,130,316,145,378
522,146,163,459,149
247,229,323,513,269
270,97,309,113,473
212,65,197,63,272
347,141,557,139,461
495,267,183,434,134
367,301,169,463,81
223,105,484,161,371
162,176,377,163,514
256,106,323,132,421
251,408,324,253,276
263,114,292,110,327
207,221,363,314,328
305,140,316,132,339
728,407,301,333,254
300,94,444,184,507
286,195,356,458,320
168,201,263,403,337
489,188,190,358,194
462,245,422,200,505
316,237,438,460,436
332,162,243,124,390
429,384,224,378,199
259,91,508,165,415
361,179,117,225,117
183,106,348,60,409
274,199,406,211,474
308,126,291,48,408
516,279,181,514,108
495,283,208,506,157
362,159,180,312,187
443,658,450,608,428
321,539,432,363,381
398,258,171,558,109
485,419,252,620,243
491,291,392,114,470
273,167,110,503,47
326,133,342,166,439
267,120,265,98,380
279,192,264,107,414
239,320,377,316,333
205,306,358,469,327
415,158,117,436,119
317,89,415,156,446
220,128,313,37,423
256,114,445,148,439
213,104,346,67,435
430,214,141,419,154
390,121,278,115,456
392,139,132,401,134
506,479,411,442,523
193,287,359,285,309
252,126,409,184,492
369,119,246,202,480
467,336,215,528,235
172,147,512,163,326
310,385,378,590,375
276,143,351,154,487
178,140,295,198,248
323,185,52,359,53
353,152,337,235,496
353,457,335,437,348
455,194,168,459,180
234,93,470,138,422
230,128,388,76,460
281,123,413,158,437
225,278,403,359,368
236,121,437,131,460
474,240,224,272,203
788,648,525,428,542
191,244,350,333,302
230,41,351,130,397
378,227,378,286,457
731,792,548,435,523
281,141,256,244,458
440,764,486,423,517
289,500,391,392,430
335,292,174,507,146
301,220,341,256,388
189,145,336,258,273
281,401,409,382,396
263,97,422,11,346
538,741,233,386,236
492,359,190,363,194
250,120,279,116,364
308,144,355,290,332
236,297,429,305,412
310,220,233,416,210
311,143,325,156,344
324,261,371,487,355
410,372,373,337,272
243,419,320,506,391
523,226,214,467,162
187,168,303,288,267
263,136,341,116,408
239,139,310,71,429
295,139,109,141,150
219,142,363,217,470
264,346,340,457,397
243,249,395,330,495
231,158,453,109,389
192,97,372,70,399
465,253,143,488,176
231,112,393,228,306
245,146,420,77,494
254,83,430,191,416
634,222,211,295,222
360,414,387,305,372
241,261,319,446,299
292,432,339,359,344
322,154,313,143,441
346,144,443,102,456
341,433,416,476,383
499,638,473,425,466
194,97,367,159,400
301,339,408,405,492
450,261,186,439,163
375,167,353,137,418
559,465,205,385,175
786,880,532,409,583
388,123,142,321,127
199,185,462,362,389
331,139,274,100,474
250,166,519,68,409
172,160,270,128,427
441,189,205,272,180
290,220,176,148,85
264,66,422,35,482
217,82,280,131,371
300,152,418,53,394
194,106,380,139,447
418,213,200,391,140
562,233,212,492,230
253,140,341,180,441
201,135,311,206,257
241,104,319,163,454
348,310,371,445,385
305,434,279,176,198
218,364,348,392,385
648,316,280,564,258
336,206,70,456,35
645,542,318,538,272
375,773,505,401,562
661,405,275,571,229
448,380,445,437,540
343,139,478,118,413
338,492,360,576,346
377,194,127,315,156
217,147,469,144,386
620,661,554,395,611
714,534,293,333,266
470,570,312,177,321
266,185,417,163,426
232,197,405,213,503
308,124,359,91,467
244,122,144,285,69
250,114,392,103,522
314,104,490,133,371
239,349,370,275,393
234,130,375,127,483
394,290,374,370,348
233,77,297,189,186
275,397,420,310,369
195,90,349,88,432
180,203,338,394,287
240,400,407,339,350
236,138,498,127,486
361,110,406,164,431
298,249,71,280,123
481,515,232,491,195
236,126,443,152,444
248,360,194,209,234
488,406,182,526,154
288,130,112,60,380
250,466,422,302,402
219,91,255,136,407
258,139,289,150,401
388,198,149,379,38
272,128,363,105,519
819,474,329,653,303
247,163,398,146,541
180,137,180,174,152
277,78,129,216,76
251,110,341,165,411
530,204,197,391,177
269,468,383,239,285
511,465,216,412,212
312,421,324,236,248
222,135,476,76,347
291,109,311,67,396
475,261,291,210,429
452,279,171,294,63
504,234,207,304,199
303,614,396,313,332
683,327,284,605,260
235,165,295,27,469
218,191,307,275,275
220,128,481,55,435
334,155,334,170,427
218,127,458,164,461
190,117,194,83,528
287,138,447,93,445
491,326,165,395,180
332,134,298,180,420
348,130,328,172,435
220,258,328,420,320
322,131,237,134,354
360,128,312,68,288
290,141,354,125,465
217,318,226,119,151
686,294,270,529,241
247,147,245,130,381
583,302,207,255,198
285,237,380,279,367
519,233,206,256,135
274,414,376,242,301
257,116,310,117,423
891,872,357,601,356
278,189,375,337,315
242,217,145,306,119
331,475,382,278,461
683,531,474,362,517
332,160,335,132,470
361,239,153,476,54
352,119,417,151,370
228,79,139,235,121
193,273,326,410,290
393,393,443,405,543
199,251,395,255,350
341,116,110,367,95
330,101,396,153,418
296,130,470,159,450
258,171,69,355,49
249,122,434,117,432
300,170,436,228,508
202,99,310,43,379
372,199,115,459,38
302,183,341,445,344
336,543,411,552,382
178,128,260,217,328
199,265,327,260,272
224,268,467,253,453
294,124,465,149,569
326,145,164,171,424
617,402,241,394,167
737,511,427,408,488
212,144,270,173,400
334,177,109,440,96
224,147,343,303,393
211,160,121,276,54
492,298,175,396,172
289,137,142,493,155
270,100,465,107,460
166,167,328,128,380
218,92,316,117,436
582,284,311,585,317
198,142,357,261,319
200,98,271,146,274
393,119,271,180,344
331,285,260,188,183
217,244,403,342,474
304,118,311,142,464
373,278,413,287,436
319,175,404,109,522
187,162,280,413,267
233,162,380,291,366
261,125,60,453,110
273,112,459,53,351
261,116,342,132,355
309,181,119,515,127
477,436,193,306,169
259,133,347,148,365
321,185,147,487,107
270,118,150,514,187
347,135,148,340,139
308,136,402,248,389
434,187,216,453,155
191,103,239,146,410
365,222,249,223,402
441,205,197,429,134
439,257,416,313,531
237,64,165,145,33
269,130,418,135,483
194,153,63,234,84
203,75,345,122,368
333,188,136,246,79
297,148,398,58,361
440,282,228,165,211
234,108,373,105,458
825,450,319,353,267
189,193,278,341,259
432,268,195,384,188
483,404,440,303,494
275,132,273,78,387
322,445,401,430,393
174,146,321,262,300
604,806,473,439,580
304,101,408,182,464
322,416,416,494,410
383,299,398,288,557
440,177,230,415,233
448,289,287,582,259
232,92,483,131,403
397,180,115,382,54
215,278,328,384,492
189,176,288,344,282
752,370,270,395,241
344,166,597,191,489
226,90,166,127,81
359,270,429,313,494
317,135,391,112,266
562,113,207,418,207
196,120,380,126,424
488,339,298,486,250
312,128,164,531,188
328,138,220,200,461
490,158,354,374,397
385,520,455,317,556
173,205,418,307,377
179,196,367,297,421
303,91,350,278,329
255,252,323,431,315
283,440,465,343,404
271,263,378,422,350
507,779,488,430,611
378,197,418,186,535
278,148,358,65,336
343,140,308,104,431
263,351,369,271,591
187,118,297,135,418
249,90,106,441,118
277,407,417,303,345
226,135,407,159,420
401,287,264,531,268
421,517,444,360,456
237,333,318,422,312
508,343,240,339,235
198,80,254,129,441
297,290,376,481,340
537,342,279,385,251
184,116,394,59,442
233,118,322,141,387
205,79,230,198,144
492,744,508,443,457
178,140,330,212,285
261,86,498,135,368
287,468,401,283,384
351,634,424,434,437
233,102,421,167,372
223,265,348,485,330
279,147,279,114,408
229,110,246,131,353
737,329,284,398,280
316,117,497,156,461
328,105,556,187,354
453,332,415,326,544
279,93,431,113,395
345,154,293,71,407
352,140,243,222,459
332,187,137,286,108
240,189,341,340,321
190,143,421,136,393
188,168,377,222,424
253,111,526,165,446
225,148,345,38,504
191,118,199,159,209
273,136,328,12,458
206,117,397,112,471
239,352,445,281,406
624,662,310,234,286
236,162,434,171,444
510,175,166,371,150
292,167,417,108,449
378,400,430,348,421
279,422,344,294,373
670,464,258,462,201
268,235,137,421,98
386,145,137,192,161
319,122,341,123,433
190,135,324,248,242
585,555,317,669,324
204,268,280,151,197
198,95,289,99,331
276,162,455,137,306
336,126,314,111,462
236,139,553,161,237
394,478,159,424,212
210,103,408,174,371
309,131,369,273,508
215,135,132,433,149
699,424,214,499,225
597,331,264,367,255
320,106,409,177,522
246,125,300,73,466
326,145,408,215,472
244,115,342,196,321
482,491,442,433,533
323,453,427,397,425
281,95,403,163,440
429,303,231,230,159
293,367,203,208,263
212,95,282,223,418
283,381,373,371,319
538,395,263,336,213
503,435,176,342,200
232,188,327,337,270
281,147,288,161,354
200,183,401,200,435
668,542,396,449,446
660,295,205,473,224
192,232,288,354,291
318,98,270,153,358
247,139,297,161,227
438,227,188,506,199
349,595,370,396,394
595,442,268,415,255
311,73,445,212,370
329,376,366,524,335
669,186,195,402,145
278,119,311,27,390
308,153,325,73,453
304,346,394,351,525
339,91,268,130,442
212,144,359,205,347
480,386,477,373,554
320,221,421,31,448
412,361,305,484,273
208,118,313,130,376
478,205,217,477,208
468,385,416,304,463
352,208,388,295,318
312,164,102,371,113
458,384,225,467,93
206,105,526,166,376
461,265,443,316,476
255,450,335,573,345
434,250,215,414,185
288,88,341,14,398
257,114,428,208,393
215,146,339,259,346
336,184,99,165,109
209,155,159,83,262
503,227,207,274,164
197,91,277,136,404
287,382,396,395,381
288,570,407,333,346
220,219,317,191,316
211,236,195,115,131
531,418,268,486,251
216,59,306,113,473
962,372,257,477,232
458,491,410,459,406
484,488,230,242,165
237,210,457,231,395
280,303,399,396,363
218,119,351,99,334
459,262,230,449,194
230,181,347,339,313
272,347,354,380,348
525,289,204,369,174
274,136,484,164,426
249,92,452,108,483
444,514,454,418,409
249,252,209,183,264
199,92,402,124,341
282,84,507,234,397
720,757,496,617,506
371,155,152,334,131
276,180,141,318,87
301,111,397,153,447
190,127,317,109,367
289,81,416,130,350
285,112,316,117,400
288,170,357,117,378
283,86,439,147,355
208,291,356,326,361
673,455,291,486,246
416,268,469,319,483
457,308,149,353,97
266,118,392,13,427
280,272,406,430,348
217,141,103,457,10
313,137,229,91,374
329,113,336,23,442
201,96,320,136,384
275,106,389,119,329
298,604,490,418,494
187,103,376,160,398
479,374,419,413,522
287,113,360,101,403
227,139,351,12,459
722,403,283,501,256
175,142,319,242,271
239,299,362,360,303
515,695,445,405,509
256,163,281,375,287
389,472,219,313,201
234,122,357,139,427
448,237,182,479,158
385,130,545,222,518
199,191,345,234,401
331,92,406,117,458
217,98,262,48,302
333,293,401,380,460
592,330,269,481,231
199,81,295,200,240
248,92,300,95,315
319,164,96,359,130
691,289,358,445,324
300,159,315,121,433
556,477,282,526,253
220,236,336,215,267
523,232,195,490,202
275,115,286,146,342
200,78,411,220,386
234,280,224,586,177
386,293,424,532,419
339,178,233,394,155
262,107,317,143,447
189,133,53,293,77
184,130,421,162,425
239,317,513,261,379
200,152,465,190,412
344,721,471,445,517
233,129,223,76,383
206,102,126,107,105
243,76,448,218,453
195,89,390,109,440
192,98,313,136,398
355,814,476,585,462
428,291,331,224,421
316,173,413,100,343
306,109,324,72,452
249,395,379,581,359
292,138,365,145,408
268,347,429,305,403
188,114,106,282,93
943,495,309,624,328
717,230,281,503,267
801,917,513,468,578
227,137,333,90,314
509,370,204,474,192
317,139,207,38,419
247,173,347,223,487
289,89,370,61,390
358,100,145,379,114
217,127,243,116,377
270,178,77,414,36
195,89,458,149,444
707,554,469,290,512
497,361,116,346,98
480,230,237,560,217
221,260,310,230,252
447,176,371,148,480
431,214,160,413,119
379,267,343,275,485
332,570,372,441,310
343,525,365,555,389
461,247,239,485,199
357,615,332,325,362
484,293,185,384,170
385,159,195,416,142
397,258,144,296,134
280,129,102,355,97
252,136,340,146,420
193,88,326,125,417
518,265,260,401,221
207,88,308,216,245
212,127,320,51,424
255,110,225,115,318
589,385,267,500,278
460,372,394,283,538
394,256,371,212,451
552,291,232,437,194
588,862,481,367,640
371,230,187,474,187
210,83,299,90,422
522,310,205,377,144
365,130,366,148,496
299,109,316,130,390
200,134,325,125,457
261,107,434,154,489
475,179,205,419,205
380,171,413,210,458
306,411,373,421,311
313,159,306,64,448
295,87,496,164,361
679,350,262,424,226
295,111,260,142,405
409,255,400,310,436
198,155,278,153,434
740,434,290,538,262
357,490,393,317,347
387,129,295,99,387
247,176,325,116,424
304,298,342,284,284
286,315,348,366,348
241,93,113,395,32
309,111,167,321,174
234,160,320,170,296
186,99,222,96,389
244,254,407,282,382
254,99,139,328,162
294,130,351,117,355
361,111,188,146,390
273,81,452,166,385
393,517,427,338,380
194,209,358,291,261
666,642,458,399,610
252,297,413,361,368
359,109,406,143,497
213,84,303,49,393
222,121,307,64,394
457,244,204,450,154
254,116,451,158,470
386,183,328,167,440
308,175,249,109,407
227,233,575,189,497
325,565,473,388,465
299,332,373,267,498
316,165,203,343,215
280,131,395,115,361
632,221,152,492,144
169,150,413,163,404
208,115,315,98,400
474,530,257,389,227
285,132,310,146,414
493,148,174,362,144
534,741,426,592,419
176,128,305,240,293
174,153,342,282,370
413,349,157,220,115
279,306,378,349,362
265,131,290,95,469
474,197,143,326,143
234,86,494,71,399
256,253,138,372,109
292,137,328,192,406
270,85,358,125,413
313,384,349,354,329
311,474,364,479,308
817,345,289,545,255
268,79,261,166,318
304,127,530,53,376
377,444,408,497,392
420,237,430,342,501
254,152,320,71,417
350,146,359,200,488
353,257,154,395,90
436,712,319,266,212
220,72,271,30,484
327,179,173,120,370
671,201,255,396,236
354,104,282,120,367
371,133,351,189,338
366,451,404,557,366
263,142,229,134,378
235,157,108,250,54
265,121,412,105,441
237,85,347,161,374
238,309,348,491,333
178,120,300,182,265
270,108,260,118,334
237,91,286,167,421
280,122,421,136,302
230,303,394,265,382
180,120,274,117,294
522,218,197,383,99
289,124,439,49,393
429,822,427,673,423
447,150,194,321,159
294,106,388,74,307
576,277,216,403,138
295,71,335,79,412
277,164,291,157,284
430,139,578,164,406
333,142,521,118,427
579,214,221,478,192
570,385,257,529,204
298,166,270,220,416
199,121,315,116,403
313,167,447,163,478
261,148,327,249,311
457,672,321,377,334
190,215,190,374,340
345,156,236,116,383
338,344,406,332,354
349,121,83,439,7
189,256,263,332,315
239,276,360,484,295
393,182,182,526,145
250,133,330,116,397
331,106,274,77,407
304,100,473,134,421
310,176,65,145,157
315,99,407,167,414
386,315,371,266,316
291,165,348,181,430
658,326,268,604,237
460,100,171,375,165
704,730,269,589,224
464,186,224,447,187
404,228,136,460,147
250,234,350,337,335
287,99,363,113,449
425,328,218,468,115
202,133,429,121,484
311,168,319,108,408
270,105,293,81,394
510,553,330,554,314
234,244,297,345,362
310,144,142,460,125
295,92,302,174,453
400,201,162,490,147
237,209,327,402,348
335,85,467,207,407
548,273,189,454,175
338,189,200,415,88
302,83,342,148,460
309,110,472,92,442
327,259,374,255,393
264,257,314,274,204
194,106,479,134,391
322,134,353,75,415
477,128,203,438,167
291,129,462,117,445
738,499,292,445,250
295,142,265,152,325
307,103,551,210,328
297,138,338,68,429
367,204,379,204,518
310,166,171,85,430
347,346,205,103,118
281,175,278,144,403
296,112,201,148,345
226,100,520,143,490
246,117,400,107,476
310,130,326,66,402
247,175,335,216,270
197,115,256,114,369
255,144,342,253,301
313,159,438,180,435
308,130,293,242,490
403,210,189,390,199
202,86,351,103,421
229,116,361,114,441
279,95,439,131,423
328,256,389,297,544
713,381,288,520,291
687,345,260,446,227
380,529,365,513,369
403,135,164,419,145
231,365,378,258,324
482,313,272,219,232
230,251,365,281,445
207,148,348,145,447
243,158,91,12,460
571,273,215,484,176
739,352,302,377,250
214,169,337,374,320
195,151,243,126,386
450,254,276,342,237
215,98,387,125,351
234,102,274,65,376
405,268,368,458,507
283,237,395,190,499
236,257,83,391,74
310,518,366,526,299
583,411,260,293,216
324,96,508,109,463
314,101,327,123,460
253,128,280,137,420
202,135,268,514,233
368,158,94,351,114
271,130,490,165,354
229,328,374,268,326
520,132,201,372,202
187,119,243,187,416
200,96,345,318,306
221,140,270,58,431
274,126,482,183,426
227,182,44,404,96
325,182,83,392,92
515,233,129,294,129
236,104,120,370,64
206,101,316,156,298
189,109,117,300,67
230,290,373,283,331
303,94,442,133,409
205,123,296,103,414
316,305,344,411,294
352,430,398,414,379
217,77,413,132,500
277,103,283,126,415
498,177,161,228,114
366,422,427,303,519
272,326,376,405,368
207,90,138,382,133
216,115,321,117,405
230,113,287,146,411
329,128,294,45,402
180,154,295,201,375
311,139,223,38,490
368,170,332,158,432
556,559,216,337,155
197,122,308,6,382
338,438,409,539,390
276,516,422,650,572
221,141,337,252,334
336,324,401,302,545
250,64,272,58,392
537,284,273,564,225
175,157,321,212,355
308,76,582,182,439
277,127,327,124,401
268,92,249,139,408
358,170,373,85,481
271,178,343,68,359
235,259,318,437,305
301,306,410,294,555
241,122,366,185,479
310,120,230,134,350
232,107,337,210,327
364,109,143,295,151
290,401,496,361,431
229,247,308,381,279
218,94,305,248,283
168,166,373,205,519
260,138,521,131,462
414,145,148,296,101
372,151,305,176,343
286,133,359,163,472
380,159,134,483,158
223,122,330,128,492
523,419,273,510,243
358,285,381,490,368
270,119,316,92,469
302,96,399,109,426
599,484,222,373,164
264,138,332,79,414
180,123,345,278,317
237,98,326,60,359
289,157,598,262,406
728,332,243,629,247
458,298,205,436,176
456,350,206,403,112
760,485,287,610,236
269,358,393,269,357
221,355,390,305,345
346,245,148,251,49
327,334,432,325,511
167,181,331,205,260
465,312,139,470,98
317,119,294,136,449
512,329,262,475,252
411,251,208,498,194
251,78,278,140,246
410,97,113,227,105
290,511,360,415,396
578,401,219,468,183
260,92,494,111,455
296,214,250,334,308
364,288,272,385,286
182,186,132,431,167
282,139,386,96,383
336,158,366,188,446
253,274,392,281,564
206,234,339,613,327
181,244,350,230,317
279,128,462,131,432
311,405,415,358,422
164,184,420,203,358
336,387,257,318,264
631,810,323,652,315
196,147,273,279,200
265,103,439,140,499
502,351,310,530,258
379,158,296,157,477
212,121,390,228,346
176,161,396,209,423
280,110,401,125,340
238,181,347,350,375
383,247,112,474,117
482,282,155,314,81
622,501,310,517,285
693,598,209,447,127
227,102,292,209,242
199,303,229,191,51
323,112,282,131,370
307,377,504,296,409
282,103,489,121,447
380,236,383,244,331
259,82,275,37,449
536,586,515,373,583
221,109,337,33,431
299,129,461,115,416
318,163,321,158,439
234,96,548,199,420
315,125,361,262,307
612,571,428,292,465
484,285,260,437,231
323,169,200,104,310
322,140,266,131,383
489,194,218,474,207
395,674,250,202,161
900,502,283,578,261
452,455,459,365,508
198,195,347,228,284
634,409,288,582,267
207,64,487,173,458
196,139,304,151,439
211,204,345,292,472
317,193,541,192,364
242,109,323,72,356
218,208,335,269,303
275,95,378,164,439
427,416,296,471,253
222,127,483,148,453
281,214,163,270,53
255,316,395,344,366
226,90,319,235,248
217,134,368,109,358
464,355,423,319,397
328,156,110,429,162
347,204,224,369,190
266,114,346,154,369
263,116,466,130,367
364,161,90,191,127
497,270,273,411,253
295,118,323,161,399
524,241,201,445,185
210,255,416,262,422
235,252,361,296,508
266,143,268,63,460
627,325,210,505,216
426,236,184,412,145
239,93,432,96,369
246,429,380,322,335
358,433,419,402,349
258,157,376,54,424
350,137,469,245,396
163,172,433,154,414
227,195,312,186,325
675,338,221,485,181
406,207,129,477,166
280,141,420,169,411
276,270,402,287,494
216,81,307,208,249
336,111,334,154,445
443,332,244,340,193
283,118,384,153,372
278,307,313,439,346
298,136,500,78,502
599,832,590,387,566
297,174,65,496,28
372,754,230,160,162
806,415,267,568,245
272,119,303,131,387
611,254,223,299,173
271,128,328,96,413
288,79,391,169,450
340,147,301,170,469
326,154,385,170,469
438,408,170,281,106
300,115,404,139,447
815,526,293,425,248
222,277,378,266,406
174,147,298,169,230
199,142,560,211,393
603,325,251,494,235
308,177,326,121,440
458,321,260,540,218
713,522,307,628,319
755,362,284,600,269
358,396,429,489,484
177,194,273,170,168
234,129,350,117,374
267,112,550,159,421
271,122,334,74,393
325,158,437,335,522
283,90,256,65,419
482,210,224,470,193
203,123,216,151,409
235,113,372,101,405
263,127,353,108,402
283,193,286,72,421
335,199,318,163,384
287,151,319,63,396
393,158,191,414,131
438,428,383,272,436
426,161,175,351,145
381,332,157,468,141
